BidangUsaha,JumlahAset,Lokasi,MataUang,Nama,Persentase,Satuan,StatusOperasi,TahunKomersil,KodeEmiten,NamaEmiten
PEMBANGKIT LISTRIK TENAGA MINI HIDRO,85562512919,SUMATERA UTARA,IDR,PT ENERGI ALAM SENTOSA,80.25,PENUH,PRA-OPERASI,2026,TGRA,PT TERREGRA ASIA ENERGY
PEMBANGKIT LISTRIK TENAGA MINI HIDRO,63419060761,SUMATERA UTARA,IDR,PT INDAH ALAM LESTARI ENERGI,80.25,PENUH,BELUM,2026,TGRA,PT TERREGRA ASIA ENERGY
PEMBANGKIT LISTRIK TENAGA AIR,5527991716,SUMATERA UTARA,IDR,PT KARYA ABADI LESTARI ENERGI,80.24,PENUH,BELUM,0,TGRA,PT TERREGRA ASIA ENERGY
PEMBANGKIT LISTRIK TENAGA MINI HIDRO,3185244530,SUMATERA UTARA,IDR,PT KARYA ALAM LESTARI ENERGI,85.05,PENUH,BELUM,0,TGRA,PT TERREGRA ASIA ENERGY
PEMBANGKIT LISTRIK TENAGA AIR,22526538102,ACEH,IDR,PT MEUTIA HIDRO PERKASA,70.0,PENUH,BELUM,2028,TGRA,PT TERREGRA ASIA ENERGY
PEMBANGKIT LISTRIK TENAGA AIR,891085976,JAKARTA,IDR,PT MUSI HYDRO ELECTRIC,70.0,PENUH,BELUM,2022,TGRA,PT TERREGRA ASIA ENERGY
PEMBANGKIT LISTRIK TENAGA MINI HIDRO,27865927059,JAKARTA,IDR,PT MYI ENERGI LESTARI,99.99,PENUH,BELUM,0,TGRA,PT TERREGRA ASIA ENERGY
PEMBANGKIT LISTRIK TENAGA MINI HIDRO,23701470000,JAKARTA,IDR,PT MYI HIDRO POWER,99.0,PENUH,BELUM,2022,TGRA,PT TERREGRA ASIA ENERGY
PEMBANGKIT LISTRIK TENAGA MINI HIDRO,57487350787,SUMATERA UTARA,IDR,PT SUMBER ALAM ENERGI HIDRO,87.0,PENUH,PRA-OPERASI,2027,TGRA,PT TERREGRA ASIA ENERGY
PEMBANGKIT LISTRIK TENAGA MINI HIDRO,328479132147,JAKARTA,IDR,PT TERREGRA HYDRO POWER,99.99,PENUH,BELUM,2017,TGRA,PT TERREGRA ASIA ENERGY
PEMBANGKIT LISTRIK TENAGA MINI HIDRO,21158047172,ACEH,IDR,PT TEUNOM HIDRO POWER,70.0,PENUH,BELUM,2028,TGRA,PT TERREGRA ASIA ENERGY
PERDAGANGAN/ TRADING,9834,HONGKONG,IDR,GREAT FORCE TRADING LIMITED,100.0,JUTAAN,2012,2012,TINS,PT TIMAH TBK
AGEN PEMASARAN/ MARKETING AGENT,779529,UNITED KINGDOM,IDR,INDOMETAL LIMITED,100.0,JUTAAN,1988,1988,TINS,PT TIMAH TBK
"JASA PERBENGKELAN, GALANGAN KAPAL DAN TRANSPORTASI/ WORKSHOP SERVICES, SHIPPING DOCKYARD AND TRANSPORTATION",244731,INDONESIA,IDR,PT DOK DAN PERKAPALAN AIR KANTUNG,100.0,JUTAAN,1996,1996,TINS,PT TIMAH TBK
PERTAMBANGAN BATUBARA/ COAL MINING,341125,INDONESIA,IDR,PT TANJUNG ALAM JAYA,100.0,JUTAAN,1998,1998,TINS,PT TIMAH TBK
PERTAMBANGAN NIKEL/ NICKEL MINING,301,INDONESIA,IDR,PT TIM SILIKA NUSANTARA,99.99,JUTAAN,2018,2018,TINS,PT TIMAH TBK
PERTANIAN DAN PERDAGANGAN,13257,INDONESIA,IDR,PT TIMAH AGRO MANUNGGAL,100.0,JUTAAN,2017,2017,TINS,PT TIMAH TBK
PENGANGKUTAN DAN PENJUALAN HASIL TAMBANG/ TRANSPORTATION AND SALE OF MINING PRODUCTS,350,INDONESIA,IDR,PT TIMAH INDOTAMA MINERAL,65.0,JUTAAN,2019,2019,TINS,PT TIMAH TBK
INDUSTRI KIMIA/ CHEMICAL INDUSTRY,855388,INDONESIA,IDR,PT TIMAH INDUSTRI,100.0,JUTAAN,1998,1998,TINS,PT TIMAH TBK
EKSPLORASI DAN PERTAMBANGAN MINERAL DI LUAR TIMAH DAN PEMASARAN BATUBARA/ EXPLORATION AND MINING OF NON-TIN MINERALS AND COAL MARKETING,303477,INDONESIA,IDR,PT TIMAH INVESTASI MINERAL,99.97,JUTAAN,1996,1996,TINS,PT TIMAH TBK
INDUSTRI REAL ESTAT/ REAL ESTATE INDUSTRY,402319,INDONESIA,IDR,PT TIMAH KARYA PERSADA PROPERTI,99.75,JUTAAN,2014,2014,TINS,PT TIMAH TBK
PERTAMBANGAN TIMAH/ TIN MINING,81549,NIGERIA,IDR,PT TIMAH NIGERIA LIMITED,50.0,JUTAAN,2021,2021,TINS,PT TIMAH TBK
PERDAGANGAN/ TRADING,17308,SINGAPURA,IDR,TIMAH INTERNATIONAL INVESTMENT LTD,100.0,JUTAAN,2014,2014,TINS,PT TIMAH TBK
INDUSTRI CETAKAN DAN KAWAT LAS,50393160822,"CILEUNGSI, JAWA BARAT",IDR,PT ALPHA AUSTENITE,99.99,JUTAAN,AKTIF,1977,TIRA,TIRA AUSTENITE TBK
PERDAGANGAN,2623453228,JAKARTA,IDR,PT GENTA LARAS SEMESTA,99.96,PENUH,AKTIF,2002,TIRA,TIRA AUSTENITE TBK
PERDAGANGAN BAJA,24226910426,JAKARTA,IDR,PT TIRA ANDALAN STEEL,99.0,PENUH,AKTIF,1974,TIRA,TIRA AUSTENITE TBK
INVESTASI,141673,MALAYSIA,USD,MARSHALL ENTERPRISE LTD,100.0,RIBUAN,OPERASI,2004,TKIM,PABRIK KERTAS TJIWI KIMIA TBK
DISTRIBUTOR,7,TANGERANG,USD,PT MEGA KERTAS PRATAMA,99.2,RIBUAN,OPERASI,1996,TKIM,PABRIK KERTAS TJIWI KIMIA TBK
KEHUTANAN,48024,JAKARTA,USD,PT SUMALINDO HUTANI JAYA,99.99,RIBUAN,OPERASI,1992,TKIM,PABRIK KERTAS TJIWI KIMIA TBK
KEUANGAN,38469,MAURITIUS,USD,TJIWI KIMIA FINANCE MAURITIUS LIMITED,100.0,RIBUAN,OPERASI,1997,TKIM,PABRIK KERTAS TJIWI KIMIA TBK
DISTRIBUTOR,35035,BRITISH VIRGIN ISLANDS,USD,TJIWI KIMIA TRADING III LIMITED,100.0,RIBUAN,OPERASI,1996,TKIM,PABRIK KERTAS TJIWI KIMIA TBK
DISTRIBUTOR,11440,CAYMAN ISLANDS,USD,TJIWI KIMIA TRADING LIMITED,100.0,RIBUAN,OPERASI,1998,TKIM,PABRIK KERTAS TJIWI KIMIA TBK
DISTRIBUTOR,10,BRITISH VIRGIN ISLANDS,USD,TK IMPORT & EXPORT LTD,100.0,RIBUAN,OPERASI,2001,TKIM,PABRIK KERTAS TJIWI KIMIA TBK
DISTRIBUTOR,0,CAYMAN ISLANDS,USD,TK TRADING LIMITED,100.0,RIBUAN,OPERASI,1997,TKIM,PABRIK KERTAS TJIWI KIMIA TBK
PENYEWAAN MENARA TELEKOMUNIKASI DAN JASA TELEKOMUNIKASI LAINNYA,56790,JAKARTA,IDR,PT DAYAMITRA TELEKOMUNIKASI TBK,72.0,MILYARAN,AKTIF,1995,TLKM,PT TELKOM INDONESIA (PERSERO) TBK
"PEMBANGUNAN, PERDAGANGAN, JASA, DAN PENGANGKUTAN DARAT",5997,JAKARTA,IDR,PT GRAHA SARANA DUTA,100.0,MILYARAN,AKTIF,1982,TLKM,PT TELKOM INDONESIA (PERSERO) TBK
"PEMBANGUNAN, JASA DAN PERDAGANGAN BIDANG TELEKOMUNIKASI",1495,JAKARTA,IDR,PT INFRASTRUKTUR TELEKOMUNIKASI INDONESIA,100.0,MILYARAN,AKTIF,2014,TLKM,PT TELKOM INDONESIA (PERSERO) TBK
JASA PORTAL MULTIMEDIA,2423,JAKARTA,IDR,PT METRA-NET,100.0,MILYARAN,AKTIF,2009,TLKM,PT TELKOM INDONESIA (PERSERO) TBK
JASA JARINGAN TELEKOMUNIKASI DAN MULTIMEDIA,19099,JAKARTA,IDR,PT MULTIMEDIA NUSANTARA,100.0,MILYARAN,AKTIF,1998,TLKM,PT TELKOM INDONESIA (PERSERO) TBK
"TELEKOMUNIKASI - MENYEDIAKAN NETWORK, ACCESS POINT , VOICE OVER DATA DAN JASA TERKAIT LAINNYA",5,JAKARTA,IDR,PT NAPSINDO PRIMATEL INTERNASIONAL,60.0,MILYARAN,TIDAK AKTIF,1999,TLKM,PT TELKOM INDONESIA (PERSERO) TBK
JASA DAN PEMBANGUNAN TELEKOMUNIKASI,775,JAKARTA,IDR,PT PINS INDONESIA,100.0,MILYARAN,AKTIF,1995,TLKM,PT TELKOM INDONESIA (PERSERO) TBK
"JASA KONSULTASI PIRANTI KERAS, PIRANTI LUNAK KOMPUTER, DAN PUSAT PENYIMPANAN DATA",6080,JAKARTA,IDR,PT SIGMA CIPTA CARAKA,100.0,MILYARAN,AKTIF,1988,TLKM,PT TELKOM INDONESIA (PERSERO) TBK
JASA TELEKOMUNIKASI DAN INFORMASI INTERNASIONAL,13794,JAKARTA,IDR,PT TELEKOMUNIKASI INDONESIA INTERNATIONAL,100.0,MILYARAN,AKTIF,1995,TLKM,PT TELKOM INDONESIA (PERSERO) TBK
JASA JARINGAN DAN LAYANAN TELEKOMUNIKASI SELULER,108250,JAKARTA,IDR,PT TELEKOMUNIKASI SELULAR,70.0,MILYARAN,AKTIF,1995,TLKM,PT TELKOM INDONESIA (PERSERO) TBK
"PEMBANGUNAN, JASA DAN PERDAGANGAN BIDANG TELEKOMUNIKASI",4601,JAKARTA,IDR,PT TELKOM AKSES,100.0,MILYARAN,AKTIF,2013,TLKM,PT TELKOM INDONESIA (PERSERO) TBK
DATA CENTER,9136,JAKARTA,IDR,PT TELKOM DATA EKOSISTEM,100.0,MILYARAN,AKTIF,1996,TLKM,PT TELKOM INDONESIA (PERSERO) TBK
JASA JARINGAN TELEKOMUNIKASI DAN INFORMASI,0,JAKARTA,IDR,PT TELKOM INFRASTRUKTUR INDONESIA,100.0,MILYARAN,BELUM BEROPERASI,0,TLKM,PT TELKOM INDONESIA (PERSERO) TBK
"TELEKOMUNIKASI - MENYEDIAKAN SISTEM KOMUNIKASI SATELIT, JASA DAN SARANA TERKAIT",8502,JAKARTA,IDR,PT TELKOM SATELIT INDONESIA,100.0,MILYARAN,AKTIF,1996,TLKM,PT TELKOM INDONESIA (PERSERO) TBK
JASA PENYEWAAN KAPAL,1038,MALTA,IDR,ANEMI MARITIME CO LTD,100.0,JUTAAN,2003,2003,TMAS,PT TEMAS TBK
MANAJEMEN KAPAL,7148,JAKARTA,IDR,PT ASIA MARINE TEMAS,100.0,JUTAAN,2018,2018,TMAS,PT TEMAS TBK
JASA PENGELOLAAN DEPO PETI KEMAS DAN JASA TERKAIT,6493,JAKARTA,IDR,PT DEPO LAUTAN NUSANTARA,99.9,JUTAAN,2021,2021,TMAS,PT TEMAS TBK
PENGANGUTAN DAN PENGADAAN ENERGI,300388,JAKARTA,IDR,PT LESTARI NASIONAL GAS,51.0,JUTAAN,BELUM BEROPERASI,2023,TMAS,PT TEMAS TBK
JASA PELAYARAN DAN BONGKAR MUAT,208440,SURABAYA,IDR,PT MENTARI MAS MULTIMODA,51.0,JUTAAN,2019,2019,TMAS,PT TEMAS TBK
JASA PELAYANAN KEPELABUHAN LAUT,124401,JAKARTA,IDR,PT PELABUHAN TEMAS NUSANTARA,99.9,JUTAAN,BELUM BEROPERASI,2020,TMAS,PT TEMAS TBK
JASA PENGANGKUTAN DAN PERGUDANGAN,156650,JAKARTA,IDR,PT TEMAS BULKER,97.0,JUTAAN,2021,2020,TMAS,PT TEMAS TBK
JASA PENGELOLAAN DEPO PETI KEMAS DAN JASA TERKAIT,479777,JAKARTA,IDR,PT TEMAS DEPOT,99.87,JUTAAN,2002,2002,TMAS,PT TEMAS TBK
PENGANGUTAN DAN PENGADAAN ENERGI,49381,JAKARTA,IDR,PT TEMAS ENERGY,100.0,JUTAAN,BELUM BEROPERASI,2023,TMAS,PT TEMAS TBK
JASA PENGANGKUTAN DAN PERGUDANGAN,11485,JAKARTA,IDR,PT TEMAS LOGISTICS,99.9,JUTAAN,BELUM BEROPERASI,2021,TMAS,PT TEMAS TBK
JASA BONGKAR MUAT DAN JASA TERKAIT,495286,JAKARTA,IDR,PT TEMAS PORT,99.67,JUTAAN,2003,2003,TMAS,PT TEMAS TBK
JASA PELAYARAN,2167733,JAKARTA,IDR,PT TEMAS SHIPPING,99.85,JUTAAN,2003,2003,TMAS,PT TEMAS TBK
"JASA SERTIFIKASI, EDUKASI DAN PENDIDIKAN",46,JAKARTA,IDR,PT TEMAS TRAINING HUB,49.0,JUTAAN,BELUM BEROPERASI,2024,TMAS,PT TEMAS TBK
PENERBITAN PERS,116971326,JAKARTA,IDR,PT TEMPO INTI MEDIA HARIAN,99.99,RIBUAN,NAN,1996,TMPO,TEMPO INTI MEDIA TBK
JASA PERCETAKAN,250390556,JAKARTA,IDR,PT TEMPRINT,99.98,RIBUAN,AKTIF,1982,TMPO,TEMPO INTI MEDIA TBK
PENGANGKUTAN DAN PERGUDANGAN,27379067868,JAKARTA,IDR,PT GED LINTAS INDONESIA,99.92,MILYARAN,SUDAH BEROPERASI,2020,TNCA,PT TRIMUDA NUANSA CITRA TBK
PERDAGANGAN BATUBARA,10673108,SINGAPURA,USD,ADIMITRA RESOURCES PTE LTD,51.0,PENUH,AKTIF,2018,TOBA,PT TBS ENERGI UTAMA TBK
PENANGANAN DAN PEMBUANGAN LIMBAH,19594603,SINGAPURA,USD,ASIA MEDICAL ENVIRO SERVICES PTE LTD,100.0,PENUH,AKTIF,2018,TOBA,PT TBS ENERGI UTAMA TBK
PERUSAHAAN HOLDING,6761,SINGAPURA,USD,AZZURRO HOLDINGS PTE LTD,100.0,PENUH,AKTIF,2022,TOBA,PT TBS ENERGI UTAMA TBK
PERDAGANGAN BATUBARA,11511284,JAKARTA,USD,PT ADIMITRA BARATAMA NIAGA,51.0,PENUH,AKTIF,2019,TOBA,PT TBS ENERGI UTAMA TBK
PERTAMBANGAN BATUBARA,94664420,KALIMANTAN TIMUR,USD,PT ADIMITRA BARATAMA NUSANTARA,51.0,PENUH,AKTIF,2009,TOBA,PT TBS ENERGI UTAMA TBK
JASA PENGELOLAAN LIMBAH BAHAN BERBAHAYA DAN BERACUN DAN SAMPAH LAINNYA,5205017,JAKARTA,USD,PT ARAH ENVIRONMENTAL INDONESIA,99.99,PENUH,AKTIF,2008,TOBA,PT TBS ENERGI UTAMA TBK
JASA PEMBANGKIT TRANSMISI DISTRIBUSI DAN PENJUALAN TENAGA LISTRIK,6028,BATAM,USD,PT BATAM ENERGI SURYA SENTOSA,100.0,PENUH,PRA-OPERASI,0,TOBA,PT TBS ENERGI UTAMA TBK
AKTIVITAS KONSULTASI MANAJEMEN LAINNYA,2483786,JAKARTA,USD,PT BATAM TIRTA SURYA,100.0,PENUH,AKTIF,2024,TOBA,PT TBS ENERGI UTAMA TBK
PEMBANGKITAN LISTRIK MANDIRI,5481,NUSA TENGGARA TIMUR,USD,PT BAYU ALAM SEJAHTERA,100.0,PENUH,PRA-OPERASI,0,TOBA,PT TBS ENERGI UTAMA TBK
PRODUSEN PEMBANGKIT LISTRIK MANDIRI,1986,JAKARTA,USD,PT BIOMASSA ALAM ENERGI,85.0,PENUH,PRA-OPERASI,0,TOBA,PT TBS ENERGI UTAMA TBK
AKTIVITAS PERUSAHAAN HOLDING,25838801,JAKARTA,USD,PT ENERGI BARU TBS,100.0,PENUH,AKTIF,2021,TOBA,PT TBS ENERGI UTAMA TBK
PERDAGANGAN BESAR DAN ECERAN KENDARAAN,15941350,JAKARTA,USD,PT ENERGI KREASI BERSAMA,50.0,PENUH,AKTIF,2021,TOBA,PT TBS ENERGI UTAMA TBK
PEMBANGKITAN LISTRIK MANDIRI,273004906,GORONTALO,USD,PT GORONTALO LISTRIK PERDANA,80.0,PENUH,AKTIF,2021,TOBA,PT TBS ENERGI UTAMA TBK
JASA PENGELOLAAN LIMBAH BAHAN BERBAHAYA DAN BERACUN DAN SAMPAH LAINNYA,2800113,JAWA BARAT,USD,PT GRAHA ALAM LESTARI,99.99,PENUH,AKTIF,2021,TOBA,PT TBS ENERGI UTAMA TBK
PERTAMBANGAN BATUBARA,42437386,KALIMANTAN TIMUR,USD,PT INDOMINING,99.99,PENUH,AKTIF,2007,TOBA,PT TBS ENERGI UTAMA TBK
AKTIVITAS PERUSAHAAN HOLDING,45334980,JAKARTA,USD,PT KARYA BARU TBS,100.0,PENUH,AKTIF,1988,TOBA,PT TBS ENERGI UTAMA TBK
AKTIVITAS PERUSAHAAN HOLDING,2886041,JAKARTA,USD,PT KREASI TERBARUKAN TBS,100.0,PENUH,AKTIF,2023,TOBA,PT TBS ENERGI UTAMA TBK
INDUSTRI PENGOLAHAN,385044,JAKARTA,USD,PT MANUFAKTUR KREASI BANGSA,50.0,PENUH,PRA-OPERASI,0,TOBA,PT TBS ENERGI UTAMA TBK
AKTIVITAS KONSULTASI MANAJEMEN LAINNYA,6133,JAKARTA,USD,PT NUSA TIRTA ENERGI,100.0,PENUH,PRA-OPERASI,0,TOBA,PT TBS ENERGI UTAMA TBK
PERKEBUNAN DAN PENGOLAHAN KELAPA SAWIT,9780778,KALIMANTAN TIMUR,USD,PT PERKEBUNAN KALTIM UTAMA I,99.54,PENUH,AKTIF,2011,TOBA,PT TBS ENERGI UTAMA TBK
JASA PENGELOLAAN LIMBAH BAHAN BERBAHAYA DAN BERACUN DAN SAMPAH LAINNYA,97340,JAKARTA,USD,PT SOLUSI ASRI LESTARI,99.99,PENUH,AKTIF,2022,TOBA,PT TBS ENERGI UTAMA TBK
AKTIVITAS PERUSAHAAN HOLDING,485878408,JAKARTA,USD,PT SOLUSI BERSIH TBS,100.0,PENUH,AKTIF,2023,TOBA,PT TBS ENERGI UTAMA TBK
JASA PENGELOLAAN LIMBAH ELEKTRONIK LAINNYA,8570,JAKARTA,USD,PT SOLUSI NIAGA EKOSISTEM,99.99,PENUH,AKTIF,2023,TOBA,PT TBS ENERGI UTAMA TBK
AKTIVITAS PERUSAHAAN HOLDING,139777157,JAKARTA,USD,PT TOBA BARA ENERGI,100.0,PENUH,AKTIF,2018,TOBA,PT TBS ENERGI UTAMA TBK
AKTIVITAS PERUSAHAAN HOLDING,46815367,KALIMANTAN TIMUR,USD,PT TOBA BUMI ENERGI,100.0,PENUH,AKTIF,2007,TOBA,PT TBS ENERGI UTAMA TBK
PERTAMBANGAN BATUBARA,33848019,KALIMANTAN TIMUR,USD,PT TRISENSA MINERAL UTAMA,99.99,PENUH,AKTIF,2011,TOBA,PT TBS ENERGI UTAMA TBK
PERUSAHAAN HOLDING,486358244,SINGAPURA,USD,SBT INVEST PTE LTD,100.0,PENUH,AKTIF,2025,TOBA,PT TBS ENERGI UTAMA TBK
PERUSAHAAN HOLDING,52374612,SINGAPURA,USD,SBT INVESTMENT 1 PTE LTD,100.0,PENUH,AKTIF,2024,TOBA,PT TBS ENERGI UTAMA TBK
PERUSAHAAN HOLDING,420132135,SINGAPURA,USD,SBT INVESTMENT 2 PTE LTD,100.0,PENUH,AKTIF,2025,TOBA,PT TBS ENERGI UTAMA TBK
PENGUMPULAN LIMBAH,9064439,SINGAPURA,USD,SEMBCORP ENVIRO SERVICES PTE LTD,100.0,PENUH,AKTIF,1998,TOBA,PT TBS ENERGI UTAMA TBK
PENANGANAN DAN PEMBUANGAN LIMBAH,318400743,SINGAPURA,USD,SEMBCORP ENVIRONMENT PTE LTD,100.0,PENUH,AKTIF,1995,TOBA,PT TBS ENERGI UTAMA TBK
PENGUMPULAN LIMBAH,126353933,SINGAPURA,USD,SEMBWASTE PTE LTD,100.0,PENUH,AKTIF,1995,TOBA,PT TBS ENERGI UTAMA TBK
PERUSAHAAN HOLDING,52283431,SINGAPURA,USD,TAONGA HOLDINGS PTE LTD,100.0,PENUH,AKTIF,2022,TOBA,PT TBS ENERGI UTAMA TBK
PENGEMBANG/DEVELOPER,321876256,JAKARTA,IDR,PT TOTAL PERSADA DEVELOPMENT,99.71,RIBUAN,AKTIF,2010,TOTL,TOTAL BANGUN PERSADA TBK
KONTRAKTOR/CONTRACTOR,228438912,JAKARTA,IDR,PT TOTAL PERSADA INDONESIA,99.0,RIBUAN,AKTIF,2012,TOTL,TOTAL BANGUN PERSADA TBK
JASA INSTALASI/INSTALLATION SERVICES,28592,JAKARTA,IDR,PT TOTAL POLA FORMWORK,60.0,RIBUAN,AKTIF,2015,TOTL,TOTAL BANGUN PERSADA TBK
JASA TELEKOMUNIKASI,461172,JAKARTA,IDR,KONSORSIUM IFORTE HTS,70.0,JUTAAN,JASA TELEKOMUNIKASI,2019,TOWR,SARANA MENARA NUSANTARA TBK
PERDAGANGAN BESAR PERALATAN TELEKOMUNIKASI,2838308,KUDUS,IDR,PT BIT TEKNOLOGI NUSANTARA,100.0,JUTAAN,PERDAGANGAN BESAR PERALATAN TELEKOMUNIKASI,2005,TOWR,SARANA MENARA NUSANTARA TBK
PERDAGANGAN BESAR PERALATAN TELEKOMUNIKASI,8924,JAKARTA,IDR,PT BROADBAND WAHANA ASIA,100.0,JUTAAN,PERDAGANGAN BESAR PERALATAN TELEKOMUNIKASI,0,TOWR,SARANA MENARA NUSANTARA TBK
PENYEDIA MENARA TELEKOMUNIKASI,31392,BANDUNG,IDR,PT DARMANUSA TRITUNGGAL,100.0,JUTAAN,KONSTRUKSI SENTRAL KOMUNIKASI,2007,TOWR,SARANA MENARA NUSANTARA TBK
KONSTRUKSI SENTRAL TELEKOMUNIKASI,793852,JAKARTA,IDR,PT GEMA DWIMITRA PERSADA,100.0,JUTAAN,KONSTRUKSI SENTRAL TELEKOMUNIKASI,0,TOWR,SARANA MENARA NUSANTARA TBK
PERDAGANGAN BESAR PERALATAN TELEKOMUNIKASI,90942,KUDUS,IDR,PT GLOBAL INDONESIA KOMUNIKATAMA,100.0,JUTAAN,PERDAGANGAN BESAR PERALATAN TELEKOMUNIKASI,2010,TOWR,SARANA MENARA NUSANTARA TBK
REPARASI PERALATAN KOMUNIKASI,59041,KUDUS,IDR,PT GLOBAL TELEKOMUNIKASI PRIMA,100.0,JUTAAN,PENYEDIA MENARA TELEKOMUNIKASI,2009,TOWR,SARANA MENARA NUSANTARA TBK
JASA TELEKOMUNIKASI,25504,KUDUS,IDR,PT HELIOS ENERGI NUSANTARA,100.0,JUTAAN,JASA TELEKOMUNIKASI,0,TOWR,SARANA MENARA NUSANTARA TBK
JASA TELEKOMUNIKASI,24469,KUDUS,IDR,PT IFORTE ENERGI NUSANTARA,100.0,JUTAAN,JASA TELEKOMUNIKASI,0,TOWR,SARANA MENARA NUSANTARA TBK
JASA TELEKOMUNIKASI,174381,KUDUS,IDR,PT IFORTE GLOBAL INTERNET,100.0,JUTAAN,JASA TELEKOMUNIKASI,2002,TOWR,SARANA MENARA NUSANTARA TBK
"PENYEDIA JASA PEMBAYARAN, HOSTING DAN PEMROGRAMAN",135058,JAKARTA,IDR,PT IFORTE PAYMENT INFRASTRUCTURE,62.47,JUTAAN,JASA TELEKOMUNIKASI,2005,TOWR,SARANA MENARA NUSANTARA TBK
PENYELENGGARA JARINGAN TETAP TERTUTUP BERBASIS VSAT DAN FIBER OPTIK,13173512,KUDUS,IDR,PT IFORTE SOLUSI INFOTEK,100.0,JUTAAN,PENYELENGGARA JARINGAN TETAP TERTUTUP BERBASIS VSAT DAN FIBER OPTIK,2001,TOWR,SARANA MENARA NUSANTARA TBK
AKTIVITAS PENUNJANG KELISTRIKAN,83135,JAKARTA,IDR,PT INTEGRA KREASITAMA SOLUSINDO,60.0,JUTAAN,AKTIVITAS PENUNJANG KELISTRIKAN,2016,TOWR,SARANA MENARA NUSANTARA TBK
KONSTRUKSI SENTRAL TELEKOMUNIKASI,4504739,KUDUS,IDR,INTI BANGUN SEJAHTERA TBK,99.98,JUTAAN,NAN,2006,TOWR,SARANA MENARA NUSANTARA TBK
PERDAGANGAN ECERAN ALAT TELEKOMUNIKASI,46299,BANDUNG,IDR,PT ISTANA KOHINOOR,51.0,JUTAAN,KONSTRUKSI SENTRAL KOMUNIKAS,2011,TOWR,SARANA MENARA NUSANTARA TBK
PENYEDIA MENARA TELEKOMUNIKASI,1241793,KUDUS,IDR,PT KOMET INFRA NUSANTARA,100.0,JUTAAN,KONSTRUKSI SENTRAL KOMUNIKASI,2009,TOWR,SARANA MENARA NUSANTARA TBK
KONSTRUKSI SENTRAL TELEKOMUNIKASI,801456,JAKARTA,IDR,PT PLATINUM TEKNOLOGI,100.0,JUTAAN,KONSTRUKSI SENTRAL TELEKOMUNIKASI,0,TOWR,SARANA MENARA NUSANTARA TBK
JASA PENUNJANG TELEKOMUNIKASI,47614450,KUDUS,IDR,PT PROFESIONAL TELEKOMUNIKASI INDONESIA,99.9997,JUTAAN,KONSTRUKSI SENTRAL KOMUNIKASI DAN AKTIVITAS PERUSAHAAN HOLDING,2003,TOWR,SARANA MENARA NUSANTARA TBK
KONSTRUKSI SENTRAL TELEKOMUNIKASI,6337,BANDUNG,IDR,PT PROTELINDO MENARA PERMATA,51.01,JUTAAN,KONSTRUKSI SENTRAL TELEKOMUNIKASI,2019,TOWR,SARANA MENARA NUSANTARA TBK
PENYEDIA MENARA TELEKOMUNIKASI,323939,BANDUNG,IDR,PT QUATTRO INTERNATIONAL,100.0,JUTAAN,PENYEDIA MENARA TELEKOMUNIKASI,2009,TOWR,SARANA MENARA NUSANTARA TBK
PERDAGANGAN BESAR PERALATAN TELEKOMUNIKASI,7345,KUDUS,IDR,PT REKAJASA AKSES,75.0,JUTAAN,PERDAGANGAN BESAR PERALATAN TELEKOMUNIKASI,2003,TOWR,SARANA MENARA NUSANTARA TBK
PERDAGANGAN BESAR PERALATAN TELEKOMUNIKASI,115416,KUDUS,IDR,PT SARANA INTI PERSADA,99.96,JUTAAN,PERDAGANGAN BESAR PERALATAN TELEKOMUNIKASI,2005,TOWR,SARANA MENARA NUSANTARA TBK
PERDAGANGAN BESAR PERALATAN TELEKOMUNIKASI,9335121,KUDUS,IDR,SOLUSI TUNAS PRATAMA TBK,99.96,JUTAAN,PERDAGANGAN BESAR PERALATAN TELEKOMUNIKASI,2006,TOWR,SARANA MENARA NUSANTARA TBK
PERDAGANGAN BESAR PERALATAN TELEKOMUNIKASI,32229,JAKARTA,IDR,PT VARNION TECHNOLOGY SEMESTA,60.0,JUTAAN,PERDAGANGAN BESAR PERALATAN TELEKOMUNIKASI,2007,TOWR,SARANA MENARA NUSANTARA TBK
PERUSAHAAN INVESTASI,0,SINGAPURA,,CAPGC PTE LTD,80.0,,TAHAP PENGEMBANGAN,0,TPIA,PT CHANDRA ASRI PACIFIC TBK
PERUSAHAAN INVESTASI,26000,SINGAPURA,USD,CHANDRA ASRI BIO INVESTMENT PTE LTD,100.0,RIBUAN,BEROPERASI,2024,TPIA,PT CHANDRA ASRI PACIFIC TBK
PERUSAHAAN INVESTASI,93,SINGAPURA,USD,CHANDRA ASRI CAPITAL PTE LTD,100.0,RIBUAN,BEROPERASI,2023,TPIA,PT CHANDRA ASRI PACIFIC TBK
PERDAGANGAN BESAR,248271,SINGAPURA,USD,CHANDRA ASRI TRADING COMPANY PTE LTD,100.0,RIBUAN,BEROPERASI,2009,TPIA,PT CHANDRA ASRI PACIFIC TBK
KHLOR DAN ALKALI,257387,JAKARTA,USD,PT CHANDRA ASRI ALKALI,99.9,RIBUAN,TAHAP PENGEMBANGAN,0,TPIA,PT CHANDRA ASRI PACIFIC TBK
KONSULTASI MANAGEMEN,0,JAKARTA,,PT CHANDRA ASRI KONSULTASI,99.99,,TAHAP PENGEMBANGAN,0,TPIA,PT CHANDRA ASRI PACIFIC TBK
