kodeEmiten,NamaEmiten,field,year,contextRef,id,name,NamaPemilik,AlamatPemilik
FAST,PT FAST FOOD INDONESIA TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank5CounterpartyMember_ThirdPartyMember_1,IX02_1446_20453_00_0001,PT WILMAR NABATI INDONESIA,WILMAR INTERNATIONAL LIMITED,"Jl. Putri Hijau No. 10, Gedung B & G Tower, Lt. 9, Kelurahan/Desa Kesawan, Kota Medan, Provinsi Sumatera Utara"
FILM,PT MD ENTERTAINMENT TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank7CounterpartyMember_ThirdPartyMember,IX02_1363_04294_00_0001,PT MNC PICTURES,PT KREASI REGALINO INDONESIA,"Komplek Rcti Jalan Raya Pejuangan No. 01 Kebon Jeruk, Jakarta Barat, Provinsi Dki Jakarta"
FISH,FKS MULTI AGRO TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank9CounterpartyMember_ThirdPartyMember,IX02_1363_04298_00_0001,PT CJ CHEILJEDANG FEED KALIMANTAN,CJ GLOBAL HOLDINGS LIMITED,"Menara Jamsostek Lantai 21, Jakarta Selatan, Provinsi Dki Jakarta"
FISH,FKS MULTI AGRO TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank1CounterpartyMember_ThirdPartyMember,IX02_1363_04282_00_0001,PT CJ FEED AND CARE INDONESIA,CJ GLOBAL HOLDINGS LIMITED,"Jakarta Selatan, Provinsi Dki Jakarta"
FISH,FKS MULTI AGRO TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank5CounterpartyMember_RelatedPartyMember,IX02_1363_04289_00_0001,PT PERMATA FOOD INDONESIA,PT FKS FOOD AND INGREDIENTS,"Menara Astra, Lt. 28, Jl. Jend. Sudirman Kav. 5-6, RT 10, RW 11, Kelurahan/Desa Karet Tengsin, Kecamatan Tanah Abang, Jakarta Pusat, Provinsi Dki Jakarta"
FISH,FKS MULTI AGRO TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank6CounterpartyMember_RelatedPartyMember_1,IX02_1446_20458_00_0001,PT PADI FLOUR NUSANTARA,PT FKS FOOD AND INGREDIENTS,"Menara Astra, Lt. 27, Jl. Jend. Sudirman Kav. 5-6, RT 10, RW 11, Kelurahan/Desa Karet Tengsin, Kecamatan Tanah Abang, Jakarta Pusat, Provinsi Dki Jakarta"
FISH,FKS MULTI AGRO TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank8CounterpartyMember_RelatedPartyMember_1,IX02_1446_20478_00_0001,PT PERMATA FOOD INDONESIA,PT FKS FOOD AND INGREDIENTS,"Menara Astra, Lt. 28, Jl. Jend. Sudirman Kav. 5-6, RT 10, RW 11, Kelurahan/Desa Karet Tengsin, Kecamatan Tanah Abang, Jakarta Pusat, Provinsi Dki Jakarta"
FOOD,PT SENTRA FOOD INDONESIA TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank2CounterpartyMember_ThirdPartyMember,IX02_1363_04284_00_0001,PT LION SUPER INDO,DELHAIZE THE LION NEDERLAND BV,"Gedung Perkantoran Bidakara 2 Lt.19-22, Jl. Jend. Gatot Subroto Kav.71-73, Kelurahan/Desa Menteng, Jakarta Selatan, Provinsi Dki Jakarta"
GHON,PT GIHON TELEKOMUNIKASI INDONESIA TBK,idx-cor:PartyName,2022,CurrentYearDuration_ThirdParty2Member,IX02_1373_00349_00_0003,PT INDOSAT TBK,OOREDOO HUTCHISON ASIA PTE LTD,"Jl. Medan Merdeka Barat No. 21, Gambir, Jakarta Pusat, Provinsi Dki Jakarta"
GLOB,PT GLOBE KITA TERANG TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank2CounterpartyMember_ThirdPartyMember_1,IX02_1446_20423_00_0001,PT INDOSAT TBK,OOREDOO HUTCHISON ASIA PTE LTD,"Jl. Medan Merdeka Barat No. 21, Gambir, Jakarta Pusat, Provinsi Dki Jakarta"
GOLD,PT VISI TELEKOMUNIKASI INFRASTRUKTUR TBK,idx-cor:PartyName,2022,CurrentYearDuration_ThirdParty5Member,IX02_1373_00352_00_0002,PT INDOSAT TBK,HUTCHISON ASIA TELECOMMUNICATIONS LIMITED,"Capital Place Building, Level 31-33, Jl. Jend. Gatot Subroto Kav. 18, RT 06, RW 01, Kelurahan/Desa Kuningan Barat, Kecamatan Mampang Prapatan, Jakarta Selatan, Provinsi Dki Jakarta"
GOLD,PT VISI TELEKOMUNIKASI INFRASTRUKTUR TBK,idx-cor:PartyName,2022,CurrentYearDuration_ThirdParty1Member,IX02_1373_00348_00_0002,PT INDOSAT TBK,OOREDOO HUTCHISON ASIA PTE LTD,"Jl. Medan Merdeka Barat No. 21, Gambir, Jakarta Pusat, Provinsi Dki Jakarta"
GOOD,PT GARUDAFOOD PUTRA PUTRI JAYA TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank5CounterpartyMember_RelatedPartyMember,IX02_1363_04289_00_0001,PT SUNTORY GARUDA BEVERAGE,GREATWALL CAPITAL PTE LTD,"Gedung South Quarter Tower C, Jl. Raden Ajeng Kartini., RT 010, RW 004, Kelurahan/Desa Cilandak Barat, Kecamatan Cilandak, Jakarta Selatan, Provinsi Dki Jakarta"
GOOD,PT GARUDAFOOD PUTRA PUTRI JAYA TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank1CounterpartyMember_RelatedPartyMember_1,IX02_1446_20408_00_0001,PT SUNTORY GARUDA BEVERAGE,GREATWALL CAPITAL PTE LTD,"Gedung South Quarter Tower C, Jl. Raden Ajeng Kartini., RT 010, RW 004, Kelurahan/Desa Cilandak Barat, Kecamatan Cilandak, Jakarta Selatan, Provinsi Dki Jakarta"
GOOD,PT GARUDAFOOD PUTRA PUTRI JAYA TBK,idx-cor:PartyName,2022,CurrentYearDuration_RelatedParty3Member,IX02_1373_00308_00_0001,PT SUNTORY GARUDA BEVERAGE,GREATWALL CAPITAL PTE LTD,"Gedung South Quarter Tower C, Jl. Raden Ajeng Kartini., RT 010, RW 004, Kelurahan/Desa Cilandak Barat, Kecamatan Cilandak, Jakarta Selatan, Provinsi Dki Jakarta"
GOTO,PT GOTO GOJEK TOKOPEDIA TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank2CounterpartyMember_RelatedPartyMember,IX02_1363_04283_00_0001,PT SICEPAT EKSPRES INDONESIA,PT SINERGI CEPAT INDONESIA,"Jalan Ir. H. Juanda Nomor 17-19, RT 008, RW 002, Kelurahan/Desa Kebon Kelapa, Kecamatan Gambir, Jakarta Pusat, Provinsi Dki Jakarta"
GOTO,PT GOTO GOJEK TOKOPEDIA TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank1CounterpartyMember_RelatedPartyMember,IX02_1363_04281_00_0001,PT TRI ADI BERSAMA,ADI SARANA ARMADA TBK,"Menara Kadin Indonesia Lantai 23, Jalan H.r. Rasuna Said Blok X-5, Kav. 2-3, Kelurahan/Desa Kuningan Timur, Kecamatan Setiabudi, Jakarta Selatan, Provinsi Dki Jakarta"
GOTO,PT GOTO GOJEK TOKOPEDIA TBK,idx-cor:PartyName,2022,CurrentYearDuration_RelatedParty2Member,IX02_1373_00307_00_0001,PT SICEPAT EKSPRES INDONESIA,PT SINERGI CEPAT INDONESIA,"Jalan Ir. H. Juanda Nomor 17-19, RT 008, RW 002, Kelurahan/Desa Kebon Kelapa, Kecamatan Gambir, Jakarta Pusat, Provinsi Dki Jakarta"
GOTO,PT GOTO GOJEK TOKOPEDIA TBK,idx-cor:PartyName,2022,CurrentYearDuration_RelatedParty1Member,IX02_1373_00306_00_0001,PT TRI ADI BERSAMA,ADI SARANA ARMADA TBK,"Menara Kadin Indonesia Lantai 23, Jalan H.r. Rasuna Said Blok X-5, Kav. 2-3, Kelurahan/Desa Kuningan Timur, Kecamatan Setiabudi, Jakarta Selatan, Provinsi Dki Jakarta"
GZCO,GOZCO PLANTATIONS TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank5CounterpartyMember_ThirdPartyMember,IX02_1363_04290_00_0001,PT SINAR ALAM PERMAI,WILMAR INTERNATIONAL LIMITED,"Jl. Blabak No. 18, RT 00, RW 00, Kelurahan/Desa 3 Ilir, Kecamatan Ilir Timur Ii, Kota Palembang, Provinsi Sumatera Selatan"
GZCO,GOZCO PLANTATIONS TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank4CounterpartyMember_ThirdPartyMember_1,IX02_1446_20443_00_0001,PT SENTANA ADIDAYA PRATAMA,WILMAR INTERNATIONAL LIMITED,"Gedung B&g Tower, Lt. 9, Jl. Putri Hijau No. 10, Kelurahan/Desa Kesawan, Kota Medan, Provinsi Sumatera Utara"
GZCO,GOZCO PLANTATIONS TBK,idx-cor:PartyName,2022,CurrentYearDuration_Party1Member,IX02_1373_00282_00_0001,PT SINAR ALAM PERMAI,WILMAR INTERNATIONAL LIMITED,"Jl. Blabak No. 18, RT 00, RW 00, Kelurahan/Desa 3 Ilir, Kecamatan Ilir Timur Ii, Kota Palembang, Provinsi Sumatera Selatan"
HAIS,PT HASNUR INTERNASIONAL SHIPPING TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank3CounterpartyMember_ThirdPartyMember_1,IX02_1446_20433_00_0001,PT AMBANG BARITO NUSAPERSADA,PT BANGUN BANUA KALIMANTAN SELATAN,"Jl. Yos Sudarso No.06 , RT 034, RW 002, Kota Banjarmasin, Provinsi Kalimantan Selatan"
HAIS,PT HASNUR INTERNASIONAL SHIPPING TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank3CounterpartyMember_RelatedPartyMember_1,IX02_1446_20428_00_0001,PT HASNUR INFORMASI TEKNOLOGI,SHANTOU JINJIA TRADING CO LTD,"Jl.h.hasan Basri Komp.pertokoan Kayutangi Permai No.a2-a4,rt.41, Kel.sel Miai, Kota Banjarmasin, Provinsi Kalimantan Selatan"
HRME,PT MENTENG HERITAGE REALTY TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank1CounterpartyMember_ThirdPartyMember,IX02_1363_04282_00_0001,PT BHARINTO EKATAMA,SHANTOU MARIA INVESTMENT CO LTD,"Pondok Indah Office Tower 3 Lt. 3 Jl. Sultan Iskandar Muda Kav V-ta Pondok Pinang, Kebayoran Lama, Kelurahan/Desa Pondok Pinang, Jakarta Selatan, Provinsi Dki Jakarta"
HRME,PT MENTENG HERITAGE REALTY TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank3CounterpartyMember_ThirdPartyMember,IX02_1363_04286_00_0001,PT TRUBAINDO COAL MINING,SHANTOU MARIA INVESTMENT CO LTD,"Pondok Indah Office Tower 3 Lt. 3 Jl. Sultan Iskandar Muda Kav V-ta Pondok Pinang, Kebayoran Lama, Jakarta Selatan, Provinsi Dki Jakarta"
IBST,INTI BANGUN SEJAHTERA TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank5CounterpartyMember_ThirdPartyMember,IX02_1363_04290_00_0003,PT INDOSAT TBK,OOREDOO HUTCHISON ASIA PTE LTD,"Jl. Medan Merdeka Barat No. 21, Gambir, Jakarta Pusat, Provinsi Dki Jakarta"
IBST,INTI BANGUN SEJAHTERA TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank2CounterpartyMember_ThirdPartyMember_1,IX02_1446_20423_00_0003,PT INDOSAT TBK,OOREDOO HUTCHISON ASIA PTE LTD,"Jl. Medan Merdeka Barat No. 21, Gambir, Jakarta Pusat, Provinsi Dki Jakarta"
IBST,INTI BANGUN SEJAHTERA TBK,idx-cor:PartyName,2022,CurrentYearDuration_ThirdParty3Member,IX02_1373_00350_00_0003,PT INDOSAT TBK,HUTCHISON ASIA TELECOMMUNICATIONS LIMITED,"Capital Place Building, Level 31-33, Jl. Jend. Gatot Subroto Kav. 18, RT 06, RW 01, Kelurahan/Desa Kuningan Barat, Kecamatan Mampang Prapatan, Jakarta Selatan, Provinsi Dki Jakarta"
IBST,INTI BANGUN SEJAHTERA TBK,idx-cor:PartyName,2022,CurrentYearDuration_ThirdParty4Member,IX02_1373_00351_00_0003,PT INDOSAT TBK,OOREDOO HUTCHISON ASIA PTE LTD,"Jl. Medan Merdeka Barat No. 21, Gambir, Jakarta Pusat, Provinsi Dki Jakarta"
ICON,ISLAND CONCEPTS INDONESIA TBK,idx-cor:PartyName,2022,CurrentYearDuration_ThirdParty3Member,IX02_1373_00350_00_0001,PT BHUMI LESTARI MAKMUR,ISLAND CONCEPTS INDONESIA TBK,"Kantor Marketing Springhill Villas & Resort At Jimbaran Hijau, Jalan Jepun, Lingkungan Bhuana Gubug, Kelurahan/Desa Jimbaran, Kecamatan Kuta Selatan, Kabupaten Badung, Provinsi Bali"
IDPR,PT INDONESIA PONDASI RAYA TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank5CounterpartyMember_ThirdPartyMember_1,IX02_1446_20453_00_0002,PT ADHIMIX RMC INDONESIA,PT ADHIMIX PRECAST INDONESIA,"L`avenue Office Building Lantai 25, Jalan Raya Pasar Minggu Kavling 16 Jakarta Selatan, RT 007, RW 009, Kelurahan/Desa Pancoran, Kecamatan Pancoran, Jakarta Selatan, Provinsi Dki Jakarta"
IDPR,PT INDONESIA PONDASI RAYA TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank7CounterpartyMember_ThirdPartyMember_1,IX02_1446_20473_00_0002,PT KINGDOM INDAH,PT KI EMPORIUM,"Jl. Hr. Muhammad 373-383, Kompleks Golden Palace Blok C 8-9, RT 000, RW 000, Kelurahan/Desa Pradah Kali Kendal, Kecamatan Dukuh Pakis, Kota Surabaya, Provinsi Jawa Timur"
IFSH,PT IFISHDECO TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank5CounterpartyMember_ThirdPartyMember,IX02_1363_04290_00_0001,PT MEGAH SURYA PERTIWI,PT TRIMEGAH BANGUN PERSADA,"Gedung Bank Panin Lt. 5, Jl. Jend. Sudirman - Senayan, Gelora, Tanah Abang, Jakarta Pusat, Provinsi Dki Jakarta"
IGAR,CHAMPION PACIFIC INDONESIA TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank2CounterpartyMember_ThirdPartyMember,IX02_1363_04284_00_0001,KALBE FARMA TBK,SHANTOU MARIA INVESTMENT CO LTD,"Jl. Letjen Soeprapto Kav. 4 No 1, Kelurahan/Desa Cempaka Putih Timur, Jakarta Pusat, Provinsi Dki Jakarta"
IGAR,CHAMPION PACIFIC INDONESIA TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank6CounterpartyMember_ThirdPartyMember,IX02_1363_04292_00_0001,PT SAKA FARMA LABORATORIES,SHANTOU MARIA INVESTMENT CO LTD,"Altira Office Tower Lantai 11, Jalan Yos Sudarso Kavling 85, RT 9, RW 11, Kelurahan/Desa Sunter Jaya, Kecamatan Tanjung Priok, Jakarta Utara, Provinsi Dki Jakarta"
IMAS,INDOMOBIL SUKSES INTERNASIONAL TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank2CounterpartyMember_ThirdPartyMember,IX02_1363_04284_00_0001,PT PADA IDI,PT PETRO ENERGY,"Gedung Gapura Plaza (gp Plaza) Lantai 5 Unit 5-23 & 5-25, Jalan Gelora Ii Nomor 1, RT 001, RW 001, Kelurahan/Desa Gelora, Kecamatan Tanah Abang, Jakarta Pusat, Provinsi Dki Jakarta"
IMJS,PT INDOMOBIL MULTI JASA TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank1CounterpartyMember_ThirdPartyMember,IX02_1363_04282_00_0001,PT HALEYORA POWER,PT PLN (PERSERO),"Kindo Square Blok A15-16, Jalan Duren Tiga No.101, Kelurahan/Desa Duren Tiga, Kecamatan Pancoran, Jakarta Selatan, Provinsi Dki Jakarta"
IMJS,PT INDOMOBIL MULTI JASA TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank4CounterpartyMember_ThirdPartyMember,IX02_1363_04288_00_0001,PT SOFTEX INDONESIA,KIMBERLYCLARK CORPORATION,"The Prominence Tower Lantai 5, Jalan Jalur Sutera Barat No. 15, Kelurahan/Desa Panunggangan Timur, Kota Tangerang, Provinsi Banten"
IMJS,PT INDOMOBIL MULTI JASA TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank1CounterpartyMember_RelatedPartyMember_1,IX02_1446_20408_00_0001,PT INDOMOBIL PRIMA NIAGA,SHANTOU JINJIA TRADING CO LTD,"Jln Mt. Haryono Kav.8 Lt.9, Rt 009/011, Bidara Cina, Jatinegara, Kelurahan/Desa Bidara Cina, Kecamatan Jatinegara, Jakarta Timur, Provinsi Dki Jakarta"
INAI,INDAL ALUMINIUM INDUSTRY TBK,idx-cor:PartyName,2022,CurrentYearDuration_RelatedParty1Member,IX02_1373_00306_00_0001,ALUMINDO LIGHT METAL INDUSTRY TBK,SHANTOU MARIA INVESTMENT CO LTD,"Desa Sawotratap Gedangan, Kabupaten Sidoarjo, Provinsi Jawa Timur"
INAI,INDAL ALUMINIUM INDUSTRY TBK,idx-cor:PartyName,2022,CurrentYearDuration_RelatedParty2Member,IX02_1373_00307_00_0001,PT MASPION,SHANTOU JINJIA TRADING CO LTD,"Desa Sawotratap No.23 Rt.02 Rw.05, Kabupaten Sidoarjo, Provinsi Jawa Timur"
INDY,INDIKA ENERGY TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank2CounterpartyMember_RelatedPartyMember,IX02_1363_04283_00_0001,PT CIREBON ELECTRIC POWER,AXIA POWER HOLDINGS BV,"Pondok Indah Office Tower 3,lt 23,suite 2301 Jl Sultan Iskandar Muda Kav V-ta,pondok Pinang,kby Lama, Jakarta Selatan, Provinsi Dki Jakarta"
INDY,INDIKA ENERGY TBK,idx-cor:PartyName,2022,CurrentYearDuration_RelatedParty2Member,IX02_1373_00307_00_0001,PT CIREBON ELECTRIC POWER,AXIA POWER HOLDINGS BV,"Pondok Indah Office Tower 3,lt 23,suite 2301 Jl Sultan Iskandar Muda Kav V-ta,pondok Pinang,kby Lama, Jakarta Selatan, Provinsi Dki Jakarta"
INTP,INDOCEMENT TUNGGAL PRAKARSA TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank4CounterpartyMember_ThirdPartyMember,IX02_1363_04288_00_0001,PT ADHIMIX RMC INDONESIA,PT ADHIMIX PRECAST INDONESIA,"L`avenue Office Building Lantai 25, Jalan Raya Pasar Minggu Kavling 16 Jakarta Selatan, RT 007, RW 009, Kelurahan/Desa Pancoran, Kecamatan Pancoran, Jakarta Selatan, Provinsi Dki Jakarta"
INTP,INDOCEMENT TUNGGAL PRAKARSA TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank2CounterpartyMember_ThirdPartyMember,IX02_1363_04284_00_0001,PT BANGUNSUKSES NIAGATAMA NUSANTARA,PT INBARAT SUPRA NIAGA,"Apartemen Istana Harmoni,jl. Suryopranoto, Petojo Utara,gambir,jakarta Pusat 10130, Jakarta Barat, Provinsi Dki Jakarta"
ISSP,PT STEEL PIPE INDUSTRY OF INDONESIA TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank2CounterpartyMember_RelatedPartyMember,IX02_1363_04283_00_0001,PT ALAM METAL MERCUNIAGA,PT CAKRA BHAKTI PARA PUTRA,"Kalibutuh 189, Kota Surabaya, Provinsi Jawa Timur"
JAWA,JAYA AGRA WATTIE TBK,idx-cor:PartyName,2022,CurrentYearDuration_Party2Member,IX02_1373_00283_00_0001,PT GAWI MAKMUR KALIMANTAN,SHANTOU MARIA INVESTMENT CO LTD,"Wisma Gawi, Lantai 4, Taman Perkantoran Kuningan, Jalan Setiabudi Selatan Kaveling 16-17, RT 010, RW 007, Kelurahan/Desa Karet, Kecamatan Setiabudi, Jakarta Selatan, Provinsi Dki Jakarta"
JAYA,PT ARMADA BERJAYA TRANS TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank9CounterpartyMember_ThirdPartyMember,IX02_1363_04298_00_0003,FAJAR SURYA WISESA TBK,WICHAN JITPUKDEE SCG PACKAGING PUBLIC CO LTD,"Jl. Abdul Muis No.30, Kelurahan/Desa Petojo Selatan, Jakarta Pusat, Provinsi Dki Jakarta"
JAYA,PT ARMADA BERJAYA TRANS TBK,idx-cor:PartyName,2022,CurrentYearDuration_Party7Member,IX02_1373_00288_00_0003,FAJAR SURYA WISESA TBK,WICHAN JITPUKDEE SCG PACKAGING PUBLIC CO LTD,"Jl. Abdul Muis No.30, Kelurahan/Desa Petojo Selatan, Jakarta Pusat, Provinsi Dki Jakarta"
JGLE,PT GRAHA ANDRASENTRA PROPERTINDO TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank1CounterpartyMember_ThirdPartyMember,IX02_1363_04282_00_0002,PT EMESEN PROPERTI,PT EREN SEJAHTERA,"Cibeureum, RT 004, RW 006, Kelurahan/Desa Mulyaharja, Kecamatan Bogor Selatan, Kota Bogor, Provinsi Jawa Barat"
JGLE,PT GRAHA ANDRASENTRA PROPERTINDO TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank7CounterpartyMember_ThirdPartyMember_1,IX02_1446_20473_00_0002,PT BRINGIN SEJAHTERA MAKMUR,DANA PENSIUN BANK RAKYAT INDONESIA,"Gedung Wisma Staco Graha Lt.10, Jl.casablangca Kaveling 18,, Kelurahan/Desa Menteng Dalam, Jakarta Selatan, Provinsi Dki Jakarta"
KAEF,KIMIA FARMA TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank3CounterpartyMember_ThirdPartyMember_1,IX02_1446_20433_00_0001,ENSEVAL PUTERA MEGATRADING TBK,SHANTOU MARIA INVESTMENT CO LTD,"Jl Pulo Lentut No. 10 Kws Industri Pulo Gadung , Kelurahan/Desa Rawaterate, Jakarta Timur, Provinsi Dki Jakarta"
KBLM,KABELINDO MURNI TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank3CounterpartyMember_ThirdPartyMember_1,IX02_1446_20433_00_0001,PT WALSIN LIPPO INDUSTRIES,WALSIN LIHWA CORPORATION,"Jl Mh Thamrin A1 No1 Delta Silicon Ind Park Lippo Cikarang, Kabupaten Bekasi, Provinsi Jawa Barat"
KETR,PT KETROSDEN TRIASMITRA TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank7CounterpartyMember_ThirdPartyMember,IX02_1363_04294_00_0003,PT INDOSAT TBK,OOREDOO HUTCHISON ASIA PTE LTD,"Jl. Medan Merdeka Barat No. 21, Gambir, Jakarta Pusat, Provinsi Dki Jakarta"
KETR,PT KETROSDEN TRIASMITRA TBK,idx-cor:PartyName,2022,CurrentYearDuration_ThirdParty1Member,IX02_1373_00348_00_0003,PT INDOSAT TBK,OOREDOO HUTCHISON ASIA PTE LTD,"Jl. Medan Merdeka Barat No. 21, Gambir, Jakarta Pusat, Provinsi Dki Jakarta"
KJEN,PT KRIDA JARINGAN NUSANTARA TBK,idx-cor:PartyName,2022,CurrentYearDuration_ThirdParty9Member,IX02_1373_00356_00_0001,PT MOUNT SCOPUS INDONESIA,MARRITE CO LTD,"Plaza Simatupang Lantai 8-9, Jalan Tb. Simatupang Kav. Is-1, RT 002, RW 017, Kelurahan/Desa Pondok Pinang, Kecamatan Kebayoran Lama, Jakarta Selatan, Provinsi Dki Jakarta"
KMTR,PT KIRANA MEGATARA TBK,idx-cor:PartyName,2022,CurrentYearDuration_ThirdParty9Member,IX02_1373_00356_00_0001,PT EVOLUZIONE TYRES,ASTRA OTOPARTS TBK,"Jl.raya Purwadadi-kalijati Dusun Kaliangbawang, RT 17, RW 08, Kelurahan/Desa Wanakerta, Kabupaten Subang, Provinsi Jawa Barat"
KOBX,KOBEXINDO TRACTORS TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank8CounterpartyMember_ThirdPartyMember,IX02_1363_04296_00_0001,PT AVIA AVIAN TBK,SHANTOU MARIA INVESTMENT CO LTD,"Desa Wadungasih Rt.11, Rw.3, Kec.buduran, Kelurahan/Desa Wadungasih, Kabupaten Sidoarjo, Provinsi Jawa Timur"
KREN,PT QUANTUM CLOVERA INVESTAMA TBK,idx-cor:PartyName,2022,CurrentYearDuration_RelatedParty1Member,IX02_1373_00306_00_0001,PT DISTRIBUSI VOUCHER NUSANTARA TBK,SHANTOU MARIA INVESTMENT CO LTD,"Axa Tower - Kuningan Ciy Lt 07 Suite 05 Jalan Prof Dr Satrio Kav 18, Kelurahan/Desa Karet Kuningan, Kecamatan Setiabudi, Jakarta Selatan, Provinsi Dki Jakarta"
LMSH,LIONMESH PRIMA TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank2CounterpartyMember_ThirdPartyMember_1,IX02_1446_20423_00_0001,PT KINGDOM INDAH,PT KI EMPORIUM,"Jl. Hr. Muhammad 373-383, Kompleks Golden Palace Blok C 8-9, RT 000, RW 000, Kelurahan/Desa Pradah Kali Kendal, Kecamatan Dukuh Pakis, Kota Surabaya, Provinsi Jawa Timur"
LMSH,LIONMESH PRIMA TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank3CounterpartyMember_ThirdPartyMember_1,IX02_1446_20433_00_0001,PT ROYAL INDAH PERKASA,PT KI EMPORIUM,"Ruko Golden Palace Blok D-9, Jl. Hr. Muhammad 373-383, RT 000, RW 000, Kelurahan/Desa Pradah Kali Kendal, Kecamatan Dukuh Pakis, Kota Surabaya, Provinsi Jawa Timur"
LPPS,PT LENOX PASIFIK INVESTAMA TBK,idx-cor:PartyName,2022,CurrentYearDuration_RelatedParty1Member,IX02_1373_00306_00_0001,PT MITRA PRIMA KREASI,PT NUANSA MULTI KARYA,"Jl. Bulevar Palem Raya No. 7, Lippo Karawaci, Kabupaten Tangerang, Provinsi Banten"
MCAS,PT M CASH INTEGRASI TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank1CounterpartyMember_RelatedPartyMember_1,IX02_1446_20408_00_0001,PT DISTRIBUSI VOUCHER NUSANTARA TBK,SHANTOU MARIA INVESTMENT CO LTD,"Axa Tower - Kuningan Ciy Lt 07 Suite 05 Jalan Prof Dr Satrio Kav 18, Kelurahan/Desa Karet Kuningan, Kecamatan Setiabudi, Jakarta Selatan, Provinsi Dki Jakarta"
MCAS,PT M CASH INTEGRASI TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank7CounterpartyMember_ThirdPartyMember_1,IX02_1446_20473_00_0001,PT INDOSAT TBK,HUTCHISON ASIA TELECOMMUNICATIONS LIMITED,"Capital Place Building, Level 31-33, Jl. Jend. Gatot Subroto Kav. 18, RT 06, RW 01, Kelurahan/Desa Kuningan Barat, Kecamatan Mampang Prapatan, Jakarta Selatan, Provinsi Dki Jakarta"
MCAS,PT M CASH INTEGRASI TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank9CounterpartyMember_ThirdPartyMember_1,IX02_1446_20493_00_0001,PT INGRAM MICRO INDONESIA,INGRAM MICRO ASIA LTD,"Wisma Nugra Santana Lt. 9, Suite 909,jl. Jend. Sudirman Kav. 7-8, Jakarta Pusat, Provinsi Dki Jakarta"
