kodeEmiten,NamaEmiten,field,year,contextRef,id,name,NamaPemilik,AlamatPemilik
SSIA,PT SURYA SEMESTA INTERNUSA TBK,idx-cor:CounterpartyName,2024,CurrentYearDuration_2620300_Rank4CounterpartyMember_ThirdPartyMember,IXF2620300E02_1368_00051_00_0001,PT TRANS BUMI SERBARAJA,SHANTOU MARIA INVESTMENT CO LTD,"Green Office Park 9 3rd Floor, Wing A , Zone 5c , Jalan Grand Boulevard, Bsd Green Office Park, Bsd City, Desa Sampora, Kecamatan Cisauk, Kabupaten Tangerang – Banten, Tangerang 15345 – Indonesia, Kelurahan/Desa Sampora, Kabupaten Tangerang, Provinsi Banten"
SSIA,PT SURYA SEMESTA INTERNUSA TBK,idx-cor:CounterpartyName,2023,PriorEndYearDuration_2620300_Rank5CounterpartyMember_ThirdPartyMember,IXF2620300E02_1368_00099_00_0001,PT TRANS BUMI SERBARAJA,SHANTOU MARIA INVESTMENT CO LTD,"Green Office Park 9 3rd Floor, Wing A , Zone 5c , Jalan Grand Boulevard, Bsd Green Office Park, Bsd City, Desa Sampora, Kecamatan Cisauk, Kabupaten Tangerang – Banten, Tangerang 15345 – Indonesia, Kelurahan/Desa Sampora, Kabupaten Tangerang, Provinsi Banten"
SSIA,PT SURYA SEMESTA INTERNUSA TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_2640300_Rank4CounterpartyMember_ThirdPartyMember,IXF2640300E02_1451_00049_00_0001,PT ADHIMIX RMC INDONESIA,PT ADHIMIX PRECAST INDONESIA,"L`avenue Office Building Lantai 25, Jalan Raya Pasar Minggu Kavling 16 Jakarta Selatan, RT 007, RW 009, Kelurahan/Desa Pancoran, Kecamatan Pancoran, Jakarta Selatan, Provinsi Dki Jakarta"
SSIA,PT SURYA SEMESTA INTERNUSA TBK,idx-cor:CounterpartyNameTradePayable,2023,PriorEndYearDuration_2640300_Rank1CounterpartyMember_ThirdPartyMember,IXF2640300E02_1451_00087_00_0001,PT ADHIMIX RMC INDONESIA,PT ADHIMIX PRECAST INDONESIA,"L`avenue Office Building Lantai 25, Jalan Raya Pasar Minggu Kavling 16 Jakarta Selatan, RT 007, RW 009, Kelurahan/Desa Pancoran, Kecamatan Pancoran, Jakarta Selatan, Provinsi Dki Jakarta"
SSMS,PT SAWIT SUMBERMAS SARANA TBK,idx-cor:CounterpartyName,2024,CurrentYearDuration_1620300_Rank2CounterpartyMember_ThirdPartyMember,IXF1620300E02_1368_00047_00_0001,PT SINO ZONE INDUSTRY INDONESIA,NANTONG HUAZE INVESTMENT CO LTD,"Ruko Mega Grosir Cempaka Mas Blok G No 12 & 14, Lantai 5, Jl. Letjend Suprapto, RT 000, RW 000, Kelurahan/Desa Sumur Batu, Kecamatan Kemayoran, Jakarta Pusat, Provinsi Dki Jakarta"
SSMS,PT SAWIT SUMBERMAS SARANA TBK,idx-cor:CounterpartyName,2024,CurrentYearDuration_1620300_Rank3CounterpartyMember_ThirdPartyMember,IXF1620300E02_1368_00049_00_0001,PT SYNERGY OIL NUSANTARA,IFFCO SINGAPORE PTE LTD,"Jl.raya Pelabuhan Kabil K.m 12,5, Kota Batam, Provinsi Kepulauan Riau"
SSMS,PT SAWIT SUMBERMAS SARANA TBK,idx-cor:CounterpartyName,2024,CurrentYearDuration_1620300_Rank4CounterpartyMember_ThirdPartyMember,IXF1620300E02_1368_00051_00_0001,PT ECOGREEN OLEOCHEMICALS,SHANTOU MARIA INVESTMENT CO LTD,"Jl.raya Pelabuhan Kabil.kav.no.1, Nongsa - Kabil, Kota Batam, Provinsi Kepulauan Riau"
SSMS,PT SAWIT SUMBERMAS SARANA TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_1640300_Rank4CounterpartyMember_RelatedPartyMember,IXF1640300E02_1451_00048_00_0001,PT NATAI SAWIT PERKASA,PT CITRA BORNEO INDAH,"Jl.hasanudin No 28 Rt17 Kel.mendawai, Kabupaten Kotawaringin Barat, Provinsi Kalimantan Tengah"
SSMS,PT SAWIT SUMBERMAS SARANA TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_1640300_Rank5CounterpartyMember_RelatedPartyMember,IXF1640300E02_1451_00050_00_0001,PT SURYA BORNEO INDUSTRI,PT CITRA BORNEO INDAH,"Jl.haji Udan Said No.47 Kelurahan Baru, Kabupaten Kotawaringin Barat, Provinsi Kalimantan Tengah"
SSMS,PT SAWIT SUMBERMAS SARANA TBK,idx-cor:CounterpartyNameTradePayable,2023,PriorEndYearDuration_1640300_Rank4CounterpartyMember_RelatedPartyMember,IXF1640300E02_1451_00092_00_0001,PT NATAI SAWIT PERKASA,PT CITRA BORNEO INDAH,"Jl.hasanudin No 28 Rt17 Kel.mendawai, Kabupaten Kotawaringin Barat, Provinsi Kalimantan Tengah"
SSMS,PT SAWIT SUMBERMAS SARANA TBK,idx-cor:CounterpartyNameTradePayable,2023,PriorEndYearDuration_1640300_Rank5CounterpartyMember_RelatedPartyMember,IXF1640300E02_1451_00094_00_0001,PT SURYA BORNEO INDUSTRI,PT CITRA BORNEO INDAH,"Jl.haji Udan Said No.47 Kelurahan Baru, Kabupaten Kotawaringin Barat, Provinsi Kalimantan Tengah"
STAA,PT SUMBER TANI AGUNG RESOURCES TBK,idx-cor:PartyName,2024,CurrentYearDuration_1619000_Party2Member,IXF1619000E02_1378_00011_00_0001,PT SINAR ALAM PERMAI,WILMAR INTERNATIONAL LIMITED,"Jl. Blabak No. 18, RT 00, RW 00, Kelurahan/Desa 3 Ilir, Kecamatan Ilir Timur Ii, Kota Palembang, Provinsi Sumatera Selatan"
STAA,PT SUMBER TANI AGUNG RESOURCES TBK,idx-cor:PartyName,2024,CurrentYearDuration_1619000_Party3Member,IXF1619000E02_1378_00012_00_0001,PT WILMAR NABATI INDONESIA,WILMAR INTERNATIONAL LIMITED,"Jl. Putri Hijau No. 10, Gedung B & G Tower, Lt. 9, Kelurahan/Desa Kesawan, Kota Medan, Provinsi Sumatera Utara"
STAA,PT SUMBER TANI AGUNG RESOURCES TBK,idx-cor:PartyName,2023,PriorYearDuration_1619000_Party2Member,IXF1619000E02_1378_00022_00_0001,PT SINAR ALAM PERMAI,WILMAR INTERNATIONAL LIMITED,"Jl. Blabak No. 18, RT 00, RW 00, Kelurahan/Desa 3 Ilir, Kecamatan Ilir Timur Ii, Kota Palembang, Provinsi Sumatera Selatan"
STAA,PT SUMBER TANI AGUNG RESOURCES TBK,idx-cor:PartyName,2023,PriorYearDuration_1619000_Party3Member,IXF1619000E02_1378_00023_00_0001,PT WILMAR NABATI INDONESIA,WILMAR INTERNATIONAL LIMITED,"Jl. Putri Hijau No. 10, Gedung B & G Tower, Lt. 9, Kelurahan/Desa Kesawan, Kota Medan, Provinsi Sumatera Utara"
STAA,PT SUMBER TANI AGUNG RESOURCES TBK,idx-cor:CounterpartyName,2024,CurrentYearDuration_1620300_Rank3CounterpartyMember_ThirdPartyMember,IXF1620300E02_1368_00049_00_0001,PT WILMAR NABATI INDONESIA,WILMAR INTERNATIONAL LIMITED,"Jl. Putri Hijau No. 10, Gedung B & G Tower, Lt. 9, Kelurahan/Desa Kesawan, Kota Medan, Provinsi Sumatera Utara"
STAA,PT SUMBER TANI AGUNG RESOURCES TBK,idx-cor:CounterpartyName,2024,CurrentYearDuration_1620300_Rank8CounterpartyMember_ThirdPartyMember,IXF1620300E02_1368_00059_00_0001,PT SYNERGY OIL NUSANTARA,IFFCO SINGAPORE PTE LTD,"Jl.raya Pelabuhan Kabil K.m 12,5, Kota Batam, Provinsi Kepulauan Riau"
STAA,PT SUMBER TANI AGUNG RESOURCES TBK,idx-cor:CounterpartyName,2023,PriorEndYearDuration_1620300_Rank3CounterpartyMember_ThirdPartyMember,IXF1620300E02_1368_00095_00_0001,PT WILMAR NABATI INDONESIA,WILMAR INTERNATIONAL LIMITED,"Jl. Putri Hijau No. 10, Gedung B & G Tower, Lt. 9, Kelurahan/Desa Kesawan, Kota Medan, Provinsi Sumatera Utara"
STAA,PT SUMBER TANI AGUNG RESOURCES TBK,idx-cor:CounterpartyName,2023,PriorEndYearDuration_1620300_Rank8CounterpartyMember_ThirdPartyMember,IXF1620300E02_1368_00105_00_0001,PT SYNERGY OIL NUSANTARA,IFFCO SINGAPORE PTE LTD,"Jl.raya Pelabuhan Kabil K.m 12,5, Kota Batam, Provinsi Kepulauan Riau"
SUPR,SOLUSI TUNAS PRATAMA TBK,idx-cor:PartyName,2024,CurrentYearDuration_3619000_Party2Member,IXF3619000E02_1378_00011_00_0001,PT INDOSAT TBK,OOREDOO HUTCHISON ASIA PTE LTD,"Jl. Medan Merdeka Barat No. 21, Gambir, Jakarta Pusat, Provinsi Dki Jakarta"
SUPR,SOLUSI TUNAS PRATAMA TBK,idx-cor:PartyName,2023,PriorYearDuration_3619000_Party2Member,IXF3619000E02_1378_00022_00_0001,PT INDOSAT TBK,OOREDOO HUTCHISON ASIA PTE LTD,"Jl. Medan Merdeka Barat No. 21, Gambir, Jakarta Pusat, Provinsi Dki Jakarta"
SUPR,SOLUSI TUNAS PRATAMA TBK,idx-cor:CounterpartyName,2024,CurrentYearDuration_3620300_Rank3CounterpartyMember_ThirdPartyMember,IXF3620300E02_1368_00049_00_0001,PT INDOSAT TBK,OOREDOO HUTCHISON ASIA PTE LTD,"Jl. Medan Merdeka Barat No. 21, Gambir, Jakarta Pusat, Provinsi Dki Jakarta"
SUPR,SOLUSI TUNAS PRATAMA TBK,idx-cor:CounterpartyName,2023,PriorEndYearDuration_3620300_Rank3CounterpartyMember_ThirdPartyMember,IXF3620300E02_1368_00095_00_0001,PT INDOSAT TBK,OOREDOO HUTCHISON ASIA PTE LTD,"Jl. Medan Merdeka Barat No. 21, Gambir, Jakarta Pusat, Provinsi Dki Jakarta"
SURE,PT SUPER ENERGY TBK,idx-cor:CounterpartyName,2023,PriorEndYearDuration_1620300_Rank6CounterpartyMember_ThirdPartyMember,IXF1620300E02_1368_00101_00_0001,PT BENTOEL PRIMA,YAYASAN MATA GARUDA,"Jl.raya Karanglo, Desa Banjararum, Kabupaten Malang, Provinsi Jawa Timur"
SURE,PT SUPER ENERGY TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_1640300_Rank7CounterpartyMember_ThirdPartyMember,IXF1640300E02_1451_00055_00_0001,PT PARA AMARTHA GASINDO,PT DERCO PRIMA SEJAHTERA,"Menara Batavia Lt 30jl. K.h Mas Mansyur Kav 126, Kelurahan/Desa Karet Tengsin, Jakarta Pusat, Provinsi Dki Jakarta"
TAPG,PT TRIPUTRA AGRO PERSADA TBK,idx-cor:PartyName,2024,CurrentYearDuration_1616000_ThirdParty1Member,IXF1616000E02_1378_00023_00_0001,PT SINAR ALAM PERMAI,WILMAR INTERNATIONAL LIMITED,"Jl. Blabak No. 18, RT 00, RW 00, Kelurahan/Desa 3 Ilir, Kecamatan Ilir Timur Ii, Kota Palembang, Provinsi Sumatera Selatan"
TAPG,PT TRIPUTRA AGRO PERSADA TBK,idx-cor:PartyName,2023,PriorYearDuration_1616000_ThirdParty1Member,IXF1616000E02_1378_00047_00_0001,PT SINAR ALAM PERMAI,WILMAR INTERNATIONAL LIMITED,"Jl. Blabak No. 18, RT 00, RW 00, Kelurahan/Desa 3 Ilir, Kecamatan Ilir Timur Ii, Kota Palembang, Provinsi Sumatera Selatan"
TAPG,PT TRIPUTRA AGRO PERSADA TBK,idx-cor:CounterpartyName,2024,CurrentYearDuration_1620300_Rank3CounterpartyMember_ThirdPartyMember,IXF1620300E02_1368_00049_00_0001,PT SINAR ALAM PERMAI,WILMAR INTERNATIONAL LIMITED,"Jl. Blabak No. 18, RT 00, RW 00, Kelurahan/Desa 3 Ilir, Kecamatan Ilir Timur Ii, Kota Palembang, Provinsi Sumatera Selatan"
TAPG,PT TRIPUTRA AGRO PERSADA TBK,idx-cor:CounterpartyName,2024,CurrentYearDuration_1620300_Rank8CounterpartyMember_ThirdPartyMember,IXF1620300E02_1368_00059_00_0001,PT WILMAR NABATI INDONESIA,WILMAR INTERNATIONAL LIMITED,"Jl. Putri Hijau No. 10, Gedung B & G Tower, Lt. 9, Kelurahan/Desa Kesawan, Kota Medan, Provinsi Sumatera Utara"
TAPG,PT TRIPUTRA AGRO PERSADA TBK,idx-cor:CounterpartyName,2023,PriorEndYearDuration_1620300_Rank3CounterpartyMember_ThirdPartyMember,IXF1620300E02_1368_00095_00_0001,PT SINAR ALAM PERMAI,WILMAR INTERNATIONAL LIMITED,"Jl. Blabak No. 18, RT 00, RW 00, Kelurahan/Desa 3 Ilir, Kecamatan Ilir Timur Ii, Kota Palembang, Provinsi Sumatera Selatan"
TAPG,PT TRIPUTRA AGRO PERSADA TBK,idx-cor:CounterpartyName,2023,PriorEndYearDuration_1620300_Rank8CounterpartyMember_ThirdPartyMember,IXF1620300E02_1368_00105_00_0001,PT WILMAR NABATI INDONESIA,WILMAR INTERNATIONAL LIMITED,"Jl. Putri Hijau No. 10, Gedung B & G Tower, Lt. 9, Kelurahan/Desa Kesawan, Kota Medan, Provinsi Sumatera Utara"
TAPG,PT TRIPUTRA AGRO PERSADA TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_1640300_Rank1CounterpartyMember_ThirdPartyMember,IXF1640300E02_1451_00043_00_0001,PT SENTANA ADIDAYA PRATAMA,WILMAR INTERNATIONAL LIMITED,"Gedung B&g Tower, Lt. 9, Jl. Putri Hijau No. 10, Kelurahan/Desa Kesawan, Kota Medan, Provinsi Sumatera Utara"
TAPG,PT TRIPUTRA AGRO PERSADA TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_1640300_Rank4CounterpartyMember_ThirdPartyMember,IXF1640300E02_1451_00049_00_0001,PT WILMAR CHEMICAL INDONESIA,WILMAR INTERNATIONAL LIMITED,"Gedung Multivision Tower, Lt. 12, Jl. Kuningan Mulia Blok 9b, RT 00, RW 00, Kelurahan/Desa Guntur, Kecamatan Setiabudi, Jakarta Selatan, Provinsi Dki Jakarta"
TAPG,PT TRIPUTRA AGRO PERSADA TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_1640300_Rank10CounterpartyMember_ThirdPartyMember,IXF1640300E02_1451_00041_00_0001,PT ANUGERAH ALAM PERSADA,PT KIRANA TRIPUTRA PERSADA,"Gedung The East, Lt.23, Jl.lingkar Mega Kuningan Kav.e.3.2.no.1, Kelurahan/Desa Kuningan Timur, Jakarta Selatan, Provinsi Dki Jakarta"
TAPG,PT TRIPUTRA AGRO PERSADA TBK,idx-cor:CounterpartyNameTradePayable,2023,PriorEndYearDuration_1640300_Rank1CounterpartyMember_ThirdPartyMember,IXF1640300E02_1451_00087_00_0001,PT SENTANA ADIDAYA PRATAMA,WILMAR INTERNATIONAL LIMITED,"Gedung B&g Tower, Lt. 9, Jl. Putri Hijau No. 10, Kelurahan/Desa Kesawan, Kota Medan, Provinsi Sumatera Utara"
TAPG,PT TRIPUTRA AGRO PERSADA TBK,idx-cor:CounterpartyNameTradePayable,2023,PriorEndYearDuration_1640300_Rank4CounterpartyMember_ThirdPartyMember,IXF1640300E02_1451_00093_00_0001,PT WILMAR CHEMICAL INDONESIA,WILMAR INTERNATIONAL LIMITED,"Gedung Multivision Tower, Lt. 12, Jl. Kuningan Mulia Blok 9b, RT 00, RW 00, Kelurahan/Desa Guntur, Kecamatan Setiabudi, Jakarta Selatan, Provinsi Dki Jakarta"
TAPG,PT TRIPUTRA AGRO PERSADA TBK,idx-cor:CounterpartyNameTradePayable,2023,PriorEndYearDuration_1640300_Rank10CounterpartyMember_ThirdPartyMember,IXF1640300E02_1451_00085_00_0001,PT ANUGERAH ALAM PERSADA,PT KIRANA TRIPUTRA PERSADA,"Gedung The East, Lt.23, Jl.lingkar Mega Kuningan Kav.e.3.2.no.1, Kelurahan/Desa Kuningan Timur, Jakarta Selatan, Provinsi Dki Jakarta"
TBIG,PT TOWER BERSAMA INFRASTRUCTURE TBK,idx-cor:PartyName,2024,CurrentYearDuration_3616000_ThirdParty2Member,IXF3616000E02_1378_00024_00_0001,PT INDOSAT TBK,OOREDOO HUTCHISON ASIA PTE LTD,"Jl. Medan Merdeka Barat No. 21, Gambir, Jakarta Pusat, Provinsi Dki Jakarta"
TBIG,PT TOWER BERSAMA INFRASTRUCTURE TBK,idx-cor:PartyName,2023,PriorYearDuration_3616000_ThirdParty2Member,IXF3616000E02_1378_00048_00_0001,PT INDOSAT TBK,OOREDOO HUTCHISON ASIA PTE LTD,"Jl. Medan Merdeka Barat No. 21, Gambir, Jakarta Pusat, Provinsi Dki Jakarta"
TBIG,PT TOWER BERSAMA INFRASTRUCTURE TBK,idx-cor:CounterpartyName,2024,CurrentYearDuration_3620300_Rank2CounterpartyMember_ThirdPartyMember,IXF3620300E02_1368_00047_00_0001,PT INDOSAT TBK,OOREDOO HUTCHISON ASIA PTE LTD,"Jl. Medan Merdeka Barat No. 21, Gambir, Jakarta Pusat, Provinsi Dki Jakarta"
TBIG,PT TOWER BERSAMA INFRASTRUCTURE TBK,idx-cor:CounterpartyName,2023,PriorEndYearDuration_3620300_Rank2CounterpartyMember_ThirdPartyMember,IXF3620300E02_1368_00093_00_0001,PT INDOSAT TBK,OOREDOO HUTCHISON ASIA PTE LTD,"Jl. Medan Merdeka Barat No. 21, Gambir, Jakarta Pusat, Provinsi Dki Jakarta"
TBLA,TUNAS BARU LAMPUNG TBK,idx-cor:PartyName,2024,CurrentYearDuration_1619000_Party2Member,IXF1619000E02_1378_00011_00_0001,PT KILANG PERTAMINA INTERNASIONAL,SHANTOU ZHONGBIN HETAI IMPORT AND EXPORT TRADE,"Gedung Utama Pertamina Lt. 14, Jl. Medan Merdeka Timur 1 A , Jakarta-10110, RT 002, RW 001, Kelurahan/Desa Gambir, Jakarta Pusat, Provinsi Dki Jakarta"
TBLA,TUNAS BARU LAMPUNG TBK,idx-cor:PartyName,2023,PriorYearDuration_1619000_Party2Member,IXF1619000E02_1378_00022_00_0001,PT KILANG PERTAMINA INTERNASIONAL,SHANTOU ZHONGBIN HETAI IMPORT AND EXPORT TRADE,"Gedung Utama Pertamina Lt. 14, Jl. Medan Merdeka Timur 1 A , Jakarta-10110, RT 002, RW 001, Kelurahan/Desa Gambir, Jakarta Pusat, Provinsi Dki Jakarta"
TBMS,TEMBAGA MULIA SEMANAN TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_1640300_Rank3CounterpartyMember_RelatedPartyMember,IXF1640300E02_1451_00046_00_0001,PT TOYOTA TSUSHO INDONESIA,SHANTOU MARIA INVESTMENT CO LTD,"Gedung Midplaza 2 Lantai 3, Jalan Jendral Sudirman Kavling 10-11, RT 10, RW 11, Kelurahan/Desa Karet Tengsin, Kecamatan Tanah Abang, Jakarta Pusat, Provinsi Dki Jakarta"
TBMS,TEMBAGA MULIA SEMANAN TBK,idx-cor:CounterpartyNameTradePayable,2023,PriorEndYearDuration_1640300_Rank2CounterpartyMember_RelatedPartyMember,IXF1640300E02_1451_00088_00_0001,PT TOYOTA TSUSHO INDONESIA,SHANTOU MARIA INVESTMENT CO LTD,"Gedung Midplaza 2 Lantai 3, Jalan Jendral Sudirman Kavling 10-11, RT 10, RW 11, Kelurahan/Desa Karet Tengsin, Kecamatan Tanah Abang, Jakarta Pusat, Provinsi Dki Jakarta"
TCID,MANDOM INDONESIA TBK,idx-cor:PartyName,2024,CurrentYearDuration_1616000_ThirdParty5Member,IXF1616000E02_1378_00027_00_0001,PT PALTAC TRADING INDONESIA,PALTAC CORPORATION,"Summitmas Ii, 12th Floor Jl. Jend Sudirman Kav 61-62, RT 000, RW 000, Kelurahan/Desa Senayan, Kecamatan Kebayoran Baru"
TINS,PT TIMAH TBK,idx-cor:PartyName,2024,CurrentYearDuration_1616000_RelatedParty2Member,IXF1616000E02_1378_00013_00_0001,PT BUKIT ASAM PRIMA,BUKIT ASAM TBK,"Menara Kadin Ind Lt.15, Jl.hr.rasuna Said Blok X-5, Jakarta Selatan, Provinsi Dki Jakarta"
TINS,PT TIMAH TBK,idx-cor:PartyName,2024,CurrentYearDuration_1616000_RelatedParty3Member,IXF1616000E02_1378_00014_00_0001,PT BUKIT PRIMA BAHARI,PT BUKIT ASAM PRIMA,"Menara Karya Lantai 20 Unit A, B, C Jl Hr Rasuna Said Blok X-5 Kavling 1-2 Kel. Kuningan Timur, Kec.setiabudi, Jakarta Selatan 12950 , Kelurahan/Desa Kuningan Timur, Jakarta Selatan, Provinsi Dki Jakarta"
TINS,PT TIMAH TBK,idx-cor:PartyName,2023,PriorYearDuration_1616000_RelatedParty2Member,IXF1616000E02_1378_00037_00_0001,PT BUKIT ASAM PRIMA,BUKIT ASAM TBK,"Menara Kadin Ind Lt.15, Jl.hr.rasuna Said Blok X-5, Jakarta Selatan, Provinsi Dki Jakarta"
TINS,PT TIMAH TBK,idx-cor:PartyName,2023,PriorYearDuration_1616000_RelatedParty3Member,IXF1616000E02_1378_00038_00_0001,PT BUKIT PRIMA BAHARI,PT BUKIT ASAM PRIMA,"Menara Karya Lantai 20 Unit A, B, C Jl Hr Rasuna Said Blok X-5 Kavling 1-2 Kel. Kuningan Timur, Kec.setiabudi, Jakarta Selatan 12950 , Kelurahan/Desa Kuningan Timur, Jakarta Selatan, Provinsi Dki Jakarta"
TINS,PT TIMAH TBK,idx-cor:CounterpartyName,2024,CurrentYearDuration_1620300_Rank3CounterpartyMember_RelatedPartyMember,IXF1620300E02_1368_00048_00_0001,PT BUKIT ASAM PRIMA,BUKIT ASAM TBK,"Menara Kadin Ind Lt.15, Jl.hr.rasuna Said Blok X-5, Jakarta Selatan, Provinsi Dki Jakarta"
TINS,PT TIMAH TBK,idx-cor:CounterpartyName,2023,PriorEndYearDuration_1620300_Rank3CounterpartyMember_RelatedPartyMember,IXF1620300E02_1368_00094_00_0001,PT BUKIT ASAM PRIMA,BUKIT ASAM TBK,"Menara Kadin Ind Lt.15, Jl.hr.rasuna Said Blok X-5, Jakarta Selatan, Provinsi Dki Jakarta"
TIRT,TIRTA MAHAKAM RESOURCES TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_1640300_Rank1CounterpartyMember_RelatedPartyMember,IXF1640300E02_1451_00042_00_0001,PT RODA MAS TIMBER KALIMANTAN,PT HARITA MAHAKAM TIMBER,"Jl. Jend. Sudirman No. 9, Ratu Plaza Building Lt. 6, Senayan, Jakarta Pusat, Provinsi Dki Jakarta"
TIRT,TIRTA MAHAKAM RESOURCES TBK,idx-cor:CounterpartyNameTradePayable,2023,PriorEndYearDuration_1640300_Rank1CounterpartyMember_RelatedPartyMember,IXF1640300E02_1451_00086_00_0001,PT RODA MAS TIMBER KALIMANTAN,PT HARITA MAHAKAM TIMBER,"Jl. Jend. Sudirman No. 9, Ratu Plaza Building Lt. 6, Senayan, Jakarta Pusat, Provinsi Dki Jakarta"
TNCA,PT TRIMUDA NUANSA CITRA TBK,idx-cor:PartyName,2024,CurrentYearDuration_1616000_RelatedParty5Member,IXF1616000E02_1378_00016_00_0001,PT FUJIFILM INDONESIA,FUJIFILM ASIA PACIFIC PTE LTD,"Eightyeight @ Kasablanka Office Tower Lantai 36 Unit A, B, Dan C Jalan Casablanka Kaveling 88, Jakarta Selatan 12870, Jakarta Selatan, Provinsi Dki Jakarta"
TNCA,PT TRIMUDA NUANSA CITRA TBK,idx-cor:PartyName,2023,PriorYearDuration_1616000_RelatedParty7Member,IXF1616000E02_1378_00042_00_0001,PT FUJIFILM INDONESIA,FUJIFILM ASIA PACIFIC PTE LTD,"Eightyeight @ Kasablanka Office Tower Lantai 36 Unit A, B, Dan C Jalan Casablanka Kaveling 88, Jakarta Selatan 12870, Jakarta Selatan, Provinsi Dki Jakarta"
TPIA,PT CHANDRA ASRI PACIFIC TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_1640300_Rank6CounterpartyMember_RelatedPartyMember,IXF1640300E02_1451_00052_00_0001,PT GRIYA IDOLA,BARITO PACIFIC TBK,"Wisma Barito Pacific,jl.s.parman Kav 62-63,slipi, Jakarta Barat, Provinsi Dki Jakarta"
TPIA,PT CHANDRA ASRI PACIFIC TBK,idx-cor:CounterpartyNameTradePayable,2023,PriorEndYearDuration_1640300_Rank5CounterpartyMember_RelatedPartyMember,IXF1640300E02_1451_00094_00_0001,PT GRIYA IDOLA,BARITO PACIFIC TBK,"Wisma Barito Pacific,jl.s.parman Kav 62-63,slipi, Jakarta Barat, Provinsi Dki Jakarta"
TRIS,TRISULA INTERNATIONAL TBK,idx-cor:PartyName,2024,CurrentYearDuration_1616000_RelatedParty2Member,IXF1616000E02_1378_00013_00_0001,PT JUST JAIT INDONESIA,PT INTI NUSA DAMAI,"Jl. Pasirkaliki Hyper Square Ruko A-20, Kelurahan/Desa Kebon Jeruk, Kecamatan Andir, Kota Bandung, Provinsi Jawa Barat"
TRIS,TRISULA INTERNATIONAL TBK,idx-cor:PartyName,2024,CurrentYearDuration_1616000_RelatedParty3Member,IXF1616000E02_1378_00014_00_0001,PT INDOFASHION CIPTAKREASI BUSANA,PT KARYA DWIMANUNGGAL SEJAHTERA,"Jl Lingkar Luar Barat Blok A No. 1, RT 014, RW 004, Kelurahan/Desa Rawa Buaya, Kecamatan Cengkareng, Jakarta Barat, Provinsi Dki Jakarta"
TRIS,TRISULA INTERNATIONAL TBK,idx-cor:PartyName,2024,CurrentYearDuration_1616000_RelatedParty4Member,IXF1616000E02_1378_00015_00_0001,PT CHITOSE INTERNASIONAL TBK,PT TRITIRTA INTI MANDIRI,"Jl. Industri Iii No. 5, RT 01, RW 08, Kelurahan/Desa Cimahi Selatan, Kota Cimahi, Provinsi Jawa Barat"
TRIS,TRISULA INTERNATIONAL TBK,idx-cor:PartyName,2023,PriorYearDuration_1616000_RelatedParty2Member,IXF1616000E02_1378_00037_00_0001,PT JUST JAIT INDONESIA,PT INTI NUSA DAMAI,"Jl. Pasirkaliki Hyper Square Ruko A-20, Kelurahan/Desa Kebon Jeruk, Kecamatan Andir, Kota Bandung, Provinsi Jawa Barat"
TRIS,TRISULA INTERNATIONAL TBK,idx-cor:PartyName,2023,PriorYearDuration_1616000_RelatedParty3Member,IXF1616000E02_1378_00038_00_0001,PT INDOFASHION CIPTAKREASI BUSANA,PT KARYA DWIMANUNGGAL SEJAHTERA,"Jl Lingkar Luar Barat Blok A No. 1, RT 014, RW 004, Kelurahan/Desa Rawa Buaya, Kecamatan Cengkareng, Jakarta Barat, Provinsi Dki Jakarta"
TRIS,TRISULA INTERNATIONAL TBK,idx-cor:PartyName,2023,PriorYearDuration_1616000_RelatedParty4Member,IXF1616000E02_1378_00039_00_0001,PT CHITOSE INTERNASIONAL TBK,PT TRITIRTA INTI MANDIRI,"Jl. Industri Iii No. 5, RT 01, RW 08, Kelurahan/Desa Cimahi Selatan, Kota Cimahi, Provinsi Jawa Barat"
TRIS,TRISULA INTERNATIONAL TBK,idx-cor:CounterpartyName,2024,CurrentYearDuration_1620300_Rank2CounterpartyMember_RelatedPartyMember,IXF1620300E02_1368_00046_00_0001,PT INDOFASHION CIPTAKREASI BUSANA,PT KARYA DWIMANUNGGAL SEJAHTERA,"Jl Lingkar Luar Barat Blok A No. 1, RT 014, RW 004, Kelurahan/Desa Rawa Buaya, Kecamatan Cengkareng, Jakarta Barat, Provinsi Dki Jakarta"
TRIS,TRISULA INTERNATIONAL TBK,idx-cor:CounterpartyName,2024,CurrentYearDuration_1620300_Rank3CounterpartyMember_RelatedPartyMember,IXF1620300E02_1368_00048_00_0001,PT JUST JAIT INDONESIA,PT INTI NUSA DAMAI,"Jl. Pasirkaliki Hyper Square Ruko A-20, Kelurahan/Desa Kebon Jeruk, Kecamatan Andir, Kota Bandung, Provinsi Jawa Barat"
