Nama,Closeness
DHANNY PRASETYO,0.57
FREDY ROBIN SUMENDAP,0.57
PAULIUS JUTA,0.57
INDRA SAKTI,0.57
VEROSITO GUNAWAN,0.57
VANDA GUNAWAN,0.57
GANESH SUBASH,0.57
FRANXISCUS AFAT ADINATA NURSALIM,0.57
LIE LY,0.57
PT SATRIA HUPASARANA,0.57
PT KARYA TEKNIK UTAMA,0.57
PT GEMAREKSA MEKARSARI,0.57
PT KARYA PACIFIC SHIPPING,0.57
SABANA PRAWIRAWIDJAJA,0.57
HENG HOK SOEI SHINDO SUMIDOMO,0.57
HANDOKO LIEM,0.57
WIDYA ADI TJAHJONO,0.57
JAP SANANTHA KRISNA,0.57
HENDRY WILLY,0.57
NASRUN,0.57
CHAILANY TANADY,0.57
PHEROZ NASWANJEE PUDUMJEE,0.57
MEHER PHEROZ PUDUMJEE,0.57
ZAHAAN PHEROZ PUDUMJEE,0.57
LEA PUDUMJEE,0.57
HB ARIE SUBARI,0.57
ANGGIE T ARDHANARESWARI,0.57
DANAN S WICAKSONO,0.57
LILIK ISTICHANAH,0.57
PT BUMI SAWIT PERKASA,0.57
PT SUBUR ARUMMAKMUR,0.57
PT CILIANDRA PERKASA,0.57
PT ADHITYA SERAYAKORITA,0.57
LIEM WIDYA WIJAYA,0.57
LIEM LILY WIJAYA,0.57
LIEM CAHYO WIJAYA,0.57
DONAULY ELENA SITUMORANG,0.57
KOBEXINDO TRACTORS TBK,0.57
HENG HOK SOEI,0.57
PT KEMILAU PERMATA SAWIT,0.57
PT BERKAT BUMI SAWIT,0.57
PT BUKIT PALMA PRIMA,0.57
PT KALIMANTAN SUBUR SAWIT,0.57
LUKAS DHARMAWAN WIBOWO,0.57
HANDY SURYA WIRAWAN,0.57
WIDJATMOKO,0.57
JOHAN PRAWIRA ATMADJA,0.57
IRWAN ATMADJA,0.57
SILVI JACOB,0.57
VERANICA LESMANA,0.57
MARCEL PERMADHI,0.57
JANE LIRA TABITHA PURBA,0.57
ARIE WINARDI,0.57
DEDDY ISKANDAR,0.57
LILYANNA,0.57
DJOKO RAMIADJI,0.57
PT SOECHI LINES TBK,0.57
SUSANTO SOELISTIO,0.57
SRI MULIANINGSIH,0.57
ALFONSUS ARDIAN SOELISTIO,0.57
MERCIA PISCESA SOELISTIO,0.57
PT BANK SMBC INDONESIA TBK,0.57
PT PUNDI KENCANA,0.56
PETRUS DARUYANNI,0.56
SOEGIARTO ADIKOESOEMO,0.56
HARYANTO ADIKOESOEMO,0.56
TONY SAPUTRA,0.56
DIMAS WIBOWO,0.56
JOSEPHINE MUALIM,0.56
PT GADJAH RUKU,0.56
PT KARUNIA UNGGUL SEMESTA,0.56
PASTIKA NIRMALA,0.56
WELLY MULIAWAN LIE,0.56
ALUMINDO LIGHT METAL INDUSTRY TBK,0.56
VISHAL TULSIAN,0.56
THIO SUCY,0.56
NAVIN NAHATA,0.56
ZAINAL ABIDIN HASNI,0.56
RATNA HEIMAWATY ZAIN,0.56
SURYANO TANTRI,0.56
SURYA GUNAWAN,0.56
MITRA INTERNATIONAL RESOURCES TBK,0.56
INDRA WINARNO,0.56
HENNY RUSTANTO,0.56
HANDAYANI RUSTANTO,0.56
SANDOJO RUSTANTO,0.56
HANDJOJO RUSTANTO,0.56
JAKOBUS BUDISUDJIONO KOESWANDI,0.56
VICTOR ANDRIANTO WIBAWA,0.56
ROMMY HARTONO THEOS,0.56
JEMMY HARTONO THEOS,0.56
LILA,0.56
JEANNE HEMA MANIMAREN,0.56
DANIEL JAMES MANI MAREN,0.56
TRI RAMADI,0.56
FREDDY NURSALIM,0.56
HENDRIK NURSALIM,0.56
XAVERIUS NURSALIM,0.56
RICHARD NURSALIM,0.56
WILLY NURSALIM,0.56
KARYONO RAHARDJO,0.56
SUHENDRA SETIADI,0.56
JANG SEON PYO,0.56
HENDANG TANUSDJAJA,0.56
CHOI KYOUNGYOON,0.56
CALVIN WIRYAPRANATA,0.56
RUDI REPELITA,0.56
MUARA SEJAGAT ABADI,0.56
TAN SJUYANTI,0.56
PETER CHANDRA DJAJADI,0.56
WENRY ANSHORY PUTRA,0.56
YAN FIRWAN,0.56
ACHMAD WACHID ABDULLAH,0.56
FARID BUDIYANTO,0.56
INDRA CHRISTANTO,0.56
ROSMINI LIDARJONO,0.56
PRAMA NUGRAHA,0.56
TJIANG JEFRY,0.56
RIZKAN FIRMAN,0.56
PT SISPRO INFORMASI TEKNOLOGI,0.56
ERICK WIHARDJA,0.56
ADITYA WISNU WARDHANA,0.56
YOSHIHIRO KOBI,0.56
BONNY HARRY,0.56
HADIAN PRAMUDITA,0.56
MANIWANEN,0.56
MARISSA JEANNE MAREN BARAGAR,0.56
FERRIYADY HARTADINATA,0.56
PT TRANS RETAIL INDONESIA,0.56
PT TRANS DIGITAL MEDIA,0.56
PT INDONUSA TELEMEDIA,0.56
PT ALFA RETAILINDO TBK,0.56
PT TRANS PROPERTI INDONESIA,0.56
CUNCUN MULIAWAN,0.56
FENDY WIJAYA,0.56
SANDRA SUNANTO,0.56
ONG DENY,0.56
LAKSONO TRISNANTORO,0.56
DIDI AGUS MINTADI,0.56
TEDDY WIBISANA,0.56
YELIANDRIANI,0.56
ANDI PRAZOS,0.56
KIMBERLY AZALEA TANMIZI,0.56
ZACHARY TEGAR TANMIZI,0.56
NEVIN SOEMEDI,0.56
LESLIE SOEMEDI,0.56
IBRAHIM SOEMEDI,0.56
HERMAN SOEMEDI,0.56
KO SUGIARTO,0.56
PT PERTAMINA HULU KALTIM,0.56
PT PERTAMINA HULU KALIMANTAN TIMUR,0.56
PT PERTAMINA HULU SANGA SANGA,0.56
PT PERTAMINA HULU MAHAKAM,0.56
PT PERTAMINA HULU INDONESIA,0.56
GWIE GUNADI GUNAWAN,0.56
GWIE GUNATO GUNAWAN,0.56
GWIE RATNA DJUWITA GUNAWAN,0.56
WONG RATNAWATI,0.56
PETER UNGGUL SUTANTIO,0.56
HASAN TANTRI,0.56
WILSON SUTANTIO,0.56
CHARLES SUTANTIO,0.56
ROY OCTAVIAN,0.56
DENNY JONG WIDJAJA,0.56
INDRA JAYA DAVID PARDOSI,0.56
RICKY SASTRA HIDAYAT,0.56
ONG YICK SING,0.56
HELLI SAPUTRA,0.56
EKO SAPUTRO WIJAYA,0.56
DAVID TANTRI,0.56
WAGIMAN,0.56
SUTIADI WIDJAJA,0.56
TURNIADY WIDJAJA,0.56
WIRIADY WIDJAJA,0.56
KARTA WIDJAJA,0.56
HERRIJANTO WIDJAJA,0.56
ANTON BUDIDJAJA,0.56
INDRA SAFITRI,0.56
AKHABANI,0.56
ANDREW NOVI GUNAWAN,0.56
REZA PRIYAMBADA,0.56
ARIES LIMAN,0.56
AKAM,0.56
BAMBANG SUTANTIO,0.56
PT CATURADILUHUR SENTOSA,0.56
PT CATUR HASIL SENTOSA,0.56
PT CATUR SENTOSA ANUGERAH,0.56
PT CATUR LOGAMINDO SENTOSA,0.56
CATUR SENTOSA ADIPRANA TBK,0.56
IWA SUKRESNO KARUNIA,0.56
SUWARJONO,0.56
STEPHEN K SULISTYO,0.56
ARIYO ALI SUPRAPTO,0.56
POPI PUSPITASARI,0.56
FELIX GUNAWAN,0.56
RANDY GUNAWAN,0.56
ANGELINA GUNAWAN,0.56
ANGELITA GUNAWAN,0.56
LINAWATI NJONO,0.56
NJOO ALBERT SETIAWAN,0.56
INDRAWATI,0.56
DINI SUPRIHATINI,0.56
ABDUL KARIM DG TOMPO,0.56
YOPIE WIJAYA,0.56
RIETA AMILIA BETA,0.56
MELINDA DEE,0.56
ANG BENNY SHAWPINDO,0.56
MUDJIR SHAWPINDO,0.56
HENDRA SHAWPINDO,0.56
ADELINE,0.56
ANDY SHAWPINDO,0.56
KOH SOEI ENG,0.56
HENRY SISWANTO,0.56
GARNADI TANDJO,0.56
DARWIN TANDJO,0.56
ERLINE RAHARDJA,0.56
FELICIA RAHARDJA,0.56
KATRINA RAHARDJA,0.56
WANTI SETIODJOJO,0.56
BUMI CITRA PERMAI TBK,0.55
HANDRY SOESANTO,0.55
ARIYO TEJO,0.55
MARIANTI PUDJIADI,0.55
KRISTIAN PUDJIADI,0.55
ANDREAS WIDHATAMA KURNIAWAN,0.55
CYRILUS WINATAMA KURNIAWAN,0.55
DENNIS RAHARDJA,0.55
SRI RAHAYU,0.55
STEPHEN SARDJONO,0.55
MEY LINDA PALIT,0.55
JUANTO SALIM,0.55
MONICA HANDAYANI,0.55
JONAH IGNATIUS SUHARYA,0.55
JOSHUA SUHARYA,0.55
JEREMY SUHARYA,0.55
BOBBY RANGGA REZKI,0.55
RAY ABRAHAM SYAHBAN,0.55
SURJA RAHARDJA,0.55
LIU BIXIONG,0.55
CHEN XUEFENG,0.55
YETI SOPANDI,0.55
YAN PETER WANGKAR,0.55
ICAH SUHENDI,0.55
ADING SUHENDI PERMANA,0.55
EUIS KOMALASARI,0.55
DEWI SULASTRI,0.55
RENI ANGGRAENI,0.55
SARAH SAHIDAH,0.55
NI HUA,0.55
NANANG SUHENDI,0.55
LUKMAN KOLIM,0.55
L ROSWITA,0.55
SUGIANTO KOLIM,0.55
SUSANTO KOLIM,0.55
SYLVIA LUKMAN,0.55
EVELYN,0.55
RONY HARIANTO,0.55
ALKIE SAMUEL SUTANDRA,0.55
MELVIN WANGKAR,0.55
ANDARU SURYA GAUTAMA,0.55
DEDY ROCHIMAT,0.55
CHRIESTINA IMAYATI HAMIDJAJA PUTRI,0.55
PULUNG PERANGINANGIN,0.55
YENNY ANDIKA,0.55
ILDA IMELDA TATANG,0.55
WILLIAM SIMIADI,0.55
CHAIRAL TANJUNG,0.55
WAMILDAN TSANI,0.55
REZA AULIA HAKIM,0.55
DANI HAIKAL IRIAWAN,0.55
MUKHTARIS,0.55
FATY KHUSUMO,0.55
WONG CHAU LIN,0.55
SUTIKNO KHUSUMO,0.55
TIFFANY KHUSUMO,0.55
HARTO KHUSUMO,0.55
GANNY ZHENG,0.55
PT DELTA RAYA SEJAHTERA,0.55
VALENTINO DANNY LUMANTO,0.55
HENDRO JAP,0.55
SISCA ADRIANA,0.55
STEPHANIE ANDRIANA SUHANDA,0.55
REZA WIBISANA SUBEKTI,0.55
HIOE MIE TJEN,0.55
IKA KUSUMA PUTRI B,0.55
ANG PHEK TUAN,0.55
ERLANGGA KSATRIA,0.55
PURNAMAWATI GUMULYA,0.55
ALWI RUBIDIUM SJAAF,0.55
JOHN LUKAS PRAWIROMARUTO,0.55
CHU PENGCHENG,0.55
CHEN YAO,0.55
YANG KUN,0.55
MAO CHUNMING,0.55
WILLIAM THAMRIN,0.55
SIANG HADI WIDJAJA,0.55
EKSITARINO IRIANTO,0.55
PT PEMBINA GALINDRA ELECTRIC,0.55
PT TOA GALVA PRIMA KARYA,0.55
PT GALVA GALINDRA MULTI CIPTA,0.55
PT GAIA KENCANA,0.55
PT ELSISCOM PRIMA KARYA,0.55
PT GALVA TECHNOLOGIES TBK,0.55
BAMBANG SETIYONO,0.55
DAVID JAHJA,0.55
YATI NURHAYATI,0.55
JUDIONO TOSIN,0.55
AGUS SUTOPO,0.55
ENDANG KOSASIH,0.55
RINA RA H RADINAL MAKSUM,0.55
BUDI YANTO LUSLI,0.55
LILIK OETOMO,0.55
DASWAR MARPAUNG,0.55
ERY ERLANGGA,0.55
RIYANTHI HANDAYANI,0.55
EMIL BACHTIAR,0.55
RUDY KURNIAWAN LEONARDI,0.55
JUDI WIDJAJA LEONARDI,0.55
LIE PHING,0.55
MUN HU JIN,0.55
HUSIEN THAMRIN,0.55
WIBOWO THAMRIN,0.55
SONGKONO THAMRIN,0.55
SUSINTO THAMRIN,0.55
YAHYA ATTAMIMI,0.55
ICHSAN THALIB,0.55
ARIF WACHJUNADI,0.55
IKHWAN ABIDIN,0.55
AULIA FIRDAUS,0.55
SJAFARDAMSAH,0.55
HASIM SUTIONO,0.55
ANDRI WIJONO SUTIONO,0.55
SURYA ASEANTO PUTRA,0.55
NINIEK RAHARDJA,0.55
WILLY CHANDRY,0.55
OKTAVIANUS,0.55
NG MEI FOENG,0.55
ATMODJO SANTOSO,0.55
SHIRLEY TAMTOMO,0.55
GUNAWAN GUSTI,0.55
INRIANA SUHENDRO,0.55
ANDREAS CHANDRA KURNIAWAN,0.55
KARMAN TANDANU,0.55
GAN GIOK LIE,0.55
HENDRA SURYADI,0.55
LUKITO WINARTO,0.55
SASTRO WIJATNO,0.55
GITA IRAWAN WIRJAWAN,0.55
PT ASPIRASI HIDUP INDONESIA TBK,0.54
KUNCORO WIBOWO,0.54
HAIYANTO,0.54
PT SETIA KAWAN ABADI,0.54
IRWAN ATMADJA DINATA,0.54
HARLI WIJAYADI,0.54
RYAN NURFITRIANDY,0.54
ROHADI,0.54
MUHADI,0.54
CONNIE TERESIANTI H,0.54
HARIJADI SOEDARJO,0.54
SIAUW JENNICE MARIA,0.54
JOHAN TEDJA SURYA,0.54
MASDUKI ABIDLOWI,0.54
ACHMAD ZAINI,0.54
ADI SAPUTRA TEDJA SURYA,0.54
RICHARD B T MALESSY,0.54
LUDIJANTO SETIJO,0.54
BAMBANG SUSILO,0.54
ISMU PRASETYO,0.54
HARDIANTO DARJOTO,0.54
HILMAN RISAN,0.54
ALWIN ARIFIN,0.54
IBNU DODY PRAYITNO,0.54
MOMOG IRNAWAN,0.54
LEO AGUNG VITO WICAKSANA,0.54
RADEN YOHANES KRISTIAN HARDIANTO,0.54
ANTON STEFIAN DWI KRISTANTO,0.54
NYAUW FARIDA AK,0.54
ARIEF SUGIYO,0.54
BUDIMAN SUHANDYNATA,0.54
HENGKY WIJAYA,0.54
MOHAMAD FERIADI,0.54
PT MITSUBISHI MOTORS KRAMA YUDHA SALES INDONESIA,0.54
ARUWAN SOENARDI,0.54
ARI HUTOMO TEDJA SURYA,0.54
EMMY RANOEWIDJOJO,0.54
ARYANTO AGUS MULYO,0.54
WIRAWAN,0.54
SUNG PUI MAN,0.54
ERLIEN LINDAWATI SURIANTO,0.54
PETER SUNG,0.54
MICHAEL SUNG,0.54
HERI CAHYONO,0.54
MARCEL MENARO,0.54
ARIE ARDIAN MENARO,0.54
HERU ADIWASKITO,0.54
SJARIF HADIWIDJAJA,0.54
AYDA SULIANTI,0.54
WAHYU HARDIYANTO,0.54
PETRUS SARTONO,0.54
TITUS DONDI PATRIA ARNABAJU,0.54
DANI SAMSUL EPENDI,0.54
VIDCY OCTORY,0.54
NELLY HENRY,0.54
AGUNG SAMPURNA,0.54
HENDRA HALIM,0.54
INDRA HALIM,0.54
ZULKIFLI HALIM,0.54
YANTI GANDA,0.54
NURSALIM,0.54
SANUSI HALIM,0.54
PT TUNGGAL YUNUS ESTATE,0.54
PT BANGUN ESTETIKA LESTARI,0.54
PT INTI INDOSAWIT SUBUR,0.54
PT SUPRA MATRA ABADI,0.54
PT GUNUNG MELAYU,0.54
PT SAUDARA SEJATI LUHUR,0.54
PT NUSA PUSAKA KENCANA,0.54
REINA KUMALA KWEE,0.54
LIA MARLIANA,0.54
IKRA ZAMA DINNATA,0.54
FITRADITYO HARJUNO,0.54
DJOHARI ZEIN,0.54
HUI CHANDRA FIRETA,0.54
HUI MARIAWATI,0.54
MARCELLINUS KUNCORO ADHI,0.54
MIRTA AKBARI,0.54
NOERLAILA ZEIN,0.54
ELFI DARLIS,0.54
JOSE FRANCIS BERCES ACANTILADO,0.54
RIO TINTO SIRAIT,0.54
JAMES FREDERICK KWEE,0.54
YULI DWI KUSMADI,0.54
BAMBANG SUMANTO,0.54
HONG ZHISHAN,0.54
ARMAN DHARMA LAKSANA,0.54
LIE FONDA,0.54
CHRIS HARIJANTO,0.54
WILLIANTO ISMADI,0.54
HENGKY TANER,0.54
WANG ZHONGMING,0.54
YANG CHEOLUNG,0.54
TOBIAS ERNST CHUN DAMEK,0.54
TAN BOON SHING,0.54
HARYANI SUWIRMAN,0.54
BRATANATA PERDANA,0.54
YOYOK SRI NURCAHYO,0.54
NAH JEONGHUN,0.54
YUSRI HADI,0.54
HADIAN ISWARA,0.54
BRATA TARUNA HARDJOSUBROTO,0.54
JEO SASANTO,0.54
BUDI SETIAWAN,0.54
EMIREZA MOHAMMAD ARIFIN,0.54
BOY ARDHITYA LUKITO,0.54
BUDHIHARDJA SUHANDYNATA,0.54
BUDI ARISTANTO,0.54
SUNARYO SUHADI,0.54
SOENANDAR SASTRO SOEPARNO,0.54
JINARJO HINDRAWAN,0.54
MULIAMURTY SUHANDYNATA,0.54
NAOYA NAKAMURA,0.54
RUDY SOENARDI,0.54
LUCIA SOENARDI,0.54
IMELDA,0.54
IRENE,0.54
FERDINAND,0.54
TEGUH TJAHYADI,0.54
PT ANDALAN SAKTI PRIMAINDO TBK,0.54
JOY WAHJUDI,0.54
SUKO HARTONO,0.54
PT MURNI SADAR TBK,0.54
YAHYA TAUFIK,0.53
ARIEF BUDIMAN,0.53
BENNY SUDARSONO TAN,0.53
EDWIN SULAEMAN,0.53
WURYANTO,0.53
ABDURACHMAN HADI,0.53
KIM EUNGCHUL,0.53
KIM WOOK BAE,0.53
BOENJAMIN SETIAWAN,0.53
KHOUW LIP SWAN,0.53
THERESIA HARSINI,0.53
FRANCISCUS BING ARYANTO,0.53
MARIA KARMILA,0.53
GERDA VERONICA,0.53
PT FAJAR MITRA INDAH,0.53
PT UNIPACK INDOSYSTEMS,0.53
ACHMAD HIDAYAT,0.53
RICKY HERMAN,0.53
BUDI AZMI,0.53
ARY HENRYANTO,0.53
ROBERTO LORATO,0.53
RONALD GUNAWAN,0.53
AMRI SIAHAAN,0.53
ANTHONY R MATHIAS,0.53
MARSILLAM SIMANDJUNTAK,0.53
YANI Y PANIGORO,0.53
YASER RAIMI A PANIGORO,0.53
HILMI PANIGORO,0.53
RUSTIYAN OEN,0.53
JOZEF DARMAWAN ANGKASA,0.53
ANDRA SONI,0.53
SON TAE SEUNG,0.53
TAN SRI ANTHONY FRANCIS FERNANDES,0.53
DATUK KAMARUDIN BIN MERANUN,0.53
DJAMALUDDIN TANOTO,0.53
KAMARUDDIN,0.53
CHAIRUDDIN,0.53
FIHAHATI TANIWAN,0.53
SULIANA TANIWAN,0.53
RICHIE LEROY HASAN,0.53
EDWARD HASAN,0.53
DRAJAT SULISTYO,0.53
ABDUR RAHIM HASAN,0.53
LM ARYA BIMA YUDIANTARA,0.53
SUGENG MULYADI,0.53
BAGUS DWIPOYONO,0.53
WING MEGANTORO,0.53
COMPAGNIE GENERALE DES ETABLISSEMENTS MICHELIN,0.53
JEONG HYUK LEE,0.53
DESTI LILIATI,0.53
SADHANA PRIATMADJA,0.53
HEON JOO RHEE,0.53
JASIN HERMAWAN,0.53
HADY SUTIONO,0.53
YUNSEONG LEE,0.53
PT TRIMITRA PROPERTINDO TBK,0.53
TAN SU HUI,0.53
RITESH KUMAR,0.53
ERIC PASKOFF,0.53
BONIE GUIDO,0.53
ANDY KELANA,0.53
STEPHANE MARIE BERTRAND ROY DE LACHAISE,0.53
IGOR SERGUEEVITCH ZYEMIT,0.53
PT CAMPINA ICE CREAM INDUSTRY TBK,0.53
PT ULTRAJAYA MILK INDUSTRY & TRADING COMPANY TBK,0.53
RADEN ACHMAD SADIKIN,0.53
LUH GEDE MEGA PUTRI TJATERA,0.53
AHMAD AL FAROUK BIN AHMAD KAMAL,0.53
SABAM HUTAJULU,0.53
JULIANTO SIDARTO,0.53
REZA VIRYAWAN,0.53
HOIRUDDIN HASIBUAN,0.53
DEDEN RIKI HAYATUL FIRMAN,0.53
RINA DEWIYANTI,0.53
MUHAMMAD BUSTHAMI,0.53
EKO VIRGIANTO,0.53
BAMBANG WIDYATMOKO,0.53
RODI JUDO DAHONO,0.53
WILSON TEOH,0.53
HENDRA LIE,0.53
SANG TON SIM,0.53
SONDANG MARTHA SAMOSIR,0.53
KANG BONG JOO,0.53
VM DJUNI WIJAYA,0.53
CHAIRUDIN,0.53
EFDINAL ALAMSYAH,0.53
JONG HA LEE,0.53
HALIM RUSLI,0.53
WIDJAJA KARLI,0.53
YOON CHOI,0.53
MUSRIL,0.53
IMELDA GRACIA SOEDHARMO,0.53
CHARLES CHRISTIAN GANDHA,0.53
LISJANTO TJIPTOBIANTORO,0.53
DADANG HERMAWAN,0.53
KURNIJANTO EDY SANGGONO,0.53
IDA BAGUS ALIT WIDNYANA,0.53
TIMOTIUS SETIADI WIDJAJA,0.53
HE HARIYADI,0.53
ERWIN SUGIANTO,0.53
ANDI NUGROHO,0.53
HENRY MAKNAWI,0.53
JEANNY MAKNAWI JOE,0.53
JOHAN MAKNAWI,0.53
EDDY MAKNAWI,0.53
RATNA MAKNAWI,0.53
RUSMIN CAHYADI,0.53
GIAT WIDJAJA,0.53
WARIT JINTANAWAN,0.53
JOHNNY SWANDI SJAM,0.53
JOSEPH OETOMO,0.53
FADLANSYAH LUBIS,0.53
AGNES MARCELLINA TJHIN,0.53
INDRIEFFOUNY INDRA,0.53
YAYAH KOMALASARI DEWI,0.53
ENI KUSUMA DEWI HERU,0.53
DONNA TANIA LIDO,0.53
LINDA HUSNY,0.53
AMELIA THE,0.53
FANNY TIARA,0.53
WILLIAM BUDIARSA,0.53
JOHANNES EDWIN PUTRA,0.53
MARDANI H MAMING,0.53
ROIS SUNANDAR,0.53
IGNATIUS ARI DJOKO PURNOMO,0.53
ELISA GANDA TOGU MANURUNG,0.53
THOMSON SIAGIAN,0.53
JONI SUPRIYANTO,0.53
SANDEEP BHALLA,0.53
JANDRES HALOMOAN SILALAHI,0.53
ANWAR LAWDEN,0.53
MONANG SIMATUPANG,0.53
NIROSHAN ROMESH SILVA,0.53
PRASETYO SUHARTO,0.53
SHINJI FUKAMI,0.53
AINUL YAQIN,0.53
EDI SARWONO,0.53
ASRUDDIN,0.53
YASUHIDE ABE,0.53
HUSNEDI,0.53
PAMELA HIDAJAT,0.53
ELISHEA HIDAJAT LIN YI,0.53
LEONARD HIDAYAT,0.53
SAPTO UTOMO HIDAJAT,0.53
DANIEL HIDAYAT,0.53
ALEXANDER HIDAJAT,0.53
SURJO LUHUR HIDAJAT,0.53
JASON HIDAJAT,0.53
ELAINE HIDAJAT,0.53
ISABEL HIDAJAT,0.53
KUNARDY DARMA LIE,0.53
ROBBY MONDONG,0.53
HENRY SAWALI,0.53
DODI WIDJAJANTO,0.53
JUNG HO HAN,0.53
JANGHYUK IM,0.53
JERRY MARMEN,0.53
SENG HYUP SHIN,0.53
HAE WANG LEE,0.53
STEPHEN LIESTYO,0.53
TJEN MEY YIEN,0.53
LUHUR IWAN HERNADI,0.53
MANSJUR TANDIONO,0.52
DESMOND KANDIAWAN,0.52
ROBERT TJIANDRA,0.52
TENGKU ALWIN AZIZ,0.52
MASWAR PURNAMA,0.52
CATHERINE KANDIAWAN,0.52
RAHMAT MULIA S,0.52
ANDERSON SUMARLLI,0.52
MUHAMMAD NOVAN AMIRUDIN,0.52
MADE SUDHARTA,0.52
MADE SUSILA,0.52
MINARDEWI SOEDARGO,0.52
MINARSRIANI SOEDARGO,0.52
HAJI SJAFRUDIN BACHRI,0.52
IGIANTO JOE,0.52
AGUS SOEGIARTO,0.52
MUSTAJAB,0.52
NURMA HANDAYANI,0.52
RENDY RONALDY BIMANTARA,0.52
NINING PUDJAWATI,0.52
ERLYZZA NURRZAHRA,0.52
ABDUL HARIS,0.52
LOUIS JINARA,0.52
NURBANI ERMIN,0.52
JEFFRY SANUSI SOEDARGO,0.52
DIDIK TANDIONO,0.52
MOENARDJI SOEDARGO,0.52
ERLYANI NURHAYATI,0.52
RACHMAT MULIA SURYAHUSADA,0.52
DANIEL BUDI DHARMA,0.52
RM SJARIFFUDIN MOHAMMAD SJARIFFUDIN,0.52
I GST AGUNG RAI WIRAJAYA,0.52
WIKAN ARYONO S,0.52
HENDRIK ATMAJA,0.52
EDWIN SURYAHUSADA,0.52
ADITYA PUTRA UTAMA,0.52
JOHN DAVID NEHEMIA ENGELEN,0.52
VERA HANDAJANI,0.52
LANI DARMAWAN,0.52
FRANSISKA OEI,0.52
LEE KAI KWONG,0.52
JOHN SIMON,0.52
PANDJI P DJAJANEGARA,0.52
RUSLY JOHANNES,0.52
JONI RAINI,0.52
HENKY SULISTYO,0.52
NOVIADY WAHYUDI,0.52
SUDARNO KHOU,0.52
ANANG PRATIKNO,0.52
REN YI NEWTON DJATMIKO,0.52
HARRIS KRISTANTO GOZALI,0.52
IRAWAN MARIO NOH PALILINGAN,0.52
PETER DJATMIKO,0.52
TEUKU ZULFIKAR,0.52
SUKARNEN,0.52
CHAI KHYE YEIEN,0.52
BAMBANG ADI PRASTYO,0.52
ERWIN RICHARD ANDERSEN,0.52
DANNIE TJIANDRA,0.52
JANTO SETIONO,0.52
BAMBANG HENDRAJATIN,0.52
JOSEF KANDIAWAN,0.52
ALBERT KANDIAWAN,0.52
IRWIN ALLEN POERNOMO,0.52
LION METAL WORKS TBK,0.52
YOHAN SETIAWAN,0.52
ALJAS KAMALFASHA,0.52
ERLYTA NUR ANJANI,0.52
PT STEEL PIPE INDUSTRY OF INDONESIA TBK,0.52
KHALID BIN OMAR ABDAT,0.52
HELMI KHALID ABDAT,0.52
FAUZIAH UMAR ABDAT,0.52
NADIAH KHALID ABDAT,0.52
FAUZI OMAR ABDAT,0.52
FAZLINA OMAR ABDAT,0.52
ALI BIN SAID ABDAT,0.52
LUBNA ALI ABDAT,0.52
MUHAMMAD ANIS,0.52
WAHYUDI EKO SUTORO,0.52
MUHAMMAD ANWAR KARIM,0.52
FENTY YUDYASTUTI,0.52
SANDRA LINATA HIDAJAT,0.52
JETRINALDI,0.52
AKIHIKO HIRATA,0.52
HERMAN ARIFIN,0.52
IRVAN MUHSON JAUHARI,0.52
KOICHIRO ANZAI,0.52
KENGO MOGI,0.52
RIEFKY YUSWANDI,0.52
DAVID HIDAYAT,0.52
IRWAN HIDAYAT,0.52
DARMADJI SIDIK,0.52
BUDIYANTO,0.52
MARIA REVIANI,0.52
JONATHA SOFJAN HIDAJAT,0.52
JOHAN HIDAYAT,0.52
SIGIT HARTOJO HADI SANTOSO,0.52
VENANCIA SRI INDRIJATI WIJONO,0.52
LINDAWATI GANI,0.52
MOHAMMAD ADIB KHUMAIDI,0.52
GUNAWAN PRAWIRO SOEHARTO,0.52
ENDANG WAHJUNINGTYAS,0.52
KERI LESTARI DANDAN,0.52
DEWI MULIATY,0.52
LIANA KUSWANDI,0.52
JOSEPH FELLIPUS PETER LUHUKAY,0.52
INDRIYANTI RAFI SUKMAWATI,0.52
ANDRI HIDAYAT,0.52
IDA ZURAIDA,0.52
SAHAM TREASURY,0.52
EDDY WILLIAM KATUARI,0.52
SHINICHI NAKAMURA,0.52
KEISUKE KITAMURA,0.52
TAKASHI HIROSE,0.52
MUHAMMAD AKBAR,0.52
YOSHIAKI TAKEMASU,0.52
NATASYA IMMANUELA SANDJOJO,0.52
MUHAMMAD MUAZZIR,0.52
TAN KONG HAN,0.52
PT SURYA PERTIWI TBK,0.52
SERGIO COLARUSSO,0.52
ANDRE DAHAN,0.52
YOHAN LESMANA,0.52
JOHN GLEDHILL,0.52
PAUL NORMAN JANELLE,0.52
JUSTIN GUY MAYALL,0.52
LUTHFI MARDIANSYAH,0.52
THE IVAN CAHYADI,0.52
ELVIRA LIANITA,0.52
GUNNAR BECKERS,0.52
SHARMEN KARTHIGASU,0.52
JOHAN BINK,0.52
YOSHIHIRO HYAKUTOME,0.52
BENEDICT RADITYO UTOMO,0.52
DITO GAMAPUTRA,0.52
ALFATIANA AVIANTI ADOE,0.52
FIDA RIANI,0.52
HARIANTO SUPARTO,0.52
HIMAYAN SENJAYA SUHENDRA,0.52
ALDO KURNIAWAN,0.52
PT SELERA MITRA SENTOSA,0.52
SEMAN SENDJAJA,0.52
VIVERY JERRY DENNY WALUKOW,0.52
ERWIN KURNIAWAN,0.52
