Nama,Degree
CJ INTERNATIONAL ASIA PTE LTD,0.0
CONSOLIDATED GRAIN AND BARGE CO,0.0
DG GLOBAL INC,0.0
ENERFO PTE LTD,0.0
FKS FOOD & AGRI PTE LTD,0.0
HAWKEYE GOLD LLC,0.0
PRAIRIE CREEK GRAIN CO INC,0.0
PT BERILL JAYA SEJAHTERA,0.0
PT FKS MANAGEMENT SERVICE,0.0
QUADRA COMMODITIES SA,0.0
THE ANDERSONS INC,0.0
THE DELONG CO INC,0.0
THE SCOULAR COMPANY,0.0
VITERRA USA GRAIN LLC,0.0
PT ANUGERAH PANJI MANDIRI,0.0
PT ARISTEK HIGHPOLYMER,0.0
PT BUANACITRA INTERNUSA,0.0
PT BANK PANIN DUBAI SYARIAH TBK,0.0
PUDJIADI & SONS TBK,0.0
PT POOL ADVISTA FINANCE TBK,0.0
PT PUTRA RAJAWALI KENCANA TBK,0.0
PT SARIMELATI KENCANA TBK,0.0
PT REPOWER ASIA INDONESIA TBK,0.0
PT ARACORD NUSANTARA GROUP TBK,0.0
PT BERKARYA SEJAHTERA GEMILANG,0.0
PT BINTANG LANGIT,0.0
PT CAHAYA USAHA BERSAMA,0.0
PT CITA ASA MAJU,0.0
PT DANA NUSA BERKARYA,0.0
PT GARUDA TUNGGAL JAYA,0.0
PT GRAHA DIAN CEMERLANG,0.0
PT HARMONI PANDU MAKMUR,0.0
PT INDAH NUSA INDONESIA,0.0
PT KARUNIA CITRA INDAH MEDIKA,0.0
PT KASIH KARUNIA BAPA,0.0
PT METRO GLOBAL MEDIKA,0.0
PT METRO HEALTHCARE TECHNOLOGIES,0.0
PT METRO HOSPITALS INDONESIA,0.0
PT METRO MEDIKA ABADI,0.0
PT METRO MITRA SARANA,0.0
PT MITRA ADIKA BUANA,0.0
PT MITRA USAHA KARYARAYA,0.0
PT MULIA INSANI BERSAMA,0.0
PT NUSA KARYA LOKA,0.0
PT PUTERA UTAMA MULIA,0.0
PT SEJAHTERA BERKAH BERDIKARI,0.0
PT SEMESTA AKASA JAYARAYA,0.0
PT SINERGI SERASI PRIMA,0.0
PT SUMBER USAHA KARYAJAYA,0.0
PT TAMAN AGUNG SELARAS,0.0
PT WAHANA CITRA BERSAMA,0.0
PT BHAKTI MITRA USAHA,0.0
PT CAPITAL ASSET MANAGEMENT,0.0
PT CAPITAL DIGITAL CREATIVE,0.0
PT CAPITAL DIGITAL TRANS,0.0
PT CAPITAL FINANCIAL ASIA,0.0
PT CAPITAL FINANCIAL SHARIA,0.0
PT CAPITAL FINANCIAL TECHNOLOGIES,0.0
PT CAPITAL GLOBAL FINANCIAL,0.0
PT CAPITAL GLOBAL INVESTMENTS,0.0
PT CAPITAL GLOBAL VENTURA,0.0
PT CAPITAL LIFE INDONESIA,0.0
PT CAPITAL LIFE SYARIAH,0.0
PT CAPITAL NET INDONESIA,0.0
PT CAPITAL SHARIA INDONESIA,0.0
PT CAPITAL STRATEGIC INDONESIA,0.0
PT CAPITAL STRATEGIC INVESTMENTS,0.0
PT CAPITAL TECHNOLOGIES INDONESIA,0.0
PT CAPITAL TRANS GLOBAL,0.0
PT DAYA HARITAS ABADI,0.0
PT DELTA INDO SWAKARSA,0.0
PT INIGO GLOBAL CAPITAL,0.0
PT KASPLUS SAHABAT ABADI,0.0
PT KASPLUS SAHABAT UTAMA,0.0
PT KLIK MITRA SEJAHTERA,0.0
PT KLIK MITRA UTAMA,0.0
PT TOKO MODAL MITRA USAHA,0.0
PT SOFTORB TECHNOLOGY INDONESIA,0.0
PT ARANG AGUNG GRAHA,0.0
PT CARDIG AERO SARANA DIRGANTARA,0.0
PT CARDIG ANUGRA SARANA BERSAMA,0.0
PT CARDIG ANUGRAH SARANA CATERING,0.0
PT CINTA AIRPORT FLORES,0.0
PT JAKARTA AVIATION TRAINING CENTER,0.0
PT JAS AERO ENGINEERING SERVICES,0.0
PT JASA ANGKASA SEMESTA,0.0
PT PURANTARA MITRA ANGKASA DUA,0.0
PT CCSI KONEKTIVITAS DIGITAL,0.0
PT CCSI NIAGATAMA DIGITAL,0.0
PT LUCKY JOINT INDONESIA,0.0
PT CENTRATAMA MENARA INDONESIA,0.0
PT EPID MENARA ASSETCO,0.0
PT FASTEL SARANA INDONESIA,0.0
PT MAC SARANA DJAYA,0.0
PT NETWORK QUALITY INDONESIA,0.0
PT CHITOSE C-ENGINEERING INDONESIA,0.0
PT DELTA FURINDOTAMA,0.0
PT MEGA INTI MANDIRI,0.0
PT SEJAHTERA PALEMBANG FURINDO,0.0
PT SEJAHTERA SAMARINDA FURINDO,0.0
PT SEJAHTERA WAHANA GEMILANG,0.0
PT SINAR SEJAHTERA MANDIRI,0.0
PT TRIJATI PRIMULA,0.0
PT HARITA PRIMA ABADI MINERAL,0.0
PT KARYA UTAMA TAMBANGJAYA,0.0
PT CITRA PUTRA THAMRIN,0.0
PT OSO JASA MEDIKA,0.0
PT SENTRALSARI PRIMASENTOSA,0.0
PT STUBE SEGARKAN INDONESIA,0.0
PT COLORPAK FLEXIBLE INDONESIA,0.0
PT CITRA KARYA JABAR TOL,0.0
PT CITRA MARGA LINTAS JABAR,0.0
PT CITRA MARGA NUSANTARA PROPERTINDO,0.0
PT CITRA MARGATAMA SURABAYA,0.0
PT CITRA PERSADA INFRASTRUKTUR,0.0
PT CITRA WASPPHUTOWA,0.0
PT ELEVASI TEKNOLOGI INDONESIA,0.0
PT GIRDER INDONESIA,0.0
CEMINDO INVESTMENT PTE LTD,0.0
CHINFON CEMENT CORPORATION,0.0
CHINFON VIETNAM HOLDING,0.0
PT ANDALAN NUSA PRATAMA,0.0
PT CEMINDO BANGUN PERSADA,0.0
PT KARSA PRIMAPERMATA NUSA,0.0
PT LEBAK ENERGI NUSANTARA,0.0
PT MOTIVE MULIA,0.0
PT GARDA TAWANG REKSA INDONESIA,0.0
PT INDONESIA AIRASIA,0.0
PT JAVA EGG SPECIALITIES,0.0
PT MACROPRIMA PANGANUTAMA,0.0
PT MACROSENTRA NIAGABOGA,0.0
PT ABE JAYA PERKASA,0.0
PT ENERGI BATUBARA INDONESIA,0.0
PT KORPORINDO GUNA BARA,0.0
PT SEKTI RAHAYU INDAH,0.0
PT TRANS LINTAS SEGARA,0.0
PT BIJI KOPI INTERNUSA,0.0
PT DLANIER GAYA INDONESIA,0.0
PT WAHANA DISTRIBUSI NUSANTARA,0.0
PT WAHANA RETAIL NUSANTARA,0.0
PT WINCO NIAGATAMA CORPORA,0.0
AGRICO INTERNATIONAL,0.0
CHAROEN POKPHAND JAYA FARM,0.0
CIPTA SATWA INTERNATIONAL,0.0
FEPROTAMA PERTIWI,0.0
POLY PACKAGING INDUSTRY,0.0
PT PRIMAFOOD INTERNATIONAL,0.0
PRIMAVED SOLUSI PRATAMA,0.0
SARANA FARMINDO UTAMA,0.0
PT PAKUAN TBK,0.0
PT VICTORIA INSURANCE TBK,0.0
PT MIZUHO LEASING INDONESIA TBK,0.0
PT WAHANA OTTOMITRA MULTIARTHA TBK,0.0
PT GINTING JAYA ENERGI TBK,0.0
PT AGRO MENARA RACHMAT,0.0
PT AGRO NUSA ABADI,0.0
PT BHADRA CEMERLANG,0.0
PT BHADRA SUKSES,0.0
PT BORNEO INDAH MARJAYA,0.0
PT CAKRADENTA AGUNG PERTIWI,0.0
PT CAKUNG PERMATA NUSA,0.0
PT CIPTA AGRO NUSANTARA,0.0
PT CIPTA NARADA LESTARI,0.0
PT EKA DURA INDONESIA,0.0
PT EKA DURA PERDANA,0.0
PT GUNUNG SEJAHTERA DUA INDAH,0.0
PT GUNUNG SEJAHTERA IBU PERTIWI,0.0
PT GUNUNG SEJAHTERA PUTI PESONA,0.0
PT GUNUNG SEJAHTERA RAMAN PERMAI,0.0
PT GUNUNG SEJAHTERAYOLI MAKMUR,0.0
PT KARYA TANAH SUBUR,0.0
PT KARYANUSA EKADAYA,0.0
PT KIMIA TIRTA UTAMA,0.0
PT LESTARI TANI TELADAN,0.0
PT LETAWA,0.0
PT MAMUANG,0.0
PT MITRA BARITO GEMILANG,0.0
PT NIRMALA AGRO LESTARI,0.0
PT PALMA PLANTASINDO,0.0
PT PANDJI WARINGIN,0.0
PT PASANGKAYU,0.0
PT PERKEBUNAN LEMBAH BHAKTI,0.0
PT PERSADA DINAMIKA LESTARI,0.0
PT PERSADABINA NUSANTARAABADI,0.0
PT RIMBUNAN ALAM SENTOSA,0.0
PT SARI ADITYA LOKA,0.0
PT SARI LEMBAH SUBUR,0.0
PT SAWIT ASAHAN INDAH,0.0
PT SAWIT JAYA ABADI,0.0
PT SUBUR ABADI PLANTATIONS,0.0
PT SUBUR AGRO MAKMUR,0.0
PT SUKSES TANI NUSASUBUR,0.0
PT SUMBER KHARISMA PERSADA,0.0
PT SURYAINDAH NUSANTARAPAGI,0.0
PT SURYARAYA LESTARI,0.0
PT TANJUNG BINA LESTARI,0.0
PT TANJUNG SARANA LESTARI,0.0
PT TRI BUANA MAS,0.0
PT TUNGGAL PERKASA PLANTATIONS,0.0
PT WARU KALTIM PLANTATION,0.0
PT AKASIA CEPAT INDONESIA,0.0
PT AKASIA CODE DIGITAL,0.0
PT AKASIA DAMCORP WABA,0.0
PT ARCHYTECT TEKNOLOGI INDONESIA,0.0
PT DANAPATI ABINAYA INVESTAMA,0.0
PT GAMMA INVESTA LESTARI,0.0
PT KALYANAMITRA ADHARA MAHARDHIKA,0.0
PT KREATIF INTEL TEKNOLOGI,0.0
PT REPUBLIKA MEDIA MANDIRI,0.0
PT ALTRA RAYA,0.0
PT AGATA NUGRAHA NASTARI,0.0
PT METROCOM GLOBAL SOLUSI,0.0
PT NTT INDONESIA TECHNOLOGY,0.0
PT NUSANTARA TERMINAL TERPADU,0.0
PT PACKET SYSTEMS INDONESIA,0.0
PT PERKOM INDAH MURNI,0.0
PT RODA DATA MANDIRI,0.0
PT SANSAINE EXINDO,0.0
PT SERVO LINTAS RAYA,0.0
PT SISINDOKOM LINTASBUANA,0.0
PT SWARNADWIPA DERMAGA JAYA,0.0
PT TITAN INFRA ENERGY,0.0
PT TITAN INVESTAMA,0.0
PT TUNAS TITAN MAJU,0.0
PT AGRI WANGI INDONESIA,0.0
PT BANJARSARI PRIBUMI,0.0
PT BARA ANUGRAH SEJAHTERA,0.0
PT SRIKANDI UTAMA MAKMUR,0.0
PT INTI GANDA PERDANA,0.0
PT ISUZU ASTRA MOTOR INDONESIA (DH PT PANTJA MOTOR),0.0
PT KAYABA INDONESIA,0.0
PT ASTRA JUOKU INDONESIA,0.0
PT AKEBONO BRAKE ASTRA INDONESIA,0.0
PT ASTRA VISTEON INDONESIA,0.0
PT AVIA AVIAN INDUSTRI PIPA,0.0
PT KENCANA LINTASINDO INTERNASIONAL,0.0
PT WAHANA LENTERA RAYA,0.0
PT ARTA NAJWA,0.0
PT HUTAMA KARYA INFRASTRUKTUR,0.0
PT JAKSON NIAGATAMA,0.0
PT MINIMAX MEKANIKA OTOMASI,0.0
PT SAPTA UNGGUL,0.0
PT TINDODI KARYA LESTARI,0.0
PT TRIYASA GEOKOMUNINDO,0.0
PT GEE SAN INDONESIA,0.0
CV ANIRAH KARYA MANDIRI,0.0
CV ARSYATMA PERKASA ENGINEER,0.0
CV MULIA RAYA,0.0
CV ORION PUTRA MANDIRI,0.0
PT BUMI MULIA PERKASA,0.0
PT KARYA BAHANA BERLIAN,0.0
PT KARYA BAHANA UNIGAM,0.0
PT MITRA USAHA MANDIRI,0.0
PT NURMAN ABADI,0.0
PT TEKNIK KONSTRUKSINDO PERKASA,0.0
PT SARANA STEEL,0.0
PT SARANA SURYA SAKTI,0.0
CHOICE PTE LTD,0.0
PT SARANA STEEL ENGINEERING,0.0
PT INTERNUX,0.0
PT JELAJAH DATA SEMESTA,0.0
PT KIRANA SOLUSI UTAMA,0.0
PT PRESTASI PIRANTI INFORMASI,0.0
LITE-ON TECHNOLOGY CORP,0.0
PT ALCATEL-LUCENT INDONESIA,0.0
PT ASIA TELCO NETWORKS,0.0
PT DUTA HITA JAYA,0.0
PT FURUKAWA OPTICAL SOLUTIONS INDONESIA,0.0
PT HUME SAKTI INDONESIA,0.0
PT NOBI PUTRA ANGKASA,0.0
PT NOKIA SOLUTIONS AND NETWORK INDONESIA,0.0
PT PRYSMIAN CABLES INDONESIA,0.0
ST ENGINEERING ADVANCED NETWORKS & SENSORS PTE LTD,0.0
DINAS KOMUNIKASI INFORMATIKA DAN STATISTIK PROVINSI DKI JAKARTA,0.0
PLT KEPALA UNIT PENGELOLA JAKARTA SMART CITY,0.0
UNIT PENGELOLA JAKARTA SMART CITY PROVINSI DKI JAKARTA,0.0
BATA INDUSTRIAL EUROPE NETHERLAND,0.0
BATA PRIMAVERA SDN BHD,0.0
BATA SHOE (SINGAPORE) PTE LTD,0.0
BATA SHOE COMPANY KENYA LIMITED,0.0
BATA SHOE OF THAILAND PUBLIC CO LTD,0.0
EMPRESAS COMERCIALES SA,0.0
UGANDA BATA SHOE CO LTD,0.0
BATA BRANDS SARL,0.0
BATA CENTRE SRO,0.0
GLOBAL FOOTWEAR SERVICE PTE LTD,0.0
BATA SHOE COMPANY (BANGLADESH) LIMITED,0.0
HUSKY-CNOOC MADURA LIMITED,0.0
KUFPEC INDONESIA (ANAMBAS) BV,0.0
MARCO POLO SHIPPING CO PTE LTD,0.0
PREMIER OIL NATUNA SEA BV,0.0
PT CIPTA MANDIRI INVESTAMA,0.0
PT DUTA LINTAS LAUTAN,0.0
PT PELAYARAN BAHTERA ADHIGUNA,0.0
SYNERGY MARINE (L) LIMITED,0.0
MEDCO E&P NATUNA LTD,0.0
MP OFFSHORE PTE LTD,0.0
PKR OFFSHORE CO LTD,0.0
PT FUGRO INDONESIA,0.0
PT AMBASSADOR GARMINDO,0.0
PT FORTUNA KONTRAKTOR,0.0
PT CITRA PERMAI PESONA,0.0
PT GLOBAL HANSTAMA JAYA,0.0
PT MATAHARI SUKSES SEJAHTERA,0.0
PT MAXWELL LOGITRADE LESTARI,0.0
PT MULTI SARANA FARMA,0.0
PT SUNJIN BLUE THREAD,0.0
PT BENTENG CIPTA LAKSANA,0.0
PT BINA INFRASTRUKTUR NUSANTARA,0.0
PT GENTA CIPTA ABADI,0.0
PT JAYAMAS MAKMUR CEMERLANG,0.0
PT SAHASSA PRIMA NIAGA,0.0
PT SETIA PRATAMA KONINDO,0.0
PT TIRTA INTERIOR,0.0
CV ALERGA,0.0
CV BASO SOEKAKOE,0.0
CV BERKAH MULIA SEJAHTERA,0.0
CV SILIH WANGI SAWARGI,0.0
PT ANUGERAH PANGAN LESTARI,0.0
PT CITRA KARYA MANDIRI SUKSES,0.0
PT DUNIA DAGING FOOD INDUSTRIES,0.0
PT INDO AGRO INTERNATIONAL,0.0
PT LANGGENG MAJU UTAMA,0.0
PT MADJU SATYADWI UTAMADI,0.0
PT RASKA ANUGERAH UTAMA,0.0
PT SAPI LIAR INDONESIA,0.0
PT SARANA INTI PANGAN,0.0
PT SERIBU MASA BERSAMA,0.0
PT SURI NUSANTARA JAYA,0.0
PT INDOFASHION CIPTAKREASI BUSANA,0.0
PT JUST JAIT INDONESIA,0.0
PT AMANAH PUTRA BORNEO,0.0
PT ANGSANA JAYA ENERGI,0.0
PT FIVE STAR SHIPPING,0.0
PT HANDIL BHAKTI PERSADA,0.0
PT BUMI KENCANA EKA SEJAHTERA,0.0
PT BUNGO BARA MAKMUR,0.0
PT BUNGO BARA UTAMA,0.0
PT CAHAYA AMANAH SENTOSA,0.0
PT CAHAYA BARA PRATAMA,0.0
PT CAHAYA NUSA PRATAMA,0.0
PT CITRA ALAM CAHAYA,0.0
PT CITRA ALAM INDAH,0.0
PT DALLIGENT SOLUSI INDONESIA,0.0
PT DAYA MAS AGRA SEJAHTERA,0.0
PT DAYA MAS CISOLOK ENERGI,0.0
PT DAYA MAS CISOLOK GEOTHERMAL,0.0
PT DAYA MAS GEOPATRA ENERGI,0.0
PT DAYA MAS GEOPATRA PANGRANGO,0.0
PT DAYA MAS NAGE ENERGI,0.0
PT DAYA MAS NAGE GEOTHERMAL,0.0
PT DAYA SENTOSA SAKTI RENEWABLES,0.0
PT DAYA SUKSES MAKMUR SELARAS,0.0
PT DAYA SURYA MAS MAKMUR,0.0
PT DIAN SEMESTA INVESTASI,0.0
PT DIAN SEMESTA SENTOSA,0.0
PT DSSA MAS INFRASTRUKTUR,0.0
PT DSSE ENERGI MAS UTAMA,0.0
PT DSSP POWER SENTOSA,0.0
PT DSSR DAYA MAS SAKTI,0.0
PT DSST DANA GEMILANG,0.0
PT DSST MAS GEMILANG,0.0
PT DSST VIDEO GEMILANG,0.0
PT DUTA ALAM EKAPRATAMA,0.0
PT DUTA ALAM JAYA,0.0
PT DUTA SARANA INTERNUSA,0.0
PT DWIKARYA SEJATI UTAMA,0.0
PT EKA MAS REPUBLIK,0.0
PT EKA NUSANTARA GEMILANG,0.0
PT ENERGI MAS ANUGERAH SEMESTA,0.0
PT ERA MITRA SELARAS,0.0
PT GEMS ENERGY INDONESIA,0.0
PT GWS ERA MEDIKA,0.0
PT GWS MEDIKA PRIMA,0.0
PT GWS MEDIKA SEJAHTERA,0.0
PT GWS PRIMA SENTOSA,0.0
PT INNOVATE MAS INDONESIA,0.0
PT INNOVATE MAS UTAMA,0.0
PT KARYA CEMERLANG PERSADA,0.0
PT KARYA MINING SOLUTIONS,0.0
PT KUANSING INTI MAKMUR,0.0
PT KUANSING INTI SEJAHTERA,0.0
PT KUNINGAN MAS GEMILANG,0.0
PT MANGGALA ALAM LESTARI,0.0
PT NUSA INDAH PERMAI,0.0
PT NUSANTARA INDAH LESTARI,0.0
PT PERSADA MAKMUR SEJAHTERA,0.0
PT PERSADA MAKMUR SELARAS DUA,0.0
PT RIMBA SUBUR LESTARI,0.0
PT ROLIMEX KIMIA NUSAMAS,0.0
PT ROLIMEX SUBURIN HUTANI PERSADA,0.0
PT ROUNDHILL CAPITAL INDONESIA,0.0
PT SARANA PIRANTI INFORMATIKA,0.0
PT SF DIGITAL COMMERCE,0.0
PT SF DIGITAL TERDEPAN,0.0
PT SINARMAS REWIRED XCELLENCE,0.0
PT SINARMAS SUKSES SEJAHTERA,0.0
PT SINTESA SINERGI NUSANTARA,0.0
PT SMPLUS DIGITAL INVESTAMA,0.0
PT SMPLUS SENTRA DATA,0.0
PT SMPLUS SENTRA DATA PERSADA,0.0
PT SMPLUS SOLUSI SEJAHTERA,0.0
PT SURYA KALIMANTAN SEJATI,0.0
PT SURYA KALIMANTAN SEJATI DUA,0.0
PT TANJUNG BELIT BARA UTAMA,0.0
PT TRISULA KENCANA SAKTI,0.0
PT UNSOCO,0.0
PT WAHANA ALAM LESTARI,0.0
PT WAHANA RIMBA LESTARI,0.0
SHAANXI NORTH WEST POWER CORPORATION PTE LTD,0.0
SHINING ENERGY PTE LTD,0.0
SUNSHINE NETWORK PTE LTD,0.0
PT VARIA INTERHEALTH INDONESIA,0.0
PT DYAMALL GRAHA UTAMA,0.0
PT DYANDRA PROMOSINDO,0.0
PT GRAHA MULTI UTAMA,0.0
PT NUSA DUA INDONESIA,0.0
PT ELANG CAKRAWALA INTI,0.0
PT GRIYA PUSAKA PROPERTINDO,0.0
PT GROOCERIES CITY INDONESIA,0.0
PT KIRANA CIPTA PROPERTINDO,0.0
PT EKAGRATA DATA GEMILANG,0.0
PT NET SOFT,0.0
PT WIRATAPURA INDO PARAHYANGAN,0.0
PT EKADHARMA MITRA NIAGA,0.0
VISKO INDUSTRIES SDN BHD,0.0
VISKO SDN BHD,0.0
KSO ELNUSA,0.0
PT ELNUSA FABRIKASI KONSTRUKSI,0.0
PT ELNUSA GEOSAINS INDONESIA,0.0
PT ELNUSA OILFIELD SERVICES,0.0
PT ELNUSA PETROFIN,0.0
PT ELNUSA TRANS SAMUDERA,0.0
PT PATRA NUSA DATA,0.0
PT SIGMA CIPTA UTAMA,0.0
BLD ASIA PTE LTD,0.0
BLD INVESTMENT PTE LTD,0.0
LIMITLESS WORLD INTERNATIONAL SERVICES-6 LTD,0.0
PROVICIES KARYA MANDIRI,0.0
PT ANDRASENTRA PROPERTI SERVICES,0.0
PT BAHANA SUKMASEJAHTERA,0.0
PT BAKRIE NIRWANA REALTY,0.0
PT BAKRIE PANGRIPTA LOKA,0.0
PT BAKRIE PESONA RASUNA,0.0
PT BAKRIE SWASAKTI UTAMA,0.0
PT BUMI DAYA MAKMUR,0.0
PT BUMI SENTRA INVESTAMA,0.0
PT CITRASAUDARA ABADI,0.0
PT GRAHA MULTI INSANI,0.0
PT INTI PERMATA SEJATI,0.0
PT JASA BOGA RAYA,0.0
PT KRAKATAU LAMPUNG TOURISM DEVELOPMENT,0.0
PT MAJU MAKMUR SEJAHTERA,0.0
PT MEGAH DJATI KARYA,0.0
PT MITRA LANGGENG SEJAHTERA,0.0
PT MUTIARA MASYHUR SEJAHTERA,0.0
PT NUGRAHA ADHIKARSA PRATAMA,0.0
PT PRIMA BISNIS UTAMA,0.0
PT PROVICES INDONESIA,0.0
PT PROVICES KARYA MANDIRI,0.0
PT PROVICES LINTAS MANDIRI,0.0
CV TRIJAYA PERKASA,0.0
FUJI SAKURA SL,0.0
GPSL COMPANY LIMITED,0.0
HANSEN (INTERNATIONAL) LTD,0.0
INDOSTAR SL,0.0
KIM GUAN HAP KEE SDN BHD,0.0
PERISSOS VITORIA LDA,0.0
PT SANGHIANG PERKASA,0.0
PT SUKSES RIAU PERMATA,0.0
UNITED NATIONS CHILDRENS FUND,0.0
PT AKR LAND DEVELOPMENT,0.0
CV HIDUP HIDAYAH ILAHI,0.0
PT BATULICIN BUMI BERSUJUD,0.0
PT BINA BATULICIN USAHA,0.0
PT BINA INDO RAYA,0.0
PT BINA MUARA RAYA,0.0
PT BINA SEWANGI RAYA,0.0
PT DAYA BETON INDONESIA,0.0
PT KRIDA CIPTA SATYA,0.0
PT MITRA SETIA TANAH BUMBU,0.0
PT SEBAMBAN TERMINAL UMUM,0.0
PT TOUDANO MANDIRI ABADI,0.0
CV BUANA RAYA DUTA,0.0
CV JAYA ENERGI TRANS,0.0
CV NAY SILA AMELIA,0.0
PT BUANA EKA PRIMA,0.0
PT BUMIPUTERA MAHA TERPERCAYA,0.0
PT CITRA BERDIKARI BERSAMA,0.0
PT HARKAT TANJUNG MULIA,0.0
PT LANGKAH IDE SELARAS,0.0
PT MITRA BERLIAN BORNEO,0.0
PT NURKALIZA MAJU BERSAMA,0.0
PT PRATAMA ABADI SENTOSA,0.0
PT RASITA KERINA MULIA,0.0
PT TATA BUANA KARYA,0.0
PT DUA KOTA LAUT,0.0
CV ALIFA BERKAH ABADI,0.0
PT CIPTA MULTI BUANA PERKASA,0.0
PT DAYACIPTA KEMASINDO,0.0
PT DYMATIC CHEMICALS INDONESIA,0.0
PT KARYA INDAH MULTIGUNA,0.0
PT NAGABHUANA ANEKA PIRANTI,0.0
PT PINDO DELI PULP AND PAPER MILLS,0.0
PT SENTRALINDO TEGUH GEMILANG,0.0
PT TRISTAR MAKMUR KARTONINDO,0.0
ARCHROMA SINGAPORE PTE LTD,0.0
ASIA RECYCLING RESOURCES PTE LTD,0.0
AUSWASTE RECYCLING PTY LTD,0.0
CBH RESOURCES PTE LTD,0.0
DDT HOLDING NZ LTD,0.0
GENUINE RECYCLING GROUP PTY LTD,0.0
NEWSPAPER SENG TRADING PTE LTD,0.0
PT ARCHROMA INDONESIA,0.0
VIPA PACKAGING UK LIMITED,0.0
WPT POLSKA SPOLKA ZOO SPOLKA KOMANDYTOWA,0.0
CHALCO TRADING HONGKONG CO LTD,0.0
PT INDONESIA ASAHAN ALUMINIUM,0.0
SHANDONG LUBEI ENTERPRISE GROUP,0.0
XIAMEN GREAT CORPORATION,0.0
ALIM BROTHERS INDUSTRIES PTE LTD,0.0
CHIN FUNG TRADING CO LTD,0.0
PT ANEKA KABEL CIPTAGUNA,0.0
PT INDAL STEEL PIPE,0.0
AGC ASIA PACIFIC PTE LTD,0.0
AGC AUTOMOTIVE (THAILAND) CO LTD,0.0
AGC AUTOMOTIVE (VIETNAM) CO LTD,0.0
AGC AUTOMOTIVE CHINA CO LTD,0.0
AGC AUTOMOTIVE MALAYSIA SDN BHD,0.0
AGC AUTOMOTIVE PHILIPPINES INC,0.0
AUTOGLASS CO LTD,0.0
AGC SODA CORPORATION,0.0
AGC TECHNOLOGY SOLUTIONS (KUNSHAN) CO LTD,0.0
AGC TECHNOLOGY SOLUTIONS CO LTD,0.0
PT RIKEN INDONESIA,0.0
PT RODAMAS INTI TEKNIKA,0.0
PT SAINT-GOBAIN ABRASIVES DIAMAS,0.0
ASAHI INDIA GLASS LTD,0.0
LUTECIA SAL OFFSHORE,0.0
PT BERKAT BUMI SAWIT,0.0
PT BIOMASA JAYA ABADI,0.0
PT BUKIT PALMA PRIMA,0.0
PT DUTA MARGA LESTARINDO,0.0
PT ERA SAWITA,0.0
PT FAJAR BAIZURY & BROTHERS,0.0
PT HAMPARAN KEMILAU INDAH,0.0
PT ICHIKO AGRO LESTARI,0.0
PT INTI DAYA BARU AGRO,0.0
PT INTI INDOSAWIT SUBUR,0.0
PT KALIMANTAN SUBUR SAWIT,0.0
PT LANGGAK INTI LESTARI,0.0
PT MITRA BUMI,0.0
PT PERKEBUNAN NUSANTARA IV,0.0
PT PERKEBUNAN NUSANTARA XIII,0.0
PT RAMBAH SAWIT MANDIRI,0.0
PT SUMATERA KARYA AGRO,0.0
PT SURYA INTI SAWIT KAHURIPAN,0.0
PT TAMORA AGRO LESTARI,0.0
PT TEBOPLASMA INTI LESTARI,0.0
PT TEBOPLASMA INTILESTARI,0.0
PT TUNGGAL YUNUS ESTATE,0.0
PT VENTURINDO ENGINEERING,0.0
SIAT SA,0.0
BUHLMANN SINGAPORE PTE LTD,0.0
PT ANTARA TETAP JAYA,0.0
PT ASIA SINAR INTI ABADI,0.0
PT BILAH BAJA MAKMUR ABADI,0.0
PT BUDIJAYA MAKMURSENTOSA,0.0
PT GUNA BERIKARI ROTEXINDO,0.0
PT NICHIAS SUNIJAYA,0.0
PT SUMBER SETAMURNI,0.0
PT SURYA NUSANTARA TEKNIK,0.0
PT VICTORINDO PRATAMA MANDIRI,0.0
WIND POWER SYSTEM SDN BHD,0.0
PT ALFINDO LF MAKMUR,0.0
PT YAMAZAKI INDONESIA,0.0
PT SINAR ALAM PERMAI,0.0
CRONIMET FERROLEG GMBH,0.0
GLENCORE INTERNATIONAL AG,0.0
HONGKONG JUNREN INTERNATIONAL TRADING CO LTD,0.0
JINDAL STAINLESS LIMITED,0.0
PT BORNEO ALUMINA INDONESIA,0.0
PT GLOBAL METAL TRADING,0.0
PT INTI CAHAYA BURLIAN,0.0
PT KEJORA PRATAMA MINERAL,0.0
PT LANGIT METAL INDUSTRY,0.0
MASKAPAI REASURANSI INDONESIA TBK,0.0
METRO REALTY TBK,0.0
PT BANK NATIONALNOBU TBK,0.0
PT NUSA PALAPA GEMILANG TBK,0.0
MINNA PADI INVESTAMA SEKURITAS TBK,0.0
PT INDOBAJA PRIMA MURNI,0.0
PT INDONESIA PRIMA SPRING,0.0
PT MK PRIMA INDONESIA,0.0
PT SINAR INDRA NUSA JAYA,0.0
PT IONA LAUT LOGISTIK,0.0
PT PELABUHAN LAUT SRIWIJAYA,0.0
PT SURYA ENERGI ABADI,0.0
INDIKA CAPITAL INVESTMENTS PTE LTD,0.0
INDIKA CAPITAL PTE LTD,0.0
INDIKA CAPITAL RESOURCES LIMITED,0.0
INDIKA ENERGY CAPITAL II PTE LTD,0.0
INDIKA ENERGY CAPITAL III PTE LTD,0.0
INDIKA ENERGY CAPITAL IV PTE LTD,0.0
INDIKA ENERGY CAPITAL PTE LTD,0.0
INDIKA ENERGY TRADING PTE LTD,0.0
INDIKA POWER INVESTMENTS PTE LTD,0.0
