Nama,Degree
PT MERAPI UTAMA PHARMA,0.0
PT REKAMILENIUMINDO SELARAS,0.0
PT TRI SAPTA JAYA,0.0
YAYASAN UNIVERSITAS PELITA HARAPAN,0.0
PT LF SERVICES INDONESIA,0.0
PT TANI SUPPLY INDONESIA,0.0
PT GLITTERINDO PRATAMA,0.0
PT INTINUSA TEKNIK SEJAHTERA,0.0
PT TATAMETRIKA NUSANTARA,0.0
PT DHL SUPPLY CHAIN INDONESIA,0.0
PT HAVI INDONESIA,0.0
PT LASTANA EXPRESS INDONESIA,0.0
PT YAMAHA INDONESIA MOTOR MANUFACTURING,0.0
PT HADI PUTRA JAYA,0.0
PT SARI MICHANG CONCORD,0.0
PT BATAM KARYA MANDIRI,0.0
PT SURYA BARU,0.0
PT DIGITAL APLIKASI SOLUSI,0.0
PT ADMINISTRASI MEDIKA,0.0
PT INFOMEDIA NUSANTARA,0.0
PT GRAHA SARANA DUTA,0.0
PT PINS INDONESIA,0.0
PT TELKOM SATELIT INDONESIA,0.0
PT MULTIMEDIA NUSANTARA,0.0
PT TELKOM AKSES,0.0
PT TELKOM LANDMARK TOWER,0.0
PT IWACO JAYA ABADI,0.0
PT KARYA KEMBAR BERSAMA,0.0
PT KEMBAR ABADI UTAMA,0.0
PT KURNIA SEJAHTERA UTAMA,0.0
PT INTERPORT MANDIRI UTAMA,0.0
MAYAPADA HEALTHCARE GROUP,0.0
PT BAHARI KARYA MAKMUR,0.0
PT SHIELD ON SERVICE TBK,0.0
PT CITRA BORNEO GLOBAL FEEDS,0.0
PT CITRA BORNEO INDAH,0.0
PT SAWIT SUMBERMAS SARANA TBK,0.0
PT JHONLIN AGRO RAYA TBK,0.0
PT DANA BRATA LUHUR TBK,0.0
PT TELEFAST INDONESIA TBK,0.0
PT TRIMUDA NUANSA CITRA TBK,0.0
PT ADIMITRA BARATAMA NUSANTARA,0.0
PT TBS ENERGI UTAMA TBK,0.0
PT SURYA PERTIWI NUSANTARA,0.0
TRANS POWER MARINE TBK,0.0
PT MAJU BERSAMA GEMILANG,0.0
VOKSEL ELECTRIC TBK,0.0
PT PSV INDONESIA,0.0
PT TELEMEDIA KOMUNIKASI PRATAMA,0.0
PT ABDI HARAPAN UNGGUL,0.0
PT KREASIJAYA ADHIKARYA,0.0
PT ASIANAGRO AGUNGJAYA,0.0
PT SARI DUMAI SEJATI,0.0
PT SARI DUMAI OLEO,0.0
PT KUTAI REFINERY NUSANTARA,0.0
PT ISUZU ASTRA MOTOR INDONESIA (DH PT PANTJA MOTOR),0.0
PT TJAHJA SAKTI MOTOR,0.0
PT ISUZU ASTRA MOTOR INDONESIA,0.0
PT ASURANSI ASTRA BUANA,0.0
PT SERASI SHIPPING INDONESIA,0.0
PT SWADAYA HARAPAN NUSANTARA,0.0
PT BINUANG MITRA BERSAMA BLOK DUA,0.0
PT DIZAMATRA POWERINDO,0.0
PT ENERGI BATUBARA LESTARI,0.0
PT INTI MURNI KENCANA,0.0
PT ANDAKARA NIAGA BUMI,0.0
PT BINTANG ALAM REJEKI,0.0
PT CAHAYASAKTI INVESTINDO SUKSES TBK,0.0
PT SAMEKARINDO INDAH,0.0
PT ANDALAN SAKTI PRIMAINDO TBK,0.0
PT MITRA CIPTA TEKNOLOGI,0.0
PT PANTJA TIRTA DRAWANA,0.0
ENERGI MEGA PERSADA TBK,0.0
PT FKS TRUKINDO UTAMA,0.0
GOODYEAR INDONESIA TBK,0.0
PT SUMBER MEGAH NUSANTARA,0.0
PT KOPIKU INDONESIA,0.0
PT OKESHOP,0.0
PT MESIN KOPI ESPRESO,0.0
PT ASTRIDO PRIMA MOBILINDO,0.0
PT ASTRIDO JAYA MOBILINDO,0.0
PT ADHIYAKSA TIRTA ABADI,0.0
PT INDOMOBIL MULTI TRADA,0.0
PT INDOMOBIL MULTI JASA TBK,0.0
PT KRETA INDO ARTHA,0.0
PT INDOTRUCK UTAMA,0.0
PT SEINO INDOMOBIL LOGISTICS SERVICES,0.0
PT KYOKUTO INDOMOBIL MANUFACTURING INDONESIA,0.0
PT NISSAN MOTOR INDONESIA,0.0
TANAH LAUT TBK,0.0
PT NUSANTARA NURAGA,0.0
PT MNC KABEL MEDIACOM,0.0
PT CAHAYA INDAH SANGSURYA,0.0
PT JASAMARGA PROBOLINGGO BANYUWANGI,0.0
PT ASURANSI JASARAHARJA PUTERA,0.0
PT JASAMARGA JAPEK SELATAN,0.0
PT ANHE KONSTRUKSI INDONESIA,0.0
PT SINARBARU WIJAYAPERKASA,0.0
PT KALBIO GLOBAL MEDIKA,0.0
PT INFRAFORCE EQUIPMENT,0.0
KOBEXINDO TRACTORS TBK,0.0
PT BLESSINDO MAKMUR SENTOSA,0.0
PT RUSCO ONLINE DISTRIBUSI,0.0
MERCK TBK,0.0
PT MITRA KARYA BANGUN SEJAHTERA,0.0
PT MULIAKERAMIK INDAHRAYA,0.0
PT SUMBER KITA INDAH,0.0
PT OMEGA KREASI BERSAMA,0.0
PT BUANA MEGAWISATAMA,0.0
PT ANEKA COFFEE INDUSTRY,0.0
CV MAHKOTA MAS PRATAMA,0.0
PT BERKAH TRIJAYA INDONESIA,0.0
PT ANUGERAH WICAKSANA DIGITAL,0.0
CV GOLDEN LEAF,0.0
PT BUILDERS SHOP,0.0
PT EQUATORIAL KARYANUSA INDAH,0.0
PT WELLY EXTENSI INDOHAULING,0.0
PT SILOAM INTERNATIONAL HOSPITALS TBK,0.0
PT KENCANA SUBUR SEJAHTERA,0.0
PT KAYU LAPIS ASLI MURNI,0.0
PT RIMBA MUTIARA KUSUMA,0.0
PT GALA SENTOSA ABADI,0.0
SMR UTAMA TBK,0.0
PT PELAYARAN TAMARIN SAMUDRA TBK,0.0
PT BUDI GEMA GEMPITA,0.0
PT BUDI GRAHAREALTY,0.0
PT PELAYARAN STRAITS PERDANA,0.0
PT PEMBINA GALINDRA ELECTRIC,0.0
PT TOA GALVA PRIMA KARYA,0.0
PT GALVA GALINDRA MULTI CIPTA,0.0
PT GAIA KENCANA,0.0
PT ELSISCOM PRIMA KARYA,0.0
PT GALVA TECHNOLOGIES TBK,0.0
PT GARUDA MAINTENANCE FACILITY AERO ASIA TBK,0.0
PT VISI TELEKOMUNIKASI INFRASTRUKTUR TBK,0.0
PT GARUDAFOOD PUTRA PUTRI JAYA TBK,0.0
PT TUDUNG PUTRA PUTRI JAYA,0.0
PT MULIA BOGA RAYA TBK,0.0
PT BUMI MEKAR TANI,0.0
PT GARUDA BUMI PERKASA,0.0
PT SINARNIAGA SEJAHTERA,0.0
PT GLOBAL LOKET SEJAHTERA,0.0
PT JINGDONG INDONESIA PERTAMA,0.0
PT BATULICIN NUSANTARA MARITIM TBK,0.0
BANK OF INDIA INDONESIA TBK,0.0
PERDANA GAPURA PRIMA TBK,0.0
PT GEOPRIMA SOLUSI TBK,0.0
GARDA TUJUH BUANA TBK,0.0
PT GREENWOOD SEJAHTERA TBK,0.0
SELAMAT SEMPURNA TBK,0.0
PT RAY DELTA MANDIRI,0.0
PT HASNUR JAYA INTERNATIONAL,0.0
PT NUR JAYA SAMUDRA,0.0
PT HASNUR INTERNASIONAL SHIPPING TBK,0.0
PT BARITO PUTERA DOCKING,0.0
PT HENSEL DAVEST INDONESIA TBK,0.0
PT MEDIKALOKA HERMINA TBK,0.0
PT JAYA TRISHINDO TBK,0.0
PT GTS INTERNASIONAL TBK,0.0
HUMPUSS INTERMODA TRANSPORTASI TBK,0.0
HM SAMPOERNA TBK,0.0
PT BUYUNG POETRA SEMBADA TBK,0.0
METRODATA ELECTRONICS TBK,0.0
MULTI INDOCITRA TBK,0.0
PT TRIMITRA PROPERTINDO TBK,0.0
PT GRAND HOUSE MULIA TBK,0.0
PT SUMBER KARYA SUKSES,0.0
PT TIGA TEKNOLOGI PERSADA,0.0
PT BEAM MOBILITY INDONESIA,0.0
PT KAPUAS MUSI MADELYN,0.0
PT MAJU MIX BERSAMA ABADI,0.0
PT MATRA AGUNG PERSADA,0.0
PT VARIA USAHA BETON,0.0
PT ZAZA ANUGERAH MANDIRI,0.0
PT KERETA API LOGISTIK,0.0
CV SAMUDRA PANCA JAYA,0.0
PT SEMEN GRESIK,0.0
PT SINERGI MITRA INVESTAMA,0.0
PT SEMEN INDONESIA LOGISTIK,0.0
PT SEMEN INDONESIA BETON,0.0
KOPERASI KELUARGA BESAR SEMEN PADANG,0.0
PT TIGA DAYA ENERGI,0.0
PT DERMAGA SUKSES JAYA ABADI,0.0
PT DNX INDONESIA,0.0
PT LINDA HANTA WIJAYA,0.0
PT MEXIS,0.0
PT TRI ANANDA PRATAMA,0.0
PT TOKYO RADIATOR SELAMAT SEMPURNA,0.0
PT KURNIA BUMIINDAH CEMERLANG,0.0
PT ARTHAMAS SEJAHTERA MULIA,0.0
PT BERKAH SAMUDRA KHATULISTIWA,0.0
PT KARYA LAUTAN ABADI,0.0
PT MULTI TEKNIK MARITIM,0.0
CV CLIK,0.0
PT BALIBIASA INDAHKOLEKSI,0.0
PT CLAVISINDO BERJAYA,0.0
PT EIGERINDO MULTI PRODUK INDUSTRI,0.0
PT TRAVEL BLUE INDONESIA,0.0
PT BUMI ANDALAS PERMAI,0.0
PT KALIMANTAN SUBUR PERMAI,0.0
PT BUMI MEKAR HIJAU,0.0
PT KAMADJAJA LOGISTICS,0.0
PT MOWILEX INDONESIA,0.0
PT AINO INDONESIA,0.0
PT INLIFE,0.0
PT INTI PRATAMA PERMAI,0.0
PT LAKONE KOMUNIKA JAYA ABADI,0.0
PT NARASI DIGITAL INDONESIA,0.0
PT PASIFIC PRIMA MENTARI,0.0
PT PLASTIK KARAWANG FLEXINDO,0.0
PT GLOBAL SYSTECH MEDIKA,0.0
RUMAH SAKIT PELNI,0.0
PT CIKARANG PRIMATEX,0.0
PT ELO KARSA UTAMA,0.0
PT GE OPERATIONS INDONESIA,0.0
PT PIONIR ELEKTRIK INDONESIA,0.0
PT TAWADA HEALTHCARE,0.0
PT UTAMA SARANA MEDIKA,0.0
PT JAYA BUMI CAKRAWALA,0.0
PT GEMA ALAM LESTARI,0.0
PT MANDIRI TIMBER PRATAMA,0.0
PT DANUSARI MITRA SEJAHTERA,0.0
PT SEKAWAN ABADI PRIMA,0.0
PT KALDU SARI NABATI INDONESIA,0.0
PT MUTIARA SANJAYA,0.0
PT OMYA INDONESIA,0.0
PT SINAR SAKTI KIMIA,0.0
PT GAGAS ENERGI INDONESIA,0.0
PT SWABINA GATRA,0.0
PT WIRA RAGNA CIPTA,0.0
PT DINA BANGUN NUSANTARA,0.0
PT MIZUHO LEASING INDONESIA TBK,0.0
PT BANGUN LAKSANA ABADI,0.0
PT TRI SEJAHTERA PRATAMA,0.0
PT SUBAFOOD PANGAN JAYA,0.0
PT SAMUDERA ENERGI TANGGUH,0.0
PT TARAKA JAYA SAMUDERA,0.0
SAMUDERA INDONESIA TBK,0.0
PT BANK CAPITAL INDONESIA TBK,0.0
PT METRO HEALTHCARE INDONESIA TBK,0.0
PT CAPITAL FINANCIAL INDONESIA TBK,0.0
PT KIRANA SOLUSI UTAMA,0.0
BUANA FINANCE TBK,0.0
ADIRA DINAMIKA MULTI FINANCE TBK,0.0
PT DAYA BETON INDONESIA,0.0
PT SARANA ARTHA LESTARI,0.0
PT PLN INDONESIA POWER,0.0
PT PELAYARAN BAHTERA ADHIGUNA,0.0
PT BANK MAYBANK INDONESIA TBK,0.0
PT DUA PUTRA BARKAH NUSANTARA,0.0
PT BUMIMULIA INDAH LESTARI,0.0
PT BUKITMEGA MASABADI,0.0
PT OLYMPIC FURNITURE GEMILANG,0.0
DHARMA SAMUDERA FISHING IND TBK,0.0
PT SERPONG MAS TELEMATIKA,0.0
ERATEX DJAJA TBK,0.0
KMI WIRE AND CABLE TBK,0.0
PT MENTENG HERITAGE REALTY TBK,0.0
PT MUTIARA ANUGERAH SAMUDERA,0.0
SUPARMA TBK,0.0
PT THE MASTER STEEL MANUFACTORY,0.0
PT INDO-RAMA SYNTHETICS TBK,0.0
PT PANAH DUNIA PERKASA,0.0
PT PRIMA HONEYCOMB INTERNATIONAL,0.0
PT JAYA BERDIKARI CIPTA,0.0
INDOCEMENT TUNGGAL PRAKARSA TBK,0.0
PT ADHI PERSADA BETON,0.0
PT ISS FACILITY SERVICES,0.0
PT ISS INDONESIA,0.0
PT DIMATIQUE INTERNATIONAL,0.0
PT ESHAM DIMA MANDIRI,0.0
PT KURNIAMITRA DUTA SENTOSA TBK,0.0
ASURANSI JASA TANIA TBK,0.0
PT ETERNAL BUANA CHEMICAL INDUSTRIES,0.0
PT ETERINDO NUSA GRAHA,0.0
MATAHARI DEPARTMENT STORE TBK,0.0
PT LEONG HUP JAYAINDO,0.0
PT AKASIA DAMCORP WABA,0.0
PT DAIDAN UTAMA PIALANG ASURANSI,0.0
PT TRANS RETAIL INDONESIA,0.0
PT TRANS DIGITAL MEDIA,0.0
PT INDONUSA TELEMEDIA,0.0
PT ALFA RETAILINDO TBK,0.0
PT TRANS PROPERTI INDONESIA,0.0
PT HARDAYA MINING ENERGY,0.0
PT BERCA HARDAYAPERKASA,0.0
PT NUSANTARA ALMAZIA TBK,0.0
RISTIA BINTANG MAHKOTASEJATI TBK,0.0
PT TAMAN WISATA JOGJA,0.0
PT MAHARAKSA BIRU ENERGI TBK,0.0
PT OBM DRILCHEM TBK,0.0
PT ABADI AGROSINDO PERSADA,0.0
PT TRIKARYA ARTHA ABADI,0.0
PT BUANA BAJA BINA SEMESTA,0.0
ONIX CAPITAL TBK,0.0
PT INDO OIL PERKASA TBK,0.0
PT SILK CHAINS INDONESIA,0.0
PT OSCAR MITRA SUKSES SEJAHTERA TBK,0.0
MINNA PADI INVESTAMA SEKURITAS TBK,0.0
PT INDO LOG ONE,0.0
PT WULANDARI BANGUN LAKSANA,0.0
PT BIMA SAKTI PERTIWI TBK,0.0
DESTINASI TIRTA NUSANTARA TBK,0.0
PANORAMA SENTRAWISATA TBK,0.0
PANIN SEKURITAS TBK,0.0
PT PLASTMART RITEL PRATAMA,0.0
PT RENDAPLAS ANDIKA,0.0
PT PANCA BUDI IDAMAN TBK,0.0
PT STELLARWAY INDONESIA,0.0
PT PARAMITA BANGUN SARANA TBK,0.0
PT PANCA GLOBAL KAPITAL TBK,0.0
PT PHAPROS TBK,0.0
PT PERUSAHAAN GAS NEGARA TBK,0.0
PT TOURINDO GUIDE INDONESIA TBK,0.0
PEMBANGUNAN GRAHA LESTARI INDAH TBK,0.0
PT NICTYFRANK HUTAMA ARTA,0.0
PT TAPANULI INVESTASI AGRO,0.0
PT PRADIKSI GUNATAMA TBK,0.0
PEMBANGUNAN JAYA ANCOL TBK,0.0
PT TANAH BUMBU RESOURCES,0.0
PARAGON KARYA PERKASA TBK,0.0
PT PLANET PROPERINDO JAYA TBK,0.0
PT BINA SINAR AMITY,0.0
PT BORNEO INDOBARA,0.0
PT SMART TELECOM,0.0
PT DSSP POWER SUMSEL,0.0
PT SEDERHANA MANDIRI,0.0
CV LANCAR MARITIM JAYA,0.0
PT LANCARJAYA ENERGI NUSANTARA,0.0
PT TEKNIK ALUM SERVICE,0.0
PT KAPUK PANGAN SENTOSA,0.0
PT HUAFEI NICKEL COBALT,0.0
PT HUAKE NICKEL INDONESIA,0.0
PT HUAYUE NICKEL COBALT,0.0
PT INDONESIA TSINGSHAN STAINLESS STEEL,0.0
PT INDONESIA RUIPU NICKEL AND CHROME ALLOY,0.0
PT ANUGERAH SAKTI KONSTRUKSI UTAMA,0.0
PT HILLCONJAYA SAKTI TBK,0.0
PT PELAYARAN MERAH PUTIH,0.0
PT SENTOSA LAJU MARITIME,0.0
PT INDONESIA GUANG CHING NICKEL AND STAINLESS STEEL INDUSTRY,0.0
CV SUMBER KARYA LOGAM,0.0
PT ARTHAWENASAKTI GEMILANG,0.0
PT CENTRAL SAHABAT BARU,0.0
PT INDONESIA MULTI COLOUR PRINTING,0.0
PT KARYA INDAH MULTIGUNA,0.0
PT MULTI MAKMUR INDAH INDUSTRI,0.0
PT NIPPON STEEL TEXENG INDONESIA,0.0
PT KRAKATAU INFORMATION TECHNOLOGY,0.0
PT SINAR POWERINDO UTAMA,0.0
PT POU YUEN INDONESIA,0.0
PT ASIA PETROCOM SERVICES,0.0
PT HALLIBURTON INDONESIA,0.0
PT BAROID INDONESIA,0.0
PT MATRA UNIKATAMA,0.0
PT BIRU PERSADA UTAMA,0.0
PT SAHATI HAMPARAN TANGGUH,0.0
PT BARCO,0.0
PT BONANZA MEGAH,0.0
PT KUSUMA MUKTI REMAJA,0.0
PT PALKO SARI EKA,0.0
PT SIONCHEM GLOBAL INDO,0.0
PT DEKORUMA INOVASI LESTARI,0.0
PT RITEL BERSAMA NASIONAL,0.0
PT BESAR INTI GLOBAL,0.0
PT GARUDA SEJAHTERA FURINTRACO,0.0
PT PUNGUT PERMAI PERKASA,0.0
PT QUANTUM TOSAN INTERNASIONAL,0.0
PT TANDITAMA MANDIRI,0.0
PT PRIMA BETON BANGUN PERSADA,0.0
PT CAHAYA PLASTINDO SEJAHTERA,0.0
PT GUNADAYA INTI SEJATI,0.0
PT MULTI GLOBAL PLASINDO,0.0
PT NAN YANG TECHNOLOGY INDONESIA,0.0
PT PURA MAYUNGAN,0.0
PT ROFINDO JAYATAMA,0.0
PT ASIAN TRAILS INDONESIA,0.0
PT INDOFARMA GLOBAL MEDIKA,0.0
PT KIMIA FARMA APOTEK,0.0
PT KIMIA FARMA TRADING AND DISTRIBUTION,0.0
PT PODO MEKAR JAYA SENTOSA,0.0
PT SEHAT INTI PERKASA,0.0
PT WITA LARAS KIRANA,0.0
PT SAWITA ANTARIS MAKMUR,0.0
PT LANGGAI AGRINDO AGUNG,0.0
PT SINAR BINTANG MULIA,0.0
PT CAHAYA SOLUSINDO PERKASA,0.0
PT YALI CONSTRUCTION INDONESIA,0.0
PT ARTHAASIA FINANCE,0.0
PT KRAMA YUDHA TIGA BERLIAN MOTORS,0.0
PT ADHIKARISMA PRATAMA,0.0
PT BENGAWAN KARYA SAKTI,0.0
PT FKS FOOD SEJAHTERA TBK,0.0
ARGHA KARYA PRIMA IND. TBK,0.0
PT AKR LAND DEVELOPMENT,0.0
PT AKR CORPORINDO TBK,0.0
ALKINDO NARATAMA TBK,0.0
ALAKASA INDUSTRINDO TBK,0.0
INDAL ALUMINIUM INDUSTRY TBK,0.0
ALUMINDO LIGHT METAL INDUSTRY TBK,0.0
PT ANEKA KABEL CIPTAGUNA,0.0
PT MAKMUR BERKAH AMANDA TBK,0.0
PT BANK AMAR INDONESIA TBK,0.0
PT ATELIERS MECANIQUES D INDONESIE TBK,0.0
PT BANK CENTRAL ASIA TBK,0.0
PT SUMBER ALFARIA TRIJAYA TBK,0.0
PT ANDIRA AGRO TBK,0.0
PT META EPSI TBK,0.0
PT GOLDEN HARVEST COCOA INDONESIA,0.0
INDO ACIDATAMA TBK,0.0
ANEKA TAMBANG TBK,0.0
PT MARK DYNAMICS INDONESIA TBK,0.0
PT BUNGA MATAHARI SOLUSINDO,0.0
PT TUNAS JAYA PERKASA,0.0
APEXINDO PRATAMA DUTA TBK,0.0
PT SAMPOERNA AGRO TBK,0.0
PT NUSANTARA BARA LESTARI,0.0
PT TRANS LOGISTIK PERKASA,0.0
PT ARITA PRIMA INDONESIA TBK,0.0
PT AIRA SUKSES INTERNATIONAL,0.0
PT BONT TECHNOLOGIES NUSANTARA,0.0
PT GARUDA REKSA TEKNOLOGI,0.0
PT AIRA SUKSES INTERNASIONAL,0.0
ASIAPLAST INDUSTRIES TBK,0.0
PT GRAHA CIPTA KHARISMA,0.0
PT GRAHA TUNASMEKAR,0.0
PT BALI PERKASASUKSES,0.0
PT GRAHA TUNAS SELARAS,0.0
PT ARCHI INDONESIA TBK,0.0
PT ARGO BENI MANUNGGAL,0.0
PT KLOPMAN ARGO INTERNATIONAL,0.0
PT MITRA DINAMIKA SEJATI,0.0
PT ARGO MANUNGGAL TRIASTA,0.0
ARGO PANTES TBK,0.0
PT ALFA GOLDLAND REALTY,0.0
PT GRAND TEXTILE INDUSTRY,0.0
PT TANGERANG MATRA REAL ESTATE,0.0
PT TIGA MANUNGGAL SYNTHETIC INDUSTRIES,0.0
PT LAWE ADYAPRIMA SPINNING MILLS,0.0
BEKASI FAJAR INDUSTRIAL ESTATE TBK,0.0
ALAM SUTERA REALTY TBK,0.0
PT SAMUDRA MARINE INDONESIA,0.0
PT INDRA ANGKOLA ENERGY,0.0
PT BERKAT BERSAMA TEKNIK,0.0
PT JAYA ENGINEERING TECHNOLOGY,0.0
PT MANDIRA INFRA TRIPAKARTI,0.0
PT SANGGAR JAYA ABADI,0.0
PT TRITAMA AJI LAKSANA,0.0
PT TUNAS CAHAYA MANDIRI WIDYATAMA,0.0
PT WAHANA INFRASTRUKTUR NUSANTARA,0.0
PT ZTT CABLE INDONESIA,0.0
PT EDS MANUFACTURING INDONESIA,0.0
SENAYAN TRIKARYA SEMPANA,0.0
PT ANUGRAH SUKSES MINING,0.0
PT BERKAH DAYA MANDIRI,0.0
PT QUADRA SAMUDRA PERKASA,0.0
PT ARDISAL JASA UTAMA,0.0
PT CITRA BAHARI SHIPYARD,0.0
PT GAMATARA TRANS OCEAN SHIPYARD,0.0
PT MERATUS LINE,0.0
PT MERATUS ADVANCE MARITIM,0.0
PT TANJUNG HARAPAN SELATAN,0.0
PT DWI MUTIARA SEJAHTERA,0.0
PT SINERGI BANGUN UTAMA,0.0
PT PELABUHAN BUKIT PRIMA,0.0
PT KALIMANTAN FERRO INDUSTRY,0.0
PT SURYA INTAN SENTANA JAYA,0.0
PT TEMAS SAGARA INDONESIA (SEBELUMNYA PT TEMAS SUZUE INDONESIA),0.0
PT TEMAS SAGARA INDONESIA,0.0
PT ASURANSI JIWA MANULIFE INDONESIA,0.0
PT GUNUNGMAS SUKSES MAKMUR,0.0
PT MULTINDO PRIMA TEKNIK,0.0
PT RPP CONTRACTORS INDONESIA,0.0
PT FAJAR SURYA SWADAYA,0.0
PT ANEKA CAHAYA SURYA,0.0
PT ARTHANUSA KARYA PERSADA,0.0
PT TECHNOLOGY KARYA MANDIRI,0.0
PT ZTE INDONESIA,0.0
PT TIRTA SURYA RAYA,0.0
PT DIAN BAHARI SEJATI,0.0
PT BAHTERA ENERGI SAMUDRA TUAH,0.0
PT ENERGI SAMUDRA LOGISTICS,0.0
PT KORINTIGA HUTANI,0.0
PT ANDIKA TEGUHSETYA,0.0
PT ARGHANIAGA PANCATUNGGAL,0.0
PT DUTABAHARI MENARA LINE,0.0
PT SAUNG BERDIKARI SENTOSA,0.0
PT ESTETIKA JAYA PERKASA,0.0
PT PANGKAL MULTIKARYA,0.0
PT SPECTRUM UNITEC,0.0
PT TUNAS JAYA SANUR,0.0
PT HUAWEI TECH INVESTMENT,0.0
PT KARUNIA BERLIAN MAKMUR,0.0
PT LENOVO INDONESIA,0.0
PT SURYA CITRA MULTIMEDIA,0.0
CV ANEKA AUTO PART,0.0
PT ANEKA RAYA KONSTRUKSI MESINDO,0.0
PT ELLIGHT PRIMA INDONESIA,0.0
PT KURNIA JUNJUNG PERKASA,0.0
PT MANDAU BERLIAN SEJATI,0.0
PT MANDAYA INDO PRATAMA,0.0
PT SUMBER BERLIAN MOTORS,0.0
PT TOPSY TEHNIK PRATAMA,0.0
PT USAHA KITA SUKSES MANDIRI,0.0
PT JUI SHIN INDONESIA,0.0
PT CHANG JUI FANG INDONESIA,0.0
PT STANDARD TOYO POLYMER,0.0
PT CHANGHONG ELECTRIC INDONESIA,0.0
PT PERUSAHAAN PELAYARAN RUSIANTO BERSAUDARA,0.0
PT DWI GUNA LAKSANA,0.0
PT SINERGI LAKSANA BARA MAS,0.0
PT DWI GUNA LAKSANA TBK,0.0
PT TRANS KALIMANTAN PERKASA,0.0
PT JCO DONUT & COFFEE,0.0
PT MITRA DUNIA PANGAN,0.0
PT CAHAYA LESTARI SEJAHTERA,0.0
PT DWITUNGGAL BANGUN PERSADA,0.0
PT FURNIMART MEBELINDO SAKTI,0.0
PT KARYA MULTI SOLUSI,0.0
PT SUMBER JAYATAMA NUSANTARA,0.0
PT WISMA SARANA TEKNIK,0.0
PT CAKRAWALA LANGIT SEJAHTERA,0.0
PT ARYA ENERGI VENTURA,0.0
PT BENUA ETAM JAYA MANDIRI,0.0
PT MADHANI TALATAH NUSANTARA,0.0
PT MANDIANGIN BATUBARA,0.0
PT STAMFORD TYRES DISTRIBUTOR INDONESIA,0.0
PT THIESS CONTRACTORS INDONESIA,0.0
PT WIRA BHUMI SEJATI,0.0
PT ADIPROTEK ENVIRODUNIA,0.0
PT BAHANA UTAMA LINE,0.0
PT GUNUNG SEULAWAH KEMBAR,0.0
PT BIMANTARA CITRA,0.0
PT AIRSINDO MULTI SELARAS,0.0
PT BHAKTI RAJAWALI MANDIRI,0.0
PT HARAPAN JAYA CEMERLANG,0.0
PT INTISUMBER BAJASAKTI,0.0
PT RAYA JAYA ASIA (KIZUNA CLINIC),0.0
PT RAYA JAYA ASIA,0.0
PT ANUGERAH PHARMINDO LESTARI,0.0
PT BIOGEN SCIENTIFIC,0.0
PT DEMAZ NOER ABADI,0.0
PT DIASTIKA BIOTEKINDO,0.0
PT MACROCITRA ARDANASEJATI,0.0
PT LINGKAR ALAM SENTOSA,0.0
PT TRIDINAMIKA JAYA INSTRUMENT,0.0
PT ANUGRAH MEDIA KARYATAMA,0.0
PT ARMANANTA EKA PUTRA,0.0
PT DENTSU CURSOR KOMUNIKA,0.0
PT NETLINK WORLD INDONESIA,0.0
PT OMNICOM MEDIA GROUP INDONESIA,0.0
PT BLUE STAR MEDIA,0.0
PT CIPTA KARYA MULTIGUNA,0.0
PT SARANA SEMESTA SEJAHTERA,0.0
PT BERKAH DIGITAL DISTRINDO,0.0
PT GUDANG USAHA CEMERLANG,0.0
PT HARMONI ARTHA INDONESIA,0.0
PT KHARISMA PESAT MANDIRI,0.0
PT NUSANTARA SEMESTA MANDIRI,0.0
PT SINERGI TEKNOLOGI MANDIRI,0.0
PT SUARA VISUAL INDONESIA,0.0
PT CYBERINDO ADITAMA,0.0
PT LINTAS DATA PRIMA,0.0
PT MAHAMERU MEDIA NUSANTARA,0.0
PT ALCHEMO TEKNOLOGI INDONESIA,0.0
PT ANDIFA PERKASA ENERGI,0.0
PT TAPIAN NADENGGAN,0.0
PT SOCI MAS,0.0
PT PUTRA PERKASA ABADI,0.0
PT SWAKARYA ADHI USAHA,0.0
PT BINTANG KENCANA ARTHA,0.0
PT PROCTER & GAMBLE HOME PRODUCTS INDONESIA,0.0
PT RAPEDIAN NUSANTARA,0.0
MAHAKA MEDIA TBK,0.0
ASURANSI BINA DANA ARTA TBK,0.0
ABM INVESTAMA TBK,0.0
PT CHANDRA SAKTI UTAMA LEASING,0.0
PT MIFA BERSAUDARA,0.0
PT TRAKINDO UTAMA,0.0
INTILAND DEVELOPMENT TBK,0.0
GAJAH TUNGGAL TBK,0.0
PT GLOBAL MEDIACOM TBK,0.0
SALIM IVOMAS PRATAMA TBK,0.0
PT ABIOSO BATARA ALBA,0.0
PT ASPIRASI HIDUP INDONESIA TBK,0.0
PT DEPOTEKNIK DUTA PERKAKAS,0.0
PT GRAHA SATWA PARAMITA,0.0
PT KAWAN LAMA SEJAHTERA,0.0
PT FOODS BEVERAGES INDONESIA,0.0
PT KRISBOW INDONESIA,0.0
PT ANUMANA GRAHA CANTIKA,0.0
PT ADHI COMMUTER PROPERTI TBK,0.0
AKASHA WIRA INTERNATIONAL TBK,0.0
PT BARA PRIMA PRATAMA,0.0
PT PUTRA MAGA NANDITAMA,0.0
POLYCHEM INDONESIA TBK,0.0
PT AGUNG PODOMORO LAND TBK,0.0
PT ALAMTRI MINERALS INDONESIA TBK,0.0
PT DHARMA POLIMETAL TBK,0.0
