Nama,cluster_fastrp_256
PT MARINA BERKAH INVESTAMA,0
PT MARINA INDAH MARITIM,2
PT MARINA LOGISTIK SEJAHTERA,2
PT MARINDO INVESTAMA,1
PT MARINDOLAB PRATAMA,0
PT MARINE SOLUSINDO TEKNIK,2
PT MARISSI IDOLA SUMBER SEJAHTERA,1
PT MARITIM PRIMA MANDIRI,1
PT MARITIME POWER,2
PT MARIZARASA SARIMURNI,1
PT MARK CAPITAL INDO,1
PT MARK DYNAMICS INDONESIA TBK,1
PT MARKAINDO,0
PT MARS MULTI MANDIRI,0
PT MARSAM CITRA ADIPERKASA,1
PT MARTA BUANA ABADI,0
PT MARTENSITE UNGGUL,0
PT MARTHA BEAUTY GALLERY,2
PT MARTHANA MEGAHAYU INTI,2
PT MARTON TEKINDO ABADI,2
PT MARUWAI COAL,1
PT MARUZEN SAMUDERA TAIHEIYO,1
PT MARVIA MULTI TRADA,1
PT MASABARU GUNAPERSADA,1
PT MASAJI PRAYASA CARGO,1
PT MASMINDO DWI AREA,1
PT MASPION,1
PT MASSINDO KARYA PRIMA,1
PT MASSINDO SOLARIS NUSANTARA,1
PT MASTER ADI JAYA,1
PT MASTER PARKING INDONESIA,1
PT MASTER STEEL,1
PT MASTER TUBE,2
PT MASTERSYSTEM INFOTAMA TBK,2
PT MASTERTAMA ADHI PROPERTINDO,0
PT MASUYA GRAHA TRIKENCANA,0
PT MATA MEDIA NUSANTARA,2
PT MATAHARI GRAHA FANTASI,0
PT MATAHARI NUSANTARA LOGISTIK,0
PT MATAHARI PACIFIC,0
PT MATAHARI SAKTI,1
PT MATAHARI SEMESTA INDAH,0
PT MATAHARI SUKSES SEJAHTERA,1
PT MATAHARI SUPER EKONOMI,0
PT MATARAM AGUNG,2
PT MATARAM GEMILANG ABADI,2
PT MATESU GOTTY ABADI,1
PT MATRA AGUNG PERSADA,1
PT MATRA GRAHA SARANA,1
PT MATRA UNIKATAMA,1
PT MAXIMA FINANCINDO,1
PT MAXIMA PRIMA SEJAHTERA,1
PT MAXWELL LOGITRADE LESTARI,1
PT MAYAPADA CLINIC PRATAMA,1
PT MAYAPADA KARUNIA CORPORATION,1
PT MAYAPADA KASIH CORPORATION,1
PT MAYAPADA SURABAYA PRATAMA,1
PT MAYBANK INDONESIA FINANCE,0
PT MAYBANK SEKURITAS INDONESIA,2
PT MAYORA DHANA UTAMA,1
PT MCA JASA UTAMA,1
PT MCASH UNTUK INDONESIA,2
PT MD ENTERTAINMENT TBK,1
PT MD GLOBAL INVESTMENTS,1
PT MD INTI PRODUKSI,1
PT MD MUSIK INDONESIA,1
PT MDA ABS KUNINGAN,1
PT MDA IRONPLATE KUNINGAN,1
PT MDA JPN KUNINGAN,1
PT MEARES SOPUTAN MINING,1
PT MEDCO DAYA ABADI LESTARI,1
PT MEDCO E&P INDONESIA,0
PT MEDCO E&P SAMPANG,2
PT MEDCO ENERGI INTERNASIONAL TBK,1
PT MEDEV INDO MAKMUR,0
PT MEDIA CITRA INDOSTAR,0
PT MEDIA KARYA NUSANTARA,2
PT MEDIA MEGA KREATIF,1
PT MEDIA MEMBANGUN NEGERI,1
PT MEDIA NETWORK ATLAS INDONESIA,0
PT MEDIA NUSANTARA INFORMASI,1
PT MEDIA SEJAHTERA SELARAS,2
PT MEDIA SEMESTA BALI,1
PT MEDIA SEMESTA BANGKA,1
PT MEDIA SEMESTA JABAR,1
PT MEDIA SEMESTA JAKARTA,1
PT MEDIA SEMESTA KALIMANTAN,1
PT MEDIA SEMESTA LAMPUNG,1
PT MEDIA SEMESTA MAKASSAR,1
PT MEDIA SEMESTA MATAHARI,1
PT MEDIA SEMESTA NUSA,1
PT MEDIA SEMESTA PERMATA,1
PT MEDIA SEMESTA SULAWESI,1
PT MEDIA SEMESTA SUMATERA,1
PT MEDIA SUKA CITA,2
PT MEDIATAMA TELEVISI,0
PT MEDIATE INDONESIA,1
PT MEDIAWISATA SARIASIH,1
PT MEDICOM PRIMA,1
PT MEDIKA EKOSIS DIGITAL,0
PT MEDIKA GLOBAL INVESTAMA,1
PT MEDIKA HARAPAN CEMERLANG INDONESIA,2
PT MEDIKA INTAN NUSA,2
PT MEDIKA LOKA ACEH,1
PT MEDIKA LOKA AMBON,1
PT MEDIKA LOKA BALIKPAPAN,1
PT MEDIKA LOKA BITUNG,1
PT MEDIKA LOKA CIAWI,1
PT MEDIKA LOKA CIBITUNG,1
PT MEDIKA LOKA CILEDUG,1
PT MEDIKA LOKA CILEGON,1
PT MEDIKA LOKA CIRUAS,1
PT MEDIKA LOKA DENPASAR,1
PT MEDIKA LOKA INVESTAMA,1
PT MEDIKA LOKA JAKABARING,1
PT MEDIKA LOKA KARAWANG,1
PT MEDIKA LOKA KENDARI,1
PT MEDIKA LOKA KUPANG,1
PT MEDIKA LOKA KUTABUMI,1
PT MEDIKA LOKA LAMPUNG,1
PT MEDIKA LOKA MADIUN,1
PT MEDIKA LOKA MAKASSAR,1
PT MEDIKA LOKA MANADO,1
PT MEDIKA LOKA MANAJEMEN,1
PT MEDIKA LOKA MEDAN,1
PT MEDIKA LOKA MITRA FARMASI,1
PT MEDIKA LOKA PADANG,1
PT MEDIKA LOKA PASURUAN,1
PT MEDIKA LOKA PEKALONGAN,1
PT MEDIKA LOKA PEKANBARU,1
PT MEDIKA LOKA PENDIDIKAN PELATIHAN,1
PT MEDIKA LOKA PIK DUA,1
PT MEDIKA LOKA PODOMORO,1
PT MEDIKA LOKA PURWOKERTO,1
PT MEDIKA LOKA SALATIGA,1
PT MEDIKA LOKA SAMARINDA,1
PT MEDIKA LOKA SOREANG,1
PT MEDIKA LOKA SURABAYA,1
PT MEDIKA LOKA TASIKMALAYA,1
PT MEDIKA LOKA WONOGIRI,1
PT MEDIKA LOKA YOGYA,1
PT MEDIKA RENAL CITRAPRIMA,1
PT MEDIKA RESCUE INTERNATIONAL,2
PT MEDIKA SARANA TRALIANSIA,2
PT MEDIKALOKA ARCAMANIK,1
PT MEDIKALOKA BANYUMANIK,1
PT MEDIKALOKA BOGOR,1
PT MEDIKALOKA CILEUNGSI,1
PT MEDIKALOKA CIPUTAT,1
PT MEDIKALOKA DAAN MOGOT,1
PT MEDIKALOKA GALAXY,1
PT MEDIKALOKA GRAND BEKASI,1
PT MEDIKALOKA HERMINA TBK,1
PT MEDIKALOKA HUSADA,1
PT MEDIKALOKA INTERNUSA,1
PT MEDIKALOKA MALANG,1
PT MEDIKALOKA MITRA ARCAMANIK,1
PT MEDIKALOKA MITRA BANYUMANIK,1
PT MEDIKALOKA MITRA CILEUNGSI,1
PT MEDIKALOKA MITRA CIPUTAT,1
PT MEDIKALOKA MITRA GALAXY,1
PT MEDIKALOKA MITRA GRAND BEKASI,1
PT MEDIKALOKA MITRA PALEMBANG,1
PT MEDIKALOKA MITRA PANDANARAN,1
PT MEDIKALOKA MITRA PASTEUR,1
PT MEDIKALOKA MITRA SERPONG,1
PT MEDIKALOKA MITRA SOLO,1
PT MEDIKALOKA MITRA SUKABUMI,1
PT MEDIKALOKA MITRA TANGERANG,1
PT MEDIKALOKA PALEMBANG,1
PT MEDIKALOKA PANDANARAN,1
PT MEDIKALOKA PASTEUR,1
PT MEDIKALOKA SEJAHTERA,1
PT MEDIKALOKA SERPONG,1
PT MEDIKALOKA SUKABUMI,1
PT MEDIKALOKA TANGERANG,1
PT MEDIKARYA AMINAH UTAMA,2
PT MEDIKATAMA SEJAHTERA,0
PT MEDITEK INOVASI GLOBAL,2
PT MEGA AKSES PERSADA,0
PT MEGA ANDALAN SUKSES,1
PT MEGA ANUGRAH MANDIRI,2
PT MEGA ARUNA NUSANTARA PROPERTI,0
PT MEGA ASTA RAYA,2
PT MEGA BUANA BHAKTI,2
PT MEGA BUANA PROPERTI LOGISTIK,0
PT MEGA BUANA RESOURCES,0
PT MEGA BUANA TEKNOLOGI,0
PT MEGA CAHAYA PROPERTI,0
PT MEGA CAKRAWALA INTERNUSA PROPERTI,0
PT MEGA CITRA PERDANA,1
PT MEGA CITRA UTAMA,1
PT MEGA CORPORA,1
PT MEGA DEPARTMENT STORE,1
PT MEGA DHARMA PROPERTI,0
PT MEGA GRAHA CITRA PERKASA,1
PT MEGA INSPIRASI SUMBER SEJAHTERA,1
PT MEGA INTERNASIONAL SEJAHTERA,2
PT MEGA INTI MAKMUR MEDIKA,2
PT MEGA INTI MANDIRI,2
PT MEGA JAYA LESTARI PROPERTI,0
PT MEGA KARYA SAKTI,2
PT MEGA KERTAS PRATAMA,1
PT MEGA KHATULISTIWA PROPERTI,0
PT MEGA LIGHTER INTERNUSA,1
PT MEGA LIMO ESTATE,2
PT MEGA MANUNGGAL PROPERTY TBK,0
PT MEGA MULIA SERVINDO,0
PT MEGA PASANGGRAHAN INDAH,1
PT MEGA PERINTIS TBK,2
PT MEGA PRATAMA FERINDO,1
PT MEGA PROPERTI LOGISTIK NUSANTARA,0
PT MEGA PUTRA GARMENT,2
PT MEGA RASA PRATAMA,2
PT MEGA RAYA KUSUMA,2
PT MEGA SAWIT SRIWIJAYA,1
PT MEGA TRIDAYA PROPERTI,0
PT MEGADEPO INDONESIA,1
PT MEGAH ADHI KARYA,1
PT MEGAH CIPTA INVESTAMA,1
PT MEGAH DJATI KARYA,0
PT MEGAH ERARAHARJA,0
PT MEGAH MULIA PERSADA JAYA,0
PT MEGAH PRATAMA,2
PT MEGAH RAYA SUMATERA,1
PT MEGAH SURYA PERTIWI,1
PT MEGAKARYA MAKMUR SENTOSA,1
PT MEGALESTARI EPACK SENTOSARAYA TBK,1
PT MEGAPOLITAN GAPURAPRIMA,1
PT MEGAPOWER MAKMUR TBK,1
PT MEGAPRATAMA KARYA BERSAMA,2
PT MEGAPRATAMA KARYA PERSADA,2
PT MEGASETIA AGUNG KIMIA,1
PT MEGASURYA MAS,1
PT MEGATAMA KARYA GEMILANG,1
PT MEGATRADINDO INTERNASIONAL,1
PT MEIDEN ENGINEERING,1
PT MEIDEN ENGINEERING INDONESIA,1
PT MEINDO ELANG INDAH,0
PT MEKANUSA CIPTA,0
PT MEKAR ARMADA JAYA,0
PT MEKAR MULTI JASA,1
PT MEKASINDO KENCANA EKAPERKASA,0
PT MEKKO METAL MINING,1
PT MELATI ANUGERAH SEMESTA,1
PT MELATI IMPIAN BANGSA,1
PT MELATI WAHANA NUSANTARA,1
PT MELIA ARJUNA BEJANA,0
PT MELINDO MILLENIUM MAKMUR,1
PT MENARA ASTRA,1
PT MENARA BERSAMA TERPADU,1
PT MENARA CAHAYA SURYA,2
PT MENARA CAKRA BUANA,2
PT MENARA TERUS MAKMUR,1
PT MENJANGAN SAKTI,0
PT MENSA BINASUKSES,0
PT MENTARANG TIRTA ENERGI,1
PT MENTARI BIRU BIOMASSA,2
PT MENTARI BIRU ENERGI,2
PT MENTARI DAYA SELARAS,1
PT MENTARI MAS MULTIMODA,1
PT MENTARI PERTIWI MAKMUR,1
PT MENTARI SUBUR ABADI,1
PT MENTENG HERITAGE REALTY TBK,2
PT MEPROFARM,0
PT MERAH BIRU REGAS,0
PT MERAK JAYA BETON,1
PT MERANTI SAMUDRA PERKASA,1
PT MERAPI UTAMA PHARMA,0
PT MERATUS ADVANCE MARITIM,2
PT MERATUS JAYA IRON & STEEL,2
PT MERATUS LINE,1
PT MERBAU JAYA INDAH RAYA,1
PT MERCEDES-BENZ DISTRIBUTION INDONESIA,0
PT MERCK INDONESIA,1
PT MERCK SHARP DOHME PHARMA TBK,2
PT MERCUAGUNG GRAHA REALTY,1
PT MERDEKA AGUNG SEMPURNA,1
PT MERDEKA COPPER GOLD TBK,1
PT MERDEKA ENERGI INDONESIA,1
PT MERDEKA ENERGI NUSANTARA,1
PT MERDEKA INDONESIA MANDIRI,1
PT MERDEKA KAPITAL INDONESIA,1
PT MERDEKA KARYA TAMBANG,1
PT MERDEKA MINING INDONESIA,1
PT MERDEKA MINING SERVIS,1
PT MERDEKA TAMBANG JAYA,1
PT MERDEKA TAMBANG NUSANTARA,1
PT MERDEKA TSINGSHAN,1
PT MERDU GEMILANG MITRATAMA,1
PT MERLIN WIJAYA,2
PT MESIN KAFE DAN SERVICE,0
PT MESIN KOPI ESPRESO,2
PT MESINDO AGUNG NUSANTARA,1
PT MESTIKA BENUA MAS,2
PT MESTIKA MAKMUR PERSADA JAYA,0
PT META AGRO LESTARI,1
PT META EPSI TBK,0
PT META MEDIA INFRANUSANTARA,1
PT METALINDO PRATAMA INDONESIA,1
PT METALINDO PROSESTAMA,1
PT METRA DIGITAL INVESTAMA,2
PT METRA-NET,2
PT METRIC SOLUSI INTEGRASI,1
PT METRO DIGITAL CITY,2
PT METRO GLOBAL MEDIKA,0
PT METRO HEALTHCARE INDONESIA TBK,0
PT METRO HEALTHCARE INTERNATIONAL,0
PT METRO HEALTHCARE TECHNOLOGIES,0
PT METRO HOSPITALS INDONESIA,0
PT METRO MEDIKA ABADI,0
PT METRO MITRA SARANA,0
PT METRO PACIFIC TOLLWAYS INDONESIA SERVICES,0
PT METRO TEKNO MEDIA INFRANUSANTARA,0
PT METROCOM GLOBAL SOLUSI,1
PT METROPARK CONDOMINIUM INDAH,1
PT METROPOLITAN DETA GRAHA,1
PT METROPOLITAN DEVELOPMENT,2
PT METROPOLITAN GLOBAL MANAGEMENT,1
PT METROPOLITAN GRAHA KERTAJATI,1
PT METROPOLITAN GRAHA MANAGEMENT,1
PT METROPOLITAN KARYADEKA DEVELOPMENT,1
PT METROPOLITAN KERTAJATI DEVELOPMENT,1
PT METROPOLITAN LAMPUNG GRAHA,1
PT METROPOLITAN MANAJEMEN,1
PT METROPOLITAN PERMATA DEVELOPMENT,1
PT METROPOLITAN PERSADA INTERNASIONAL,1
PT METROPOLITAN REALTY INTERNATIONAL,1
PT METROPOLITAN SINAR INDAH,2
PT METSO OUTOTEC INDONESIA,2
PT MEUTIA HIDRO PERKASA,1
PT MEXIS,1
PT MICHELIN INDONESIA,2
PT MICROVISION INDONESIA,1
PT MIDO INDONESIA,2
PT MIFA BERSAUDARA,1
PT MIKI OJISAN INDOMITRA,0
PT MILEVA MAKMUR MANDIRI,0
PT MILLENIA DHARMA INSANI,1
PT MILLENIUM MEGA MULIA,1
PT MILLENIUM PHARMACON,0
PT MILLENNIUM POWER,1
PT MILWATER PRATAMA MANDIRI,1
PT MIMI BOGA SUKSES,1
PT MIMPI DESIGN,1
PT MINERAL INDUSTRI INDONESIA (PERSERO),1
PT MINERAL INDUSTRI SUKABUMI,1
PT MINERAL MAJU SEJAHTERA,0
PT MINERAL SUMBERDAYA MANDIRI TBK,1
PT MINIMAX MEKANIKA OTOMASI,1
PT MINISO LIFESTYLE TRADING INDONESIA,2
PT MINNA PADI RESORTS,1
PT MINTEC ABADI,2
PT MISAWA TRADING INDONESIA,1
PT MISI PELAYARAN MANDIRI,1
PT MISTER ALADIN,0
PT MITDI TEJA OTOMOTIF,0
PT MITRA ADHIKARYA PLASINDO,1
PT MITRA ADIKA BUANA,0
PT MITRA ADIPERKASA TBK,2
PT MITRA AKADEMI ADIPERKASA,2
PT MITRA AKADEMI PERKASA,2
PT MITRA ALAM BAHARI SENTOSA,1
PT MITRA ALAM PERSADA,1
PT MITRA ALAM SEGARA SEJATI,0
PT MITRA ALPHA DINAMIKA,1
PT MITRA ANANDA MEGADISTRINDO,1
PT MITRA ANEKA SOLUSINDO,1
PT MITRA ANGKASA SEJAHTERA TBK,1
PT MITRA AZETA SUKSES PERKASA,2
PT MITRA BARITO GEMILANG,2
PT MITRA BARUNA NUSANTARA,1
PT MITRA BEBEK PERSADA,1
PT MITRA BERLIAN BORNEO,1
PT MITRA BRAYAN INDONESIA,0
PT MITRA BUMI,1
PT MITRA CAHAYA BAJA,1
PT MITRA CIPTA TEKNOLOGI,2
PT MITRA DAYA MUSTIKA,1
PT MITRA DINAMIKA LOGISTIK,1
PT MITRA DINAMIKA SEJATI,1
PT MITRA DUNIA PANGAN,0
PT MITRA ENERGI AGUNG,1
PT MITRA ENERGI BUANA,2
PT MITRA ENERGI PERSADA TBK,2
PT MITRA FASHINDO ABADI,2
PT MITRA FASHINDO ABADI RITEL,2
PT MITRA GALLEY SEGARA SEJATI,0
PT MITRA GARDA PERKASA,2
PT MITRA GARINDO PERKASA,2
PT MITRA GAYA INDAH,2
PT MITRA GAYA RITEL,2
PT MITRA GEMILANG MAHACIPTA,2
PT MITRA GLOBAL HOLIDAY,2
PT MITRA GLOBAL MEDIAPRATAMA,2
PT MITRA GRAHA TANGGUHPERKASA,1
PT MITRA HARTONO SEJATI,0
PT MITRA HIJAU ASIA,1
PT MITRA INTEGRASI INFORMATIKA,1
PT MITRA INTISEJATI PLANTATION,1
PT MITRA JAYA PERKASA BANGUNAN,0
PT MITRA KARYA BANGUN SEJAHTERA,0
PT MITRA KELUARGA KARYASEHAT TBK,0
PT MITRA LANGGENG SEJAHTERA,0
PT MITRA MALINAU ENERGI,1
PT MITRA MANDIRI MANTAP,0
PT MITRA MENDAWAI SEJATI,2
PT MITRA MOTOR GROUP,1
PT MITRA MULTI PACKAGING,1
PT MITRA MURNI EXPRESSINDO,1
PT MITRA MURNI PERKASA,1
PT MITRA MUTIARA MAKMUR,2
PT MITRA NIAGA SAKTI,0
PT MITRA NUSA SARANA,1
PT MITRA OPERATOR LOKAL,0
PT MITRA PANORAMA INTERNASIONAL,1
PT MITRA PENGEMBANG KAWASAN,1
PT MITRA PERDANA NUANSA,2
PT MITRA PERINTIS MERDEKA,2
PT MITRA PERTAMA MULIA,1
PT MITRA PINASTHIKA MULIA,1
PT MITRA PINASTHIKA MUSTIKA AUTO,1
PT MITRA PINASTHIKA MUSTIKA TBK,1
PT MITRA PRATAMA REKAYASA,1
PT MITRA PRIMA KREASI,0
PT MITRA RAJASA TRANSPORTINDO,1
PT MITRA RIAU PRATAMA,0
PT MITRA SAMUDRA INDONESIA,1
PT MITRA SATU SOLUSI,1
PT MITRA SEKAWAN PRIMA,1
PT MITRA SELARAS SEMPURNA,2
PT MITRA SELARAS SEMPURNA RITEL,2
PT MITRA SETIA TANAH BUMBU,1
PT MITRA SINDO MAKMUR,2
PT MITRA SINDO SUKSES,2
PT MITRA SISTEMATIKA GLOBAL,1
PT MITRA SOLUSI TELEMATIKA,1
PT MITRA SWIRE CTM,0
PT MITRA TATA ABADI BERSAMA,2
PT MITRA TELEKOMUNIKASI SELULAR,2
PT MITRA UNTUNG SENTOSA,2
PT MITRA USAHA KARYARAYA,0
PT MITRA USAHA MANDIRI,1
PT MITRA UTAMA PLASTINDO,1
PT MITRA UTAMA SINERGI TANGGUH,1
PT MITRABARA ADIPERDANA TBK,1
PT MITRADELTA BAHARI PRATAMA,1
PT MITRAMAS MAKMUR PERKASA,1
PT MITRAMODE DUTA FASHINDO,2
PT MITRAMODE DUTA FASHINDO RITEL,2
PT MITRAMUDA MAKMUR,1
PT MITRASELARAS INTI PRIMA,0
PT MITRATAMA PERKASA,2
PT MITRELINDO GLOBAL,2
PT MITSUBISHI MOTORS KRAMA YUDHA INDONESIA,1
PT MITSUBISHI MOTORS KRAMA YUDHA SALES INDONESIA,0
PT MITSUI INDONESIA,1
PT MIURA INDONESIA,1
PT MIWON INDONESIA,1
PT MIZUHO LEASING INDONESIA TBK,1
PT MK PRIMA INDONESIA,2
PT MKOPI DIGITAL INDONESIA,2
PT MM QQ IKI,2
PT MNC ANIMASI INDONESIA,1
PT MNC ASIA HOLDING TBK,1
PT MNC ASSET MANAGEMENT,1
PT MNC ASURANSI INDONESIA,1
PT MNC DIGITAL ENTERTAINMENT TBK,1
PT MNC DIGITAL INDONESIA,1
PT MNC ENERGY INVESTMENTS TBK,1
PT MNC FINANCE,1
PT MNC GRAHA BALI,1
PT MNC GRAHA SURABAYA,1
PT MNC GS HOMESHOPPING,1
PT MNC GUNA USAHA INDONESIA,1
PT MNC INFOTAINMENT INDONESIA,1
PT MNC INFRASTRUKTUR UTAMA,1
PT MNC INSURANCE BROKER,1
PT MNC KABEL MEDIACOM,1
PT MNC LAND BALI,1
PT MNC LAND LIDO,1
PT MNC LAND SURABAYA,1
PT MNC LIDO HOTEL,1
PT MNC LIDO RESORT,1
PT MNC LIFE ASSURANCE,1
PT MNC LISENSI INTERNASIONAL,1
PT MNC MEDIA INVESTASI,1
PT MNC METUBE INDONESIA,1
PT MNC MODAL VENTURA,1
PT MNC MOVIELAND INDONESIA,1
PT MNC MULTIMEDIA NETWORKS,1
PT MNC OKEZONE NETWORK,1
PT MNC OTT NETWORK,1
PT MNC PICTURES,1
PT MNC PORTAL INDONESIA,1
PT MNC SEKURITAS,1
PT MNC TEKNOLOGI NUSANTARA,1
PT MNC TELEVISI INDONESIA,1
PT MNC TELEVISI NETWORK,1
PT MNC VISION NETWORKS TBK,0
PT MNC WAHANA WISATA,1
PT MOBILITAS DIGITAL INDONESIA,1
PT MOBILKU DOTCOM SEJAHTERA,0
PT MODA SUKMA,1
PT MODA SUKSES MAKMUR,1
PT MODAL ANAK BANGSA,1
PT MODAL KHAS INDONESIA,1
PT MODEREN MULTI GRAHA,1
PT MODERN DATA SOLUSI,1
PT MODERN GRAHA LESTARI,2
PT MODERN GRIYA REKSA,2
PT MODERN INDUSTRIAL ESTAT,2
PT MODERN KENCANA MAKMUR,1
PT MODERN MITRA PRATAMA,2
PT MODERN MITRAKARYA SERASI,2
PT MODERN PANEL INDONESIA,2
PT MODERN PANGAN INDONESIA,1
PT MODERN SEVEL INDONESIA,1
PT MODERN WIDYA TEHNICAL,1
PT MODERNLAND REALTY TBK,2
PT MODULE INTRACS YASATAMA,1
PT MOKAS OTOMOTIF SEJAHTERA,0
PT MOL INDONESIA,2
PT MOLINDO INTI GAS,1
PT MOLINDO RAYA INDUSTRIAL,1
PT MOLLINDO CIPTA MANDIRI,1
PT MONASPERMATA PERSADA,2
PT MONDIAL INVESTAMA INDONESIA,0
PT MONETIX DIGITAL INDONESIA,2
PT MOOSA GENETIKA FARMINDO,1
PT MORA TELEMATIKA INDONESIA TBK,0
PT MORANTE JAYA,1
PT MORENZO ABADI PERKASA TBK,1
PT MORINDO MASINDO,2
PT MORTAR NASIONAL INDONESIA,1
PT MORULA INDONESIA,1
PT MOSTRANS GLOBAL DIGILOG,1
PT MOTASA INDONESIA,1
PT MOTION DIGITAL TECHNOLOGY,1
PT MOTIVE MULIA,2
PT MOTRANSFER OTORITAS INTERNASIONAL,2
PT MOUNT SCOPUS INDONESIA,1
PT MOWILEX INDONESIA,1
PT MOX DIGITAL INDONESIA,1
PT MRRY TERANG INDONESIA,2
PT MSIG LIFE INSURANCE INDONESIA TBK,1
PT MST GOLF INDONESIA,0
PT MUARA PERDANA,1
PT MUARA SEJAGAT ABADI,2
PT MUBARAK BERKARYA ABADI,1
PT MUDA MULIA SENTOSA,1
PT MUJI INTI UTAMA,1
PT MUJI LINES,1
PT MUJUR MITRA MANDIRI,0
PT MULFORD INDONESIA,1
PT MULIA ARTA NUSANTARA,1
PT MULIA BOGA RAYA TBK,2
PT MULIA BUMI PERSADA,2
PT MULIA BUMI SERUYUNG,2
PT MULIA CIPTA TEKNOLOGI,1
PT MULIA GRAHAPERMAI,1
PT MULIA INSANI BERSAMA,0
PT MULIA INSPIRA TEKNOLOGI,1
PT MULIA PACIFIC RESOURCES,0
PT MULIA PRATAMA CEMERLANG,2
PT MULIA SUKSES MANDIRI,2
PT MULIAGLASS,1
PT MULIAKERAMIK INDAHRAYA,1
PT MULIATAMA MAKMUR SENTOSA,1
PT MULINDO INVESTAMA,1
PT MULINDO RAYA SEJATI,1
PT MULTI ABADI PRIMA,1
PT MULTI AGRO KENCANA PRIMA,1
PT MULTI ALTEK DRUMINDO,1
PT MULTI ANEKADANA SAKTI,1
PT MULTI ARTHA PRATAMA,1
PT MULTI BANGUN GALAXY,1
PT MULTI BANGUN INDONESIA,1
PT MULTI BANGUN SARANA,0
PT MULTI BERKAT ENERGI,1
PT MULTI BINTANG INDONESIA NIAGA,2
PT MULTI CAPITAL,1
PT MULTI EFEK NUSANTARA,1
PT MULTI FABRINDO GEMILANG,1
PT MULTI FARMINDO JAYA,0
PT MULTI FORESTA INVESTAMA,1
PT MULTI GLOBAL PLASINDO,0
PT MULTI GUNA REZEKI,1
PT MULTI HARAPAN UTAMA,1
PT MULTI INDAH LESTARI,0
PT MULTI INDO TRADING,1
PT MULTI INDOMANDIRI,1
PT MULTI KARYA SEJATI,0
PT MULTI KENCANA NIAGATAMA,2
PT MULTI KIMIA SOLUSINDO,1
PT MULTI KUSUMA CEMERLANG,2
PT MULTI MAKANAN PERMAI,0
PT MULTI MAKMUR INDAH INDUSTRI,2
PT MULTI MANDIRI PRATAMA,2
PT MULTI MEDIA INTEGRASI,1
PT MULTI NABATI SULAWESI,1
PT MULTI NITRODETO INDONESIA,1
PT MULTI NITROPRIMER INDONESIA,1
PT MULTI NITROTAMA KIMIA,1
PT MULTI NUGRAHA KENCANA,0
PT MULTI OCEAN SHIPYARD,0
PT MULTI PACIFIC INTERNATIONAL,1
PT MULTI PERKASA INDONESIA,2
PT MULTI PRATAMA GEMILANG,1
PT MULTI SARANA FARMA,1
PT MULTI SARANA INDOTANI,2
PT MULTI SINERGI SUMBERDAYA,1
PT MULTI SOLUSI ANDAL,0
PT MULTI SOLUSI FINANSIAL,2
PT MULTI TAMBANGJAYA UTAMA,1
PT MULTI TEKNIK MARITIM,0
PT MULTI USAHA ABADI,2
PT MULTI USAHA WISESA,2
PT MULTI UTAMA MEDIA,1
PT MULTI WELINDO,1
PT MULTICENTRAL ARYAGUNA,1
PT MULTIDAYA DINAMIKA,2
PT MULTIDAYA TEKNIK PRAKARSA,1
PT MULTIELOK COSMETIC,2
PT MULTIFORTUNA ASINDO,1
PT MULTIGUNA INFOTAMA,2
PT MULTIGUNA INTERNATIONAL PERSADA,1
PT MULTIKARSA INVESTAMA,0
PT MULTIKARYA ARTHA GEMILANG,0
PT MULTIKARYA SAWIT PRIMA,1
PT MULTIMAS NABATI ASAHAN,0
PT MULTIMEDIA NUSANTARA,1
PT MULTINA INSPINDO,1
PT MULTINDO JAYA USAHA,1
PT MULTINDO PRIMA TEKNIK,1
PT MULTINET PERKASA INDONESIA,1
PT MULTIPOLAR TECHNOLOGY TBK,0
PT MULTIPRO PAINT INDONESIA,1
PT MULTIRASA NUSANTARA,1
PT MULTIRAYA SINARINDO,1
PT MULTISELARAS ANUGERAH,2
PT MULTITREND INDO TBK,2
PT MULYA ADHI PARAMITA,1
PT MULYA CAHAYA PERMATA,1
PT MULYA TARA MANDIRI,2
PT MULYANINGSIH,1
PT MUNCUL ANUGERAH SAKTI,1
PT MUNCUL MEKAR,1
PT MURADO TANGKAS ABADI,2
PT MURNI CAHAYA PRATAMA,1
PT MURNI GAS RAYA,1
PT MURNI SADAR KASIH ABADI,2
PT MURNI SADAR TBK,2
PT MUSI ANDALAN SUMATERA,2
PT MUSI HYDRO ELECTRIC,1
PT MUSIM MAS,0
PT MUSTIKA ALAM LESTARI,1
PT MUSTIKA INDAH PERMAI,0
PT MUSTIKA INTERNATIONAL LABORATORIES,1
PT MUSTIKA MEMADATA,0
PT MUSTIKA RATU ENTERTAINMENT,1
PT MUSTIKA RATU INVESTAMA,1
PT MUSTIKA RATU SDN BHD,1
PT MUSTIKA RATUBUANA INTERNATIONAL,1
PT MUTIARA ANUGERAH SAMUDERA,1
PT MUTIARA BUNDA JAYA,1
PT MUTIARA EXPRESS PERDANA,0
PT MUTIARA KENCANA SEJAHTERA,0
PT MUTIARA LAUT ABADI,1
PT MUTIARA MASYHUR SEJAHTERA,0
PT MUTIARA RAGA INDAH,1
PT MUTIARA SANJAYA,2
PT MUTIARA TANJUNG LESTARI,1
PT MUTIARA TRANS SUMATERA,1
PT MUTIARA UNGGUL LESTARI,1
PT MY ICON TECHNOLOGY,1
