Nama,Closeness
PT GWS MEDIKA SEJAHTERA,0.18
PT GWS PRIMA SENTOSA,0.18
PT INNOVATE MAS INDONESIA,0.18
PT INNOVATE MAS UTAMA,0.18
PT KUNINGAN MAS GEMILANG,0.18
PT MANGGALA ALAM LESTARI,0.18
PT NUSA INDAH PERMAI,0.18
PT NUSANTARA INDAH LESTARI,0.18
PT PERSADA MAKMUR SEJAHTERA,0.18
PT PERSADA MAKMUR SELARAS DUA,0.18
PT RIMBA SUBUR LESTARI,0.18
PT ROLIMEX SUBURIN HUTANI PERSADA,0.18
PT SARANA PIRANTI INFORMATIKA,0.18
PT SF DIGITAL COMMERCE,0.18
PT SF DIGITAL TERDEPAN,0.18
PT SINARMAS REWIRED XCELLENCE,0.18
PT SINARMAS SUKSES SEJAHTERA,0.18
PT SINTESA SINERGI NUSANTARA,0.18
PT SMPLUS DIGITAL INVESTAMA,0.18
PT SMPLUS SENTRA DATA,0.18
PT SMPLUS SENTRA DATA PERSADA,0.18
PT SMPLUS SOLUSI SEJAHTERA,0.18
PT SURYA KALIMANTAN SEJATI,0.18
PT SURYA KALIMANTAN SEJATI DUA,0.18
PT WAHANA ALAM LESTARI,0.18
SHAANXI NORTH WEST POWER CORPORATION PTE LTD,0.18
SHINING ENERGY PTE LTD,0.18
SUNSHINE NETWORK PTE LTD,0.18
PT SINAR MAS TUNGGAL,0.18
FUJIAN CHANGYI INDUSTRY CO LTD,0.18
METRES PTY LTD,0.18
NIPPON STEEL & SUMITOMO METAL CORPORATION,0.18
POSCO INTERNATIONAL CORPORATION,0.18
PT DSSP POWER SUMSEL,0.18
PT SKS LISTRIK KALIMANTAN,0.18
RASHTRIYA ISPAT NIGAM LIMITED,0.18
SALZGITTER FLACHSTAHL GMBH,0.18
STEEL AUTHORITY OF INDIA LTD,0.18
HSE MINING PTY LTD,0.18
M RESOURCES PTY LTD,0.18
PT SERPONG MAS TELEMATIKA,0.18
PT SWAKARYA ADHI USAHA,0.18
ALPHA PRIME SERVICES PTE LTD,0.18
BEIJING SHUZHIFANG TECHNOLOGY CO LTD,0.18
CELESTA PRIME TECHNOLOGY PTE LTD,0.18
DALLIGENT SOLUTIONS PTE LTD,0.18
GOLDEN MULTIMEDIA HOLDINGS PTE LTD,0.18
GOLDEN PRIME POWER PTE LTD,0.18
HILLMAS COAL PTE LTD,0.18
KALTENG INVESTMENT PTE LTD,0.18
PT ANDALAN MAS SEJAHTERA,0.18
PT ANDALAN SATRIA ABADI,0.18
PT ANDALAN SATRIA LESTARI,0.18
PT ASIX INDONESIA CERDAS,0.18
PT BUANA BARA EKAPRATAMA,0.18
PT BUANA BUMI ENERGI,0.18
PT BUANA INTI CITRAPRIMA,0.18
PT BUANA MAS SEJAHTERA,0.18
PT ZKDIGIMAX EXCEL NOBLE,0.18
PT QERJA MANFAAT BANGSA,0.18
PT INGRAM MICRO INDONESIA,0.18
PT MITRA CIPTA TEKNOLOGI,0.18
PT ENERGI SELALU BARU,0.18
PT NUSANTARA SEMESTA MANDIRI,0.18
PT SINERGI TEKNOLOGI MANDIRI,0.18
PT BLDX KOMIK NUSANTARA,0.18
PT BUMILANGIT DIGITAL MEDIATAMA,0.18
PT DIGITAL CONSUMER ENGAGEMENT,0.18
PT DIGITAL MAXIMA INDONESIA,0.18
PT DMMX DEKTOS INTI,0.18
PT DMMX DISTRIBUSI PENTABENUA,0.18
PT DMMX GAMINDO GLOBAL,0.18
PT DMMX GROSIR DIGITAL,0.18
PT DMMX HERA SUKSES,0.18
PT DMMX MEDIA MAXIMA,0.18
PT DMMX SENTRAL IMAJI,0.18
PT DMMX SMARTRITEL TEKNOLOGI,0.18
PT EDUKASI ATLIT INTERNET DIGITAL,0.18
PT SATU BUAT NEGERI,0.18
PT KHARISMA PESAT MANDIRI,0.18
PT MEDIA KARYA NUSANTARA,0.18
PT SRI REJEKI ISMAN TBK,0.18
PT BUDI GEMA GEMPITA,0.18
PT BANYAN KOALINDO LESTARI,0.18
PT PETROMINE ENERGY TRADING,0.18
PT SAWIT SUMBERMAS SARANA TBK,0.18
PT DUPAN ANUGERAH LESTARI,0.18
PT AVIA AVIAN INDUSTRI PIPA,0.18
PT PATRA DRILLING CONTRACTOR,0.18
PT PERMATA GRAHA NUSANTARA,0.18
PT PGAS SOLUTION,0.18
PT PGN LNG INDONESIA,0.18
PT SAKA ENERGI INDONESIA,0.18
PT PRIMUS SANUS COOKING OIL INDUSTRIAL,0.18
PT BUMI NUSANTARA JAYA,0.18
PT BOGASARI FLOUR MILLS,0.18
INDOFOOD SINGAPORE HOLDINGS PTE LTD,0.18
OCEAN 21 PTE LTD,0.18
PACSARI PTE LTD,0.18
PT ARGHA GIRI PERKASA,0.18
PT ARTHANUGRAHA MANDIRI,0.18
PT BOGASARI SENTRA FLOUR MILLS,0.18
PT INDOBAHTERA ERA SEJAHTERA,0.18
PT INTI ABADI KEMASINDO,0.18
PT MILEVA MAKMUR MANDIRI,0.18
PT PELAYARAN TAHTA BAHTERA,0.18
PT PRIMA INTIPANGAN SEJATI,0.18
PT TRADING INTERNASIONAL MANDIRI,0.18
SAWABASH INSTANT NOODLE FACTORY,0.18
PT IDMARCO PERKASA INDONESIA,0.18
FIRST PACIFIC INVESTMENT MANAGEMENT LTD,0.18
MEDCO E&P GRISSIK LTD,0.18
PT BRI ASURANSI INDONESIA (BRI INSURANCE,0.18
GOVERNMENT OF SINGAPORE,0.18
PT MALEO INVESTASI INDONESIA,0.18
PT PERSADA SOKKA TAMA,0.18
PT PP ENERGI,0.18
PT PP INFRASTRUKTUR,0.18
PT DIGITAL APLIKASI SOLUSI,0.18
PT INFOMEDIA NUSANTARA,0.18
PT TELKOM LANDMARK TOWER,0.18
PT AROMA CIPTA ANUGRAHTAMA,0.18
PT AROMA SEJAHTERA INDONESIA,0.18
PT CIPTANUGRAH INDONESIA,0.18
PT PENDAWA LESTARI PERKASA,0.18
PT READYMIX CONCRETE INDONESIA,0.18
PT SBI BANGUN NUSANTARA,0.18
PT SOLUSI BANGUN ANDALAS,0.18
TAIHEIYO CEMENT CORPORATION,0.18
MITRA KIARA INDONESIA,0.18
PT PEMBANGUNAN PERUMAHAN PRESISI,0.18
SI INTERNATIONAL TRADING PTE LTD,0.18
PT CRODA TRADING INDONESIA,0.18
PT ADARO INDONESIA,0.18
PT TRITUNGGAL ARTHAMAKMUR,0.18
PT GRAHA CIPTA KHARISMA,0.18
MATAHARI PUTRA PRIMA TBK,0.18
PT RAHARJA MITRA FAMILIA,0.18
PT GLOBAL MEDIACOM TBK,0.18
PT MERDEKA COPPER GOLD TBK,0.18
BAKRIE SUMATERA PLANTATIONS TBK,0.18
APEXINDO PRATAMA DUTA TBK,0.18
PT KALIBESAR RAYA UTAMA,0.18
PT KRIDA JARINGAN NUSANTARA TBK,0.18
PT SLP INTERNUSA KARAWANG,0.18
PT KIDS PLAY INDONESIA,0.18
PT ECOWATER TECHNOLOGY INDONESIA,0.18
K2 STRATEGIC PTE LTD,0.18
PT BUDI GRAHAREALTY,0.18
PT BYD AUTO INDONESIA,0.18
PT DAIMLER COMMERCIAL VEHICLES MANUFACTURING INDONESIA,0.18
PT JAYA BUMI CAKRAWALA,0.18
PT WIJAYA PRATAMA RAYA,0.18
YAYASAN SETIA BUDI SAMARINDA,0.18
PT ANEKA BUMI CIPTA,0.18
PT BATIQA HOTEL MANAJEMEN,0.18
PT BERJAYA AGUNG INDONESIA,0.18
PT BUMI AMAN SEJAHTERA,0.18
PT ENERCON PARADHYA INTERNATIONAL,0.18
PT INDO INDAH,0.18
PT KARSA SEDAYA SEJAHTERA,0.18
PT KARSA SEMESTA PRIMA,0.18
PT SEMESTA CIPTA INTERNASIONAL,0.18
PT HENAN PUTIHRAI ASSET MANAGEMENT,0.18
INTREPID INVESTMENTS LIMITED,0.18
PT ARMAN INVESTMENTS UTAMA,0.18
PDNI HPAM CAP FUND,0.18
PT SEMESTA INDUSTRI PRATAMA,0.18
PT SUBANG SARANA INVESTASI,0.18
PT SUBANG SEJAHTERA INDONESIA,0.18
PT SURYA BAJO PROPERTI,0.18
PT SURYA CAHAYA PROPERTI,0.18
PT SURYA CENTRA INDUSTRI,0.18
PT SURYA CITRA PROPERTINDO,0.18
PT SURYA ENERGI PARAHITA,0.18
PT SURYA INTERNUSA HOTELS,0.18
PT SURYA INTERNUSA LESTARI,0.18
PT SURYA INTERNUSA PROPERTI,0.18
PT SURYA INTERNUSA TICON,0.18
PT SURYA SEMESTA REALTI,0.18
PT SURYA SITI INDOTAMA,0.18
PT SURYA SITI PRATAMA,0.18
PT SURYA SUBANG SMARTPOLITAN,0.18
PT SURYACIPTA SWADAYA INFRASTRUKTUR,0.18
PT SURYALAYA ANINDITA INTERNATIONAL,0.18
PT TCP INTERNUSA,0.18
PT UNGASAN SEMESTA RESORT,0.18
PT DUTA BARA UTAMA,0.18
PT HIDUP BARU PERDANA ABADI,0.18
PT BANK MAYBANK INDONESIA TBK,0.18
PT CIPUTRA CORPORA,0.18
PT ELISABETH BERKAT ENERGI,0.18
PT MNC VISION NETWORKS TBK,0.18
BANK ARTHA GRAHA INTERNASIONAL TBK,0.18
PT ZTE INDONESIA,0.18
PT INTERPORT MANDIRI UTAMA,0.18
PT INDIKA MULTI NIAGA,0.18
PT POSB REKSABUMI INDONESIA,0.18
PT INDY PROPERTI INDONESIA,0.18
PT MASMINDO DWI AREA,0.18
PT MULTI TAMBANGJAYA UTAMA,0.18
PT PUSAT SARANA BARUNA,0.18
PT XAPIENS TEKNOLOGI INDONESIA,0.18
ORIENT OVERSEAS CONTAINER LINE,0.18
PT BIRO KLASIFIKASI INDONESIA (PERSERO),0.18
PT KRAKATAU BAJA INDUSTRI,0.18
PT KRAKATAU BAJA KONSTRUKSI,0.18
PT KRAKATAU ENGINEERING,0.18
PT MERATUS JAYA IRON & STEEL,0.18
PT INDOJAPAN STEEL CENTRE,0.18
PT KRAKATAU ARGO LOGISTICS,0.18
PT KRAKATAU NIPPON STEEL SUMIKIN,0.18
PT KRAKATAU POSCO,0.18
PT MAHKOTA GROUP TBK,0.18
PT ZYREXINDO MANDIRI BUANA TBK,0.18
PT WARU KALTIM PLANTATION,0.18
PT LAZ COAL MANDIRI,0.18
PT SUPER CAPITAL INDONESIA,0.18
PT INDEXIM COALINDO,0.18
PT WIRA PAMUNGKAS PARIWARA,0.18
PT SARI DUMAI SEJATI,0.18
PT INDOGUNA UTAMA,0.18
PT TEKNOLOGI KREASI BANGSA,0.18
PERSATUAN SEPAK BOLA SELURUH INDONESIA,0.18
PT GELORA TRISULA SEMESTA,0.18
PT KARYA DIGITAL MADANI,0.18
PT LIGA INDONESIA BARU,0.18
CV BAJA BALI,0.18
PT BINTANG MEGA CEMERLANG,0.18
PT BOLA NUSANTARA,0.18
PT CELEBEST INDONESIA ANDAL,0.18
PT GARUDA SEPAKBOLA INDONESIA,0.18
PT KARYA DIGITAL MANDINI,0.18
PT MAHESA JENAR SEMARANG,0.18
PT PERSEBAYA INDONESIA,0.18
PT PERSIJA JAYA JAKARTA,0.18
PT PERSIS SOLO SAESTU,0.18
PT PUTRA SLEMAN SEMBADA,0.18
PT SOEDALI SEJAHTERA,0.18
PT TERRAZONE INDONESIA,0.18
PT TRITUNGGAL SUKSES PRATAMA,0.18
PT BALI BOGA SEJAHTERA,0.18
PT EKONOMI BARU INVESTASI TEKNOLOGI,0.18
PT IOG INDONESIA SEJAHTERA,0.18
PT KREASI KARYA BANGSA,0.18
PT MANUSIA MASA DEPAN,0.18
PT PEDAGANG ASET KRIPTO,0.18
PT RADIO SWARA BUKIT BALI INDAH,0.18
PT RAHASIA GADIS NUSANTARA,0.18
PT TIRTA PERMAI BAHARI,0.18
PT WONOKOYO JAYA CORPORINDO,0.18
PT DANAYASA ARTHATAMA TBK,0.18
PT DHARMA HARAPAN RAYA,0.18
PT JAKARTA INTERNATIONAL HOTELS MANAGEMENT,0.18
PT PANDUNEKA SEJAHTERA,0.18
PT CATUR KUSUMA ABADI SEJAHTERA,0.18
CATUR KUSUMA ABADI SEJAHTERA,0.18
PT KRESNA AJI SEMBADA,0.18
KLINIK AGP ARTHAKES,0.18
PT BAKTI ARTHA REKSA SEJAHTERA,0.18
PT BANGUN ANUGERAH JAYA,0.18
PT BUANAGRAHA ARTHAPRIMA,0.18
PT DANATEL PRATAMA,0.18
PT ENERGI RAJAWALI NUSANTARA,0.18
PT EXCLUSIVE NETWORK INDONESIA,0.18
PT GRAHA CIPTA DESIGN,0.18
PT HAMANROKO,0.18
PT MUSTIKA MEMADATA,0.18
PT PESONA KARYA BANGSA,0.18
PT SARANA CENDEKIA ABADI,0.18
THALES DIS CPL HONG KONG LIMITED,0.18
PT FIRST JAKARTA INTERNATIONAL,0.18
PT KHARISMA ARYA PAKSI,0.18
BNI REMITTANCE LTD,0.18
PT BANK HIBANK INDONESIA,0.18
PT BNI MODAL VENTURA,0.18
PT BNI MULTIFINANCE,0.18
PT BNI SEKURITAS,0.18
PT DWITUNGGAL PERMATA,0.18
PT BATAVIA PROSPERINDO TRANS TBK,0.18
PT LOGITEK DIGITAL NUSANTARA,0.18
PT ALPHANOVATION DIGITAL TEKNINDO,0.18
PT SICEPAT MCASH INDONESIA,0.18
PT SURYA TEKNOLOGI PERKASA,0.18
PT V2 INDONESIA,0.18
PT BUDIMULIA INVESTAMA,0.18
PT MEGAH CIPTA INVESTAMA,0.18
PT EMDE INDUSTRI INVESTAMA,0.18
JAMIPOL LIMITED,0.18
PT INDUSTRI TATA UDARA INDONESIA AIRCONCO,0.18
PT GOTION GREEN ENERGY SOLUTION INDONESIA,0.18
PT NUGEN FARMA MEDIKA,0.18
PT ANUGERAH TEKNOLOGI MANDIRI,0.18
PT INTERNET OMEGA TEKNOLOGI,0.18
PT KASIH ANUGERAH KHARISMA,0.18
PT NFCX MEDIA TEKNOLOGI,0.18
PT NUSANTARA XCHANGE INDONESIA,0.18
PT SEMOLIS GEMILANG PERSADA,0.18
PT SEMOLIS INTI PERSADA,0.18
PT SEMOLIS MAJU BERSAMA,0.18
PT SEMOLIS TEKNOLOGI INDONESIA,0.18
PT WICAKSANA ANUGERAH NUSANTARA,0.18
BAYAN RESOURCES TBK,0.18
PT CIOMAS ADISATWA,0.18
PT BUMI ANDALAS PERMAI,0.18
PT BUMI MEKAR HIJAU,0.18
PT SEBANGUN BUMI ANDALAS WOOD INDUSTRIES,0.18
PT TRANS INDONESIA SUPERKORIDOR,0.18
PT INTERNUX,0.18
DINAS PEMUDA DAN OLAHRAGA KAB KOLAKA TIMUR,0.18
PT ARYA TAMA MANDALA,0.18
PT BANK UOB INDONESIA,0.18
PT SENTRAL KREASI INOVASI,0.18
PT SENTRAL MITRA LOGISTIK,0.18
PT SENTRAL SOLUSI TEKNOLOGI,0.18
SERIAL SYSTEM PTE LTD,0.18
PT HEWLETT PACKARD INDONESIA,0.18
PT JASA DIGITAL NUSANTARA,0.18
PT PUTRA JASINDO BERSAUDARA,0.18
PT LANGGENG KARYA PERDANA,0.18
PT MICROVISION INDONESIA,0.18
PT SAPTA TUNAS TEKNOLOGI,0.18
C&D LOGISTICS GROUP CO LTD,0.18
GREAT FORCE TRADING LIMITED,0.18
INDOMETAL LIMITED,0.18
PT DOK DAN PERKAPALAN AIR KANTUNG,0.18
PT TANJUNG ALAM JAYA,0.18
PT TIM SILIKA NUSANTARA,0.18
PT TIMAH AGRO MANUNGGAL,0.18
PT TIMAH INDOTAMA MINERAL,0.18
PT TIMAH INDUSTRI,0.18
PT TIMAH INVESTASI MINERAL,0.18
PT TIMAH KARYA PERSADA PROPERTI,0.18
PT TIMAH NIGERIA LIMITED,0.18
TIMAH INTERNATIONAL INVESTMENT LTD,0.18
INALUM,0.18
BRANTAS ABIPRAYA,0.18
DISHUB KAB TELUK WONDAMA,0.18
PT INALUM,0.18
SARANA MEDITAMA METROPOLITAN TBK,0.18
MARIA FORBIS INTERNASIONAL,0.18
PT SINGARAJA PUTRA TBK,0.18
PT SAMPOERNA AGRO TBK,0.18
PT SURYA MULTI INDOPACK,0.18
PT BANK RAYA INDONESIA TBK,0.18
BRI GLOBAL FINANCIAL SERVICES CO LTD,0.18
PT ASURANSI BRI LIFE (BRI LIFE,0.18
PT BRI DANAREKSA SEKURITAS,0.18
PT BRI MANAJEMEN INVESTASI,0.18
PT BRI MULTIFINANCE INDONESIA,0.18
PT BRI VENTURA INVESTAMA (BRI VENTURES,0.18
PT PEGADAIAN,0.18
PT PERMODALAN NASIONAL MADANI,0.18
PT BANGUNSUKSES NIAGATAMA NUSANTARA,0.18
HC TRADING ASIA AND PACIFIC PTE LTD,0.18
HC TRADING MALTA LIMITED,0.18
HM TRADING GLOBAL (APAC) PTE LTD,0.18
PT SAKA AGUNG ABADI,0.18
SHANTOU HIGH-TECH INDUSTRIAL DEVELOPMENT ZONE,0.18
PT BAHANA INDONOR,0.18
PT BHAKTI SARI PERKASA ABADI,0.18
PT CIPTA ARMADA BERSAMA,0.18
PT DIAN ABADI PERKASA,0.18
PT INDOMIX PERKASA,0.18
PT KENCANA TERANG SEJAHTERA,0.18
PT LENTERA ABADI SEJAHTERA,0.18
PT LINTAS BAHANA ABADI,0.18
PT MAKMUR ABADI PERKASA MANDIRI,0.18
PT MAKMUR LESTARI ABADI,0.18
PT MAKMUR LESTARI INDONESIA,0.18
PT MAKMUR LESTARI SENTOSA,0.18
PT MANDIRI SEJAHTERA SENTRA,0.18
PT MINERAL INDUSTRI SUKABUMI,0.18
PT MULTI BANGUN GALAXY,0.18
PT SAHABAT MULIASAKTI,0.18
PT SARI BHAKTI SEJATI,0.18
PT SEMEN GROBOGAN,0.18
PT SEMESTA PERKASA CIPTA,0.18
PT SINAR SAKTI AGUNG,0.18
PT TARABATUH MANUNGGAL,0.18
PT TERANG PRAKARSA CIPTA,0.18
PT TIGARODA RUMAH SEJAHTERA,0.18
PT TIRO ABADI PERKASA,0.18
HEIDELBERG MATERIALS AG,0.18
PERKUMPULAN STRADA,0.18
PT KOBIN KERAMIK INDUSTRI,0.18
PT BERAU COAL,0.18
PT MENTENG HERITAGE REALTY TBK,0.18
PT DAYA ADICIPTA MUSTIKA,0.18
PT GARUDA MAINTENANCE FACILITY AERO ASIA TBK,0.18
PT PELAYARAN TRANSPENINSULAR,0.18
PT TRANS AIRWAYS,0.18
GARUDA INDONESIA HOLIDAY FRANCE S.A.S,0.18
PT AERO SYSTEMS INDONESIA,0.18
PT AERO WISATA DAN ANAK PERUSAHAAN,0.18
PT CITILINK INDONESIA,0.18
PT SABRE TRAVEL NETWORK INDONESIA,0.18
CITILINK,0.18
NAM AIR,0.18
SRIWIJAYA AIR,0.18
PT DUTA ENERGY MINERATAMA,0.18
PT INDAH PERKASA ABADI,0.18
PT MANAMBANG MUARA ENIM,0.18
PT PACIFIC GLOBAL UTAMA,0.18
PT WIRADUTA SEJAHTERA LANGGENG,0.18
PT BENUA SAMUDERA PERKASA,0.18
PT BUANA NIAGA ENERGI,0.18
PT BUMI SRIWIJAYA HARAPAN,0.18
PT CAKRA INDO PRATAMA,0.18
PT DAYA UTAMA TANGGUH AMANAH,0.18
PT GAJAH UNGGUL INTERNASIONAL,0.18
PT HANIVEN MULIA SARANA,0.18
PT KINDAI UDIRA NITYA,0.18
RM SEDERHANA,0.18
RM SEDERHANA MUARA ENIM,0.18
SUBUR SEDAYA MAJU,0.18
TOKO UNIT DIESEL UTAMA,0.18
TOKO UTAMA MOTOR,0.18
PT GAPURA ANGKASA,0.18
PERUM LPPNPI,0.18
PERUSAHAAN UMUM LEMBAGA PENYELENGGARA PELAYANAN NAVIGASI PENERBANGAN INDONESIA,0.18
PT ANGKASA PURA I,0.18
INHEALTH,0.18
PT ANGKASA PURA SOLUSI,0.18
PT LUMOSO PRATAMA LINE,0.18
FIRST MEDIA TBK,0.18
TIGARAKSA SATRIA TBK,0.18
PT LUSAVINDRA JAYAMADYA,0.18
PT ASMIN BARA BRONANG,0.18
PT SUPRABARI MAPANINDO MINERAL,0.18
PT SINAR BINTANG MULIA,0.18
PT POSCO INDONESIA JAKARTA PROCESSING CENTRE,0.18
PT SARIGUNA PRIMATIRTA TBK,0.18
PT ANUGERAH ANDITA SURYADI,0.18
PT HADINUSA TIRTA,0.18
PT NUSIRA PUTERA,0.18
PT ANINDITA RAHADIAN PERKASA,0.18
PT ANDIKA BANGUN NUSANTARA,0.18
PT MANUCHAR INDONESIA,0.18
PT SERASI SHIPPING INDONESIA,0.18
PT AKASIA DAMCORP WABA,0.18
PT PERTAMINA GEOTHERMAL ENERGY TBK,0.18
PT EMESEN PROPERTI,0.18
PT BRINGIN SEJAHTERA MAKMUR,0.18
PT DUTAGRAHA NIRWANA REALTINDO,0.18
PT LAPINDO BRANTAS,0.18
PT TRINUSA TRAVELINDO,0.18
PT DIPAVILION KAMI BERKARYA,0.18
PT INDOMEDIA OUTDOOR,0.18
PT INTI BANGUN BUANA LESTARI,0.18
PT SAKA JAGAD PRATAMA,0.18
BANQUE DE LUXEMBOURG,0.18
EFG BANK AG,0.18
ADIRA DINAMIKA MULTI FINANCE TBK,0.18
PT TIRTAKENCANA TATAWARNA,0.18
PT MEXIS,0.18
PT SINERGI DIGITAL TEKNOLOGI,0.18
PT ALTRAK 1978,0.18
PT ELNUSA PETROFIN,0.18
PT ANUGERAH ASET DIGITAL,0.18
PT BILIK SINERGI INDONESIA,0.18
PT EMITAMA WAHANA MANDIRI,0.18
PT TFAS DIGITAL INDONESIA,0.18
PT ARGO PANDU DIGITAL,0.18
PT DAMCORP DIGITAL MEDIA,0.18
PT LAUTAN INOVASI TEKNOLOGI,0.18
PT MCASH UNTUK INDONESIA,0.18
PT MKOPI DIGITAL INDONESIA,0.18
PT MONETIX DIGITAL INDONESIA,0.18
PT RETAIL CERDAS INDONESIA,0.18
PT DIGITAL ARTHA MEDIA,0.18
PT KARYA KARUNIA PERSADA,0.18
ABELL TECHNOLOGY GLOBAL PTE LTD,0.18
SEKRETARIAT UTAMA BADAN RISET DAN INOVASI NASIONAL,0.18
PT AINO INDONESIA,0.18
PT ANUGRAH BERKAT SOLUSI UTAMA,0.18
PT BUNGA MATAHARI SOLUSINDO,0.18
PT GUNUNG MARGA PERKASA,0.18
PT INLIFE,0.18
PT INTI PRATAMA PERMAI,0.18
PT KHARISMA PLASTIK INDO,0.18
PT LAKONE KOMUNIKA JAYA ABADI,0.18
PT MAHKOTA MULIA PRADA,0.18
PT NARASI DIGITAL INDONESIA,0.18
PT OSHA ASIA,0.18
PT PASIFIC PRIMA MENTARI,0.18
PT PHERISSA BANGKIT BERSAMA,0.18
PT PLASTIK KARAWANG FLEXINDO,0.18
PT SUKSES DEWE,0.18
PT SYIFA MULTIMEDIA,0.18
PT VISTA PERMATA INDAH,0.18
PT XDC INDONESIA,0.18
PUSAT PENGELOLAAN KOMPLEK GELORA BUNG KARNO,0.18
PT HUMAN RESOURCES PROVIDER,0.18
PT MASTER PARKING INDONESIA,0.18
PT PROFESSIONAL HUMAN RESOURCES,0.18
PT SAFE SECURED SOLUTION,0.18
PT SOS INDONESIA,0.18
PT THE SERVICE LINE,0.18
PT PURAGRAHA DIAN PERTIWI,0.18
PT ALSOK BASS INDONESIA SECURITY SERVICES,0.18
PT ANEKA KIMIA INTI,0.18
PT PERTAMINA HULU INDONESIA,0.18
PT PERTAMINA PETROCHEMICAL TRADING,0.18
HEBEI HUATONG WIRES AND CABLES GROUP CO LTD,0.18
PERTAMINA INTERNATIONAL MARKETING DISTRIBUTION PTE LTD,0.18
PT AGUS SUTA LINE,0.18
PT AMICO PUTERA PERKASA,0.18
PT CINDARA PRATAMA LINES,0.18
PT HALLIBURTON INDONESIA,0.18
PT JM MUTU UTAMA,0.18
PT MEGA BUANA TEKNOLOGI,0.18
PT OFFSHORE WORKS INDONESIA,0.18
PT PELAYARAN ROYLEA MARINE LINE,0.18
PT PELAYARAN SKREN SARANA SAMUDERA,0.18
PT PERTAMINA INTERNASIONAL MARKETING & DISTRIBUSI,0.18
PT PERTAMINA RETAIL,0.18
PT RAINBOW TUBULARS MANUFACTURE,0.18
PT SAMUDERA BAHTERA INDAH,0.18
PT TIMURAYA TUNGGAL,0.18
PT TRI ENERGI TEKNOLOGI,0.18
PT VIRGO KENCANA SEJATI LINE,0.18
PT WAHANAKARSA SWANDIRI,0.18
PT WAVIV TECHNOLOGIES,0.18
PT PATRA NIAGA,0.18
KSO ELNUSA,0.18
PT ELNUSA FABRIKASI KONSTRUKSI,0.18
PT ELNUSA GEOSAINS INDONESIA,0.18
PT ELNUSA OILFIELD SERVICES,0.18
PT PATRA NUSA DATA,0.18
PT SIGMA CIPTA UTAMA,0.18
PT MEGADEPO INDONESIA,0.18
PT PERINTIS NIAGA INDONESIA,0.18
PT PERTAMINA HULU MAHAKAM,0.18
SEKAR LAUT TBK,0.18
BOEVT (HONGKONG) CO LTD,0.18
PT SINAR ALAM PERMAI,0.18
PT SURYA MEGAH MUSTIKA,0.18
THE WALT DISNEY COMPANY,0.18
PT MACROPRIMA PANGANUTAMA,0.18
PT WILMAR CHEMICAL INDONESIA,0.18
PT SENTANA ADIDAYA PRATAMA,0.18
PT ANUGERAH ALAM PERSADA,0.18
PT INDONESIA RUIPU NICKEL AND CHROME ALLOY,0.18
MIDI UTAMA INDONESIA TBK,0.18
PT ENERGI HIJAU SAMOEDERA BERSAUDARA,0.18
NANTONG DAMAI ENGINEERING MACHINERY EQUIPMENT CO LTD,0.18
PT ALIEF PRATAMA TRANSINDO,0.18
PT BALIKPAPAN READY MIX,0.18
PT CT ADVANCE TECHNOLOGY,0.18
PT KRANE PERKASA,0.18
PT MEGAH ADHI KARYA,0.18
PT MULTI GUNA REZEKI,0.18
PT PERKASA BETON BATAM,0.18
PT PRATAMA WIDYA ENGINEERING,0.18
PT ROYAL KRANE PERKASA,0.18
PT ROYAL PRATAMA ENERGI,0.18
PT SAETI BETON PRACETAK,0.18
PT SANY MAKMUR PERKASA,0.18
PT SANY PERKASA,0.18
PT SARANA RUSEL VICTORY,0.18
PT SINAR GEMILANG SUMBER SEJAHTERA,0.18
PT STRUKTUR PINTAR INDONESIA,0.18
PT WIDYA PERKASA BAHARI,0.18
PT WIDYA PERKASA TEHNIK JAYA,0.18
SUNWARD INTELLIGENT EQUIPMENT CO LTD,0.18
PT GRAND OUTLET BALI,0.18
PT PRATAMA INVESTAMA KURNIA,0.18
PT PRATAMA BETON NUSANTARA,0.18
PT SARANA MEDITAMA INTERNATIONAL,0.18
PT SUMBER KITA INDAH,0.18
PT UNGGUL PRATAMA MEDIKA,0.18
PT UTAMA PRATAMA MEDIKA,0.18
PT PRIMA WIRA UTAMA,0.18
PT MAHKOTA SENTOSA UTAMA,0.18
PT LIPPO MALLS INDONESIA,0.18
PT VISIONET DATA INTERNASIONAL,0.18
ALAMTRI RESOURCES INDONESIA TBK,0.18
PT JAGONYA MUSIK DAN SPORT INDONESIA,0.18
PT CITRA AGRO KENCANA,0.18
PT AGRO MAKMUR RAYA,0.18
PT MARTHANA MEGAHAYU INTI,0.18
PT BRINGIN WULANKI AYU,0.18
PT BERANI CANTIK INDONESIA,0.18
PT BRIGHTY GLOBAL,0.18
PT CANTIKA PUSPA PESONA,0.18
PT CREATIVE STYLE MANDIRI,0.18
PT ERHA CLINIC INDONESIA,0.18
PT KEVA COSMETICS INTERNASIONAL,0.18
PT KREASI KEBANGGAN BANGSA,0.18
PT KREASI MULTICAHAYA ESTETIK,0.18
PT KREASIBOGA PRIMATAMA,0.18
PT MARTHA BEAUTY GALLERY,0.18
PT MULTITREND INDO TBK,0.18
PT NAMA CANTIK ABADI,0.18
PT NU SKIN DISTRIBUTION,0.18
PT PZ CUSSONS INDONESIA,0.18
PT SAI INDONESIA,0.18
