Nama,cluster_fastrp_128
PT KAIROS DIGITAL INDONESIA,0
PT KALBA INDO JAYA SEMESTA,1
PT KALBARA ENERGI PRATAMA,1
PT KALBE BLACKMORES NUTRITION,0
PT KALBIO GLOBAL MEDIKA,0
PT KALDU SARI NABATI INDONESIA,2
PT KALENG RAYA INDONESIA,1
PT KALIANDA GOLDEN BUNKER,1
PT KALIBAN BANGUN INDONESIA,1
PT KALIBAN BANGUN PRAKARSA,1
PT KALIBESAR RAYA UTAMA,2
PT KALIDUREN ESTATES,1
PT KALIMANTAN ALUMINIUM INDUSTRY,1
PT KALIMANTAN CITRA BARA,1
PT KALIMANTAN ENERGI HIJAU,1
PT KALIMANTAN FERRO INDUSTRY,0
PT KALIMANTAN PRIMA PERSADA,1
PT KALIMANTAN SAWIT ABADI,1
PT KALIMANTAN SUBUR PERMAI,1
PT KALIMANTAN SUBUR SAWIT,2
PT KALINGGA KARA DANESWARA,0
PT KALINGGA MURDA,0
PT KALINGGA MURDA PRATAMA,0
PT KALINGGA MURDA RAJA,0
PT KALIRAYA SARI,1
PT KALISTA NAYARA DAYAUTAMA,1
PT KALISTA NUSA ARMADA,1
PT KALISTA ROTOM ORBITA,1
PT KALISTA SOTER HASTIA,1
PT KALTENG COAL,1
PT KALTIM MINERAL,1
PT KALTIM MULTI TRAKTOR,1
PT KALTIM NITRATE INDONESIA,2
PT KALTIM PRIMA COAL,1
PT KALVENTIS SINERGI FARMA,0
PT KALYANAMITRA ADHARA MAHARDHIKA,2
PT KAMADJAJA LOGISTICS,0
PT KAMALA KHAN MAHA INVESTASI,2
PT KANA JAYA MANDIRI,1
PT KANZ GEMILANG UTAMA,1
PT KAO INDONESIA CHEMICALS,1
PT KAPAL API GLOBAL,0
PT KAPAN LAGI DOT COM NETWORKS,1
PT KAPUAS MUSI MADELYN,1
PT KAPUAS PRIMA CITRA,1
PT KAPUAS PRIMA COAL TBK,1
PT KAPUAS TUNGGAL PERSADA,1
PT KAPUK NAGA INDAH,1
PT KAPUK PANGAN SENTOSA,1
PT KARA SANTAN PERTAMA,0
PT KARANG MAS SEJAHTERA,1
PT KARANGJUANG HIJAULESTARI,1
PT KARAWANG UTAMA TEXTILE INDUSTRIES,0
PT KARBON KULINER INDONESIA,2
PT KARIANGAU GAPURA TERMINAL ENERGI,1
PT KARIANGAU POWER,1
PT KARIMUN INDUSTRI SURYA SEMESTA,1
PT KARIMUN SARANA SURYA,1
PT KARINI UTAMA,0
PT KARINWASHINDO CENTRALGRAHA,0
PT KARISMA LANGIT KHATULISTIWA,1
PT KARSA OPTIMA JAYA,1
PT KARSA PRIMAPERMATA NUSA,1
PT KARSA SEDAYA SEJAHTERA,1
PT KARSA SEMESTA PRIMA,1
PT KARTIKA CEMERLANG,2
PT KARTIKA PARAMA MEDIKA,0
PT KARTIKA SELABUMI MINING,2
PT KARUNA PARAMITA PROPERTINDO,0
PT KARUNIA ARMADA INDONESIA,1
PT KARUNIA BARA PERKASA,1
PT KARUNIA BERKAH JAYASEJAHTERA,1
PT KARUNIA BERLIAN MAKMUR,1
PT KARUNIA BUNDA SETIA,0
PT KARUNIA CITRA INDAH MEDIKA,0
PT KARUNIA MAKMUR SELARAS,1
PT KARUNIA MITRA BERKAT,1
PT KARUNIA MULTIFINANCE,1
PT KARUNIA PERMAI SENTOSA,2
PT KARUNIA UNGGUL SEMESTA,1
PT KARUNIA UTAMA SELARAS,2
PT KARUNIA WAHANANUSA,1
PT KARYA ABADI LESTARI ENERGI,1
PT KARYA ABDI LUHUR,1
PT KARYA AGUNG ABADI,2
PT KARYA AGUNG RETAIL,0
PT KARYA AGUNG SAWITA,0
PT KARYA ALAM LESTARI ENERGI,1
PT KARYA BAHANA BERLIAN,1
PT KARYA BAHANA UNIGAM,1
PT KARYA BARU TBS,2
PT KARYA BERSAMA TAKAROB,0
PT KARYA BHUMI LESTARI,2
PT KARYA BINTANG BALI,1
PT KARYA BUMI PRIMA,1
PT KARYA CAKRA MANDIRI,0
PT KARYA CAKRAWALA PERDANA,1
PT KARYA CEMERLANG PERSADA,1
PT KARYA CIPTA BANGUN MANDIRI,2
PT KARYA CIPTA KREASI,1
PT KARYA CITRA PRIMA,1
PT KARYA DIGITAL MADANI,0
PT KARYA DIGITAL MANDINI,0
PT KARYA DWIMANUNGGAL SEJAHTERA,0
PT KARYA GEMILANG PERKASA,1
PT KARYA HALIM SAMPOERNA,1
PT KARYA INDAH MULTIGUNA,1
PT KARYA INDAH PESONA,1
PT KARYA INDAH SELARAS JAYA,0
PT KARYA INVESTAMA INDONESIA,0
PT KARYA JAYA SAMUDERA,1
PT KARYA KARUNIA PERSADA,1
PT KARYA KEMBAR BERSAMA,1
PT KARYA KHARISMA MANDIRI,2
PT KARYA KHARISMA SENTOSA,2
PT KARYA KREASI MAJU,1
PT KARYA KREASI MULIA,1
PT KARYA LAUTAN ABADI,1
PT KARYA LESTARI SUMBERALAM,1
PT KARYA LINTAS SEJAHTERA,2
PT KARYA LOGISTIK NUSANTARA,1
PT KARYA MAKMUR KREASI PRIMA,1
PT KARYA MANUNGGAL PERKASA,1
PT KARYA MANUNGGAL PRAKARSA,1
PT KARYA MEGAH SUKSES,1
PT KARYA MINA PUTRA,1
PT KARYA MINING SOLUTIONS,1
PT KARYA MITRA ANDALAN,1
PT KARYA MULTI SOLUSI,0
PT KARYA NADISO UTAMA,1
PT KARYA NUSANTARA PERMAI,0
PT KARYA PACIFIC INVESTAMA,1
PT KARYA PACIFIC SHIPPING,1
PT KARYA PALMALINDO ANUGERAH,1
PT KARYA PANGAN SEJAHTERA,1
PT KARYA PERMATA INSANI,1
PT KARYA PRATAMA PROPERTINDO,1
PT KARYA PRIMA AGRO SEJAHTERA,2
PT KARYA PRIMA UNGGULAN,1
PT KARYA SAMUDERA INSANI,1
PT KARYA SAPTA WIRA NUSANTARA,1
PT KARYA SARANA SAMUDRA,1
PT KARYA SERASI JAYA ABADI,0
PT KARYA SUKSES MAKMUR SENTOSA,0
PT KARYA SUMIDEN INDONESIA,1
PT KARYA SUPRA PERKASA,1
PT KARYA TANAH SUBUR,1
PT KARYA TEHNIK INTERNUSA ABADI,1
PT KARYA TEKNIK UTAMA,1
PT KARYA USAHA PERTIWI,1
PT KARYA UTAMA TAMBANGJAYA,2
PT KARYABADI SAMASEJATI,1
PT KARYAINDAH ALAM SEJAHTERA,1
PT KARYAMAS GRIYA UTAMA,1
PT KARYAMITRA TATA BERSAMA,1
PT KARYANUSA EKADAYA,1
PT KARYAPRATAMA AGRISEJAHTERA,1
PT KARYAPUTRA SURYAGEMILANG,1
PT KARYASUKSES MANDIRI,0
PT KARYASUKSES UTAMAPRIMA,0
PT KARYAWAJA EKAMULIA,2
PT KASATA KIMIA,0
PT KASIH ABDI DHARMA,0
PT KASIH ANUGERAH KHARISMA,1
PT KASIH KARUNIA BAPA,0
PT KASIKORN VISION FINANCIAL INDONESIA,1
PT KASPLUS SAHABAT ABADI,1
PT KASPLUS SAHABAT UTAMA,1
PT KATALIS INVESTAMA MANDIRI,2
PT KATRINA LUXINDO,2
PT KAVINDO,1
PT KAWAN INTI CEMERLANG,0
PT KAWAN LAMA INOVASI,2
PT KAWAN LAMA INTERNUSA,2
PT KAWAN LAMA SEJAHTERA,2
PT KAWAN LAMA SOLUSI,2
PT KAWASAN BERIKAT NUSANTARA,1
PT KAWASAN BERKAH MANYAR SEJAHTERA,1
PT KAWASAN INDUSTRI ANTAM TIMUR,1
PT KAWASAN INDUSTRI BANYUASIN RAYA,1
PT KAWASAN INDUSTRI CENTRAL OMEGA,1
PT KAWASAN INDUSTRI GRESIK,1
PT KAWASAN INDUSTRI INTILAND,1
PT KAWASAN INDUSTRI KENDAL,1
PT KAWASAN INDUSTRI MULTISTRADA,2
PT KAWASAN JOMBANG,1
PT KAWASAN PLOSO,1
PT KAYABA INDONESIA,1
PT KAYAN PLANTATION,1
PT KAYU LAPIS ASLI MURNI,1
PT KAYU LIMA SEJAHTERA,2
PT KAYUNG AGRO LESTARI,1
PT KB BUKOPIN FINANCE,1
PT KB VALBURY SEKURITAS,0
PT KD MINERAL IDN,0
PT KEBAYORAN PHARMA,0
PT KEBON MELATI PROPERTI,2
PT KEBUN GANDA PRIMA,1
PT KEBUN MANDIRI SEJAHTERA,1
PT KEDAI PANGAN SEJAHTERA,1
PT KEDAP SAYAAQ,2
PT KEDATON PERKASA,0
PT KEDAWUNG SETIA CORRUGATED CARTON BOX INDUSTRIAL,1
PT KEDAWUNG SUBUR,0
PT KEDOYA ADYARAYA TBK,0
PT KEDURANG PRAKARSA NABATI,2
PT KEGA PROPERTY UTAMA,1
PT KEJORA PRATAMA MINERAL,1
PT KELOLA BIRU HARMONI,2
PT KEMAKMURAN BERKAH TIMBER,0
PT KEMAL JAYA PERKASA,1
PT KEMALA SHIPPING,1
PT KEMANG FOOD INDUSTRIES,2
PT KEMBANG GRIYA CAHAYA,1
PT KEMBAR ABADI UTAMA,1
PT KEMBAR JAYA ABADI,1
PT KEMILAU KARYA UTAMA,2
PT KEMILAU MULIA SAKTI,2
PT KEMILAU PERMATA SAWIT,1
PT KEMIRA INDONESIA,1
PT KEMIRI SARANA INVESTAMA,1
PT KEMITRAAN MNK BME,2
PT KEMITRAAN SYUBBANUL WATHON SILOAM,1
PT KENANGA ELOK ASRI,1
PT KENCANA ALAM PERMAI,2
PT KENCANA BORNEO ENERGI,2
PT KENCANA ENERGI LESTARI TBK,2
PT KENCANA ENERGI MATAHARI,2
PT KENCANA ENERGI SEJAHTERA,2
PT KENCANA ENERGI SOLAR,2
PT KENCANA GRAHA NUSAMANDIRI,1
PT KENCANA LINTASINDO INTERNASIONAL,1
PT KENCANA PILAR MANDIRI,2
PT KENCANA PONDOK ABADI,1
PT KENCANA PONDOK SEJAHTERA,1
PT KENCANA PUTRA KENDARI,1
PT KENCANA SELARAS SEJAHTERA,0
PT KENCANA SUBUR SEJAHTERA,1
PT KENCANA TERANG SEJAHTERA,1
PT KENCANA TIARA GEMILANG,1
PT KENCANA TRANSPORT,2
PT KENCANA UNGGUL SUKSES,1
PT KENCANA USAHA KREATIF,1
PT KENDAGA ISI MULIA,1
PT KEP INDONESIA,1
PT KERETA API INDONESIA (PERSERO),1
PT KERETA API LOGISTIK,1
PT KERETA CEPAT INDONESIA CHINA,1
PT KERETA COMMUTER INDONESIA,0
PT KERINCI MERANGIN HIDRO,1
PT KERTA ANGGUR SEJAHTERA,0
PT KERTA JAYA UTAMA,1
PT KERTAS LECES (PERSERO),1
PT KERTAS NUSANTARA,0
PT KERTOPATEN KENCANA,1
PT KETAPANG AGRO LESTARI,1
PT KETAPANG HIJAU LESTARI,1
PT KETAPANG INDAH PLYWOOD INDUSTRIES,1
PT KETROSDEN TRIASMITRA TBK,2
PT KEUMALA SARANA WISATA,0
PT KEVA COSMETICS INTERNASIONAL,1
PT KEZA LINTAS BUANA,1
PT KGU,1
PT KHARISMA ANDALAS PUTRA,1
PT KHARISMA ARYA PAKSI,1
PT KHARISMA BHAKTI SEJAHTERA,1
PT KHARISMA BUANA MANDIRI,1
PT KHARISMA CIPTA TOWERINDO,2
PT KHARISMA INTERPLAST PRATAMA,0
PT KHARISMA INVESTASI BERJAYA,2
PT KHARISMA KARYA PERTIWI,2
PT KHARISMA MANDIRI,1
PT KHARISMA MUDA,1
PT KHARISMA PAKMU MANDIRI,1
PT KHARISMA PESAT MANDIRI,1
PT KHARISMA PLASTIK INDO,1
PT KHARISMA SEJAHTERA,1
PT KHARISMA STARVISION PLUS,1
PT KHARISMASAKA PRATAMA,1
PT KHATULISTIWA ENERGI PRATAMA,1
PT KHATULISTIWA HIDRO ENERGI,1
PT KHATULISTIWA INDAH WOOD INDUSTRIES,1
PT KHATULISTIWA PRIMA SEJAHTERA,1
PT KHATULISTIWA SINERGI OMNIDAYA,1
PT KHI PIPE INDUSTRIES,1
PT KHOTAI MAKMUR INSAN ABADI,2
PT KI EMPORIUM,1
PT KIA KERAMIK MAS,1
PT KIA SERPIH MAS,1
PT KIAN MULIA MANUNGGAL,1
PT KIDECO JAYA AGUNG,1
PT KIDS PLAY INDONESIA,1
PT KILANG PERTAMINA INTERNASIONAL,1
PT KILAT MAJU JAYA,1
PT KIMCO ARMINDO,2
PT KIMIA FARMA APOTEK,0
PT KIMIA FARMA DIAGNOSTIK,0
PT KIMIA FARMA SUNGWUN PHARMACOPIA,0
PT KIMIA FARMA TRADING AND DISTRIBUTION,0
PT KIMIA TIRTA UTAMA,1
PT KINARYA BANGUN SESAMA,2
PT KINARYA LOKA BUANA,0
PT KINARYA SELARAS PIRANTI,1
PT KINDAI UDIRA NITYA,1
PT KINDO RITEL PRIMA,1
PT KINERJA LANCAR SERASI,1
PT KING HALIM JEWELRY,1
PT KINGDOM INDAH,1
PT KINGSFORD HOLDINGS,0
PT KINO ECOMM SOLUSINDO,1
PT KINO FOOD INDONESIA,1
PT KINO INDONESIA TBK,1
PT KINO INVESTINDO,1
PT KINO MALEE TRADING,1
PT KINOKUNIYA BUKINDO,2
PT KINOKUNIYA PUSTAKA INDONESIA,2
PT KINTAP JAYA WATTINDO,1
PT KIOSON KOMERSIAL INDONESIA TBK,1
PT KIRANA BORNEO TANGKILING,0
PT KIRANA CIPTA PROPERTINDO,1
PT KIRANA MEGATARA TBK,0
PT KIRANA MUSI PERSADA,0
PT KIRANA PERMATA,0
PT KIRANA PRIMA,0
PT KIRANA PUSPA CEMERLANG,1
PT KIRANA PUTERA KARYA,0
PT KIRANA SANGGAM BALANGAN,0
PT KIRANA SAPTA,0
PT KIRANA SAROLANGUN,0
PT KIRANA SOLUSI UTAMA,2
PT KIRANA TAMA TEKNOLOGI,0
PT KIRANA TEBO,0
PT KIRANA TRIPUTRA PERSADA,0
PT KIRANA WINDU,0
PT KITADIN,2
PT KITASUBUR UTAMA,1
PT KL TRIO,1
PT KLIK MITRA SEJAHTERA,1
PT KLIK MITRA UTAMA,1
PT KLOPMAN ARGO INTERNATIONAL,0
PT KMG LUBRICANTS INTERNATIONAL,1
PT KMI ELECTRIC SOLUTION,1
PT KNAUF GYPSUM INDONESIA,1
PT KNIGHTSBRIDGE LUXURY DEVELOPMENT,0
PT KOBEXINDO EQUIPMENT,1
PT KOBEXINDO INVESTAMA,1
PT KOBEXINDO KONSTRUKSI INDONESIA,1
PT KOBEXINDO RENTAL NUSANTARA,1
PT KOBIN BEKASI BARAT,1
PT KOBIN KERAMIK INDUSTRI,1
PT KODECO AGROJAYA MANDIRI,1
PT KOKATTO TEKNOLOGI GLOBAL,1
PT KOKO PRATAMA,1
PT KOKOH BANGKIT PERKASA,2
PT KOLABORASI KREASI INVESTA,1
PT KOLABORASI SUKSES BERKARYA,1
PT KOMALA INDONESIA,1
PT KOMALA TRI VARIA,1
PT KOMATSU INDONESIA,2
PT KOMATSU REMANUFACTURING ASIA,1
PT KOMERING AGRO INDUSTRI,0
PT KOMERING JAYA PERDANA,0
PT KOMET INFRA NUSANTARA,2
PT KOMUNIKASI PROFESIONAL INDONESIA,0
PT KONA BAY INDONESIA,1
PT KONE INDO ELEVATOR,2
PT KONSTRUKSI BAJA CIKANDE,2
PT KONTEK AJA,1
PT KONUSA DWITAMA KARYA,0
PT KOPIKU INDONESIA,1
PT KOREA TOMORROW & GLOBAL INDONESIA,2
PT KOREK API GUNA MANDIRI,2
PT KORIDOR ANUGERAH MENTARI INDONESIA,1
PT KORIDOR USAHA MAJU,1
PT KORINTIGA HUTANI,1
PT KORMAN INDO EXPRESS,2
PT KORPORINDO GUNA BARA,1
PT KOSMETIK LESTARI ADIPERKASA,2
PT KOSMETIK SELARAS ADIPERKASA,2
PT KOSMETIK SELARAS ADIPERKASA RITEL,2
PT KOTA SATU INDONESIA,1
PT KOTA SATU MANAJEMEN,1
PT KOTA SATU PERSADA,1
PT KOTA SATU PRATAMA,1
PT KOTA SATU PROPERTI TBK,1
PT KOTA SERANG BARU PERMAI,1
PT KRAKATAU ARGO LOGISTICS,1
PT KRAKATAU BAJA INDUSTRI,1
PT KRAKATAU BAJA KONSTRUKSI,1
PT KRAKATAU CHANDRA ENERGI,1
PT KRAKATAU DAYA LISTRIK,1
PT KRAKATAU ENGINEERING,1
PT KRAKATAU INFORMATION TECHNOLOGY,1
PT KRAKATAU LAMPUNG TOURISM DEVELOPMENT,2
PT KRAKATAU NIPPON STEEL SUMIKIN,1
PT KRAKATAU POSCO,1
PT KRAKATAU SARANA ENERGI,1
PT KRAKATAU SARANA INFRASTRUKTUR,1
PT KRAKATAU TIRTA INDUSTRI,1
PT KRAKATAU TIRTA OPERASI DAN PEMELIHARAAN,1
PT KRAKATAU WAJATAMA OSAKA STEEL,1
PT KRAKATAU WAJATAMA OSAKA STEEL MARKETING,1
PT KRAKSAAN WINDU,1
PT KRAMA YUDHA TIGA BERLIAN MOTORS,0
PT KRANE PERKASA,1
PT KRAYON KONSULTAN INDO,1
PT KREASI ANEKA MINUMAN,1
PT KREASI DASATAMA,2
PT KREASI INTI SEJATI,2
PT KREASI JASA PERSADA,2
PT KREASI JAYA PROPERTI,2
PT KREASI KARYA BANGSA,0
PT KREASI KEBANGGAN BANGSA,1
PT KREASI KODE DIGITAL,1
PT KREASI MULTICAHAYA ESTETIK,1
PT KREASI REGALINO INDONESIA,1
PT KREASI SEJAHTERA BAHAGIA,0
PT KREASI SELERA NUSANTARA,1
PT KREASI SENTOSA ABADI,0
PT KREASI SINERGI TEKNIKINDO,2
PT KREASI TANI LAKSMI,1
PT KREASI TERBARUKAN TBS,2
PT KREASIBOGA PRIMATAMA,1
PT KREASIJAYA ADHIKARYA,1
PT KREATIF INTEL TEKNOLOGI,2
PT KREATIF MEDIA KARYA,1
PT KRESNA AJI SEMBADA,1
PT KRESNA ASSET MANAGEMENT,1
PT KRESNA KUSUMA DYANDRA MARGA,1
PT KRESNA PRIMA INVEST,1
PT KRESNA SEKURITAS,1
PT KRESNA USAHA KREATIF,1
PT KRETA INDO ARTHA,1
PT KRIDA CIPTA SATYA,2
PT KRIDA JARINGAN NUSANTARA TBK,1
PT KRISBOW INDONESIA,2
PT KRISHNA KAPITAL INVESTAMA,2
PT KRISNA ASPIRASI SEJAHTERA,2
PT KRISOLIS JAYA MANDIRI,1
PT KRISTA INTI PERSADA,1
PT KROM BANK INDONESIA TBK,0
PT KUALA PELABUHAN INDONESIA,2
PT KUANSING INTI MAKMUR,2
PT KUANSING INTI SEJAHTERA,1
PT KUKAR MANDIRI SHIPYARD,2
PT KUKUH MANDIRI LESTARI,1
PT KUKUH MANUNGGAL PROPERTINDO,0
PT KULINARI BOGA SEMESTA,1
PT KUNCI DAUD INDONESIA,2
PT KUNINGAN MAS GEMILANG,1
PT KURABO MANUNGGAL TEXTILE INDUSTRIES,0
PT KURHANZ TRANS,0
PT KURNIA ABADY INDONESIA,1
PT KURNIA BOGA NARAYAN,2
PT KURNIA BUMIINDAH CEMERLANG,2
PT KURNIA JAYA RAYA SCRIPLESS,1
PT KURNIA JAYA RAYA WARKAT,1
PT KURNIA JUNJUNG PERKASA,2
PT KURNIA KAPUAS PLYWOOD INDUSTRIAL,1
PT KURNIA MAHAKAM INDUSTRI,1
PT KURNIA MAKMUR ABADI JAYA,2
PT KURNIA REALTY JAYA,1
PT KURNIA SEJAHTERA UTAMA,0
PT KURNIAMITRA DUTA SENTOSA TBK,1
PT KUSTODIAN SENTRAL EFEK INDONESIA,2
PT KUSUMA KEMINDO SENTOSA,0
PT KUSUMA MENTARI MAKMUR,2
PT KUSUMA MUKTI REMAJA,1
PT KUSUMA PRIMADANA,1
PT KUTAI REFINERY NUSANTARA,1
PT KUTAI TIMBER INDONESIA,2
PT KYARA SUKSES MANDIRI,2
PT KYOKUTO INDOMOBIL DISTRIBUTOR INDONESIA,1
PT KYOKUTO INDOMOBIL MANUFACTURING INDONESIA,1
PT LABAN RAYA SAMODRA,2
PT LADANG IRA PANEN,0
PT LADANG SAWIT MAS,1
PT LAHAI COAL,1
PT LAHAN MAKMUR LNDAH,1
PT LAJU PERDANA INDAH,1
PT LAKONE KOMUNIKA JAYA ABADI,1
PT LAKSANA PELUNGUT MANDIRI,1
PT LAMINATECH KREASI SARANA,2
PT LAMIPAK PRIMULA INDONESIA,2
PT LANANG AGRO BERSATU,2
PT LANCAR LAJU MEMBANGUN,2
PT LANCAR PUTRA ABADI,2
PT LANCAR SAKTI SEJAHTERA,0
PT LANCAR WIGUNA SEJAHTERA,2
PT LANCARJAYA ENERGI NUSANTARA,1
PT LANCARJAYA MANDIRI ABADI,1
PT LANCARJAYA MITRA ABADI,1
PT LANCARTAMA SEJATI TBK,1
PT LANCARTAMA TIRTA ANGGARA,1
PT LANGGAI AGRINDO AGUNG,1
PT LANGGAK INTI LESTARI,2
PT LANGGENG AYOMLESTARI,1
PT LANGGENG BAHAGIA,1
PT LANGGENG BAJA PRATAMA,1
PT LANGGENG INVESTINDO,1
PT LANGGENG KARYA PERDANA,0
PT LANGGENG MAJU UTAMA,1
PT LANGGENG MAKMUR PERKASA,2
PT LANGGENG SAKTI MANDIRI,1
PT LANGIT METAL INDUSTRY,1
PT LANGKAH IDE SELARAS,2
PT LANGKAT HIDRO ENERGI,0
PT LANGLANG LAJU LAYANG,1
PT LAPI LABORATORIES,0
PT LAPINDO BRANTAS,1
PT LARAS EKOSISTEM ORGANIK,1
PT LARAS MAJU SAKTI,1
PT LARASHATIKU ENVIRONMENTAL,1
PT LARIS JAYA KENDARI,1
PT LARIS SUKSES ABADI,1
PT LASMANA SWASTI PRASHIDA,1
PT LASPRO MEDIA SINEMA,2
PT LASTANA EXPRESS INDONESIA,0
PT LATINUSA,1
PT LATIVI MEDIAKARYA,1
PT LATIVI MEDIAKARYA BALI DAN KEP RIAU,1
PT LATIVI MEDIAKARYA BANDUNG,1
PT LATIVI MEDIAKARYA BANJARMASIN DAN BENGKULU,1
PT LATIVI MEDIAKARYA KENDARI DAN PONTIANAK,1
PT LATIVI MEDIAKARYA LOMBOK DAN PALU,1
PT LATIVI MEDIAKARYA MAKASSAR DAN AMBON,1
PT LATIVI MEDIAKARYA MANADO DAN SAMARINDA,1
PT LATIVI MEDIAKARYA MEDAN DAN PEKANBARU,1
PT LATIVI MEDIAKARYA PALEMBANG DAN PALANGKARAYA,1
PT LATIVI MEDIAKARYA SEMARANG DAN PADANG,1
PT LATIVI MEDIAKARYA SURABAYA DAN JAMBI,1
PT LATIVI MEDIAKARYA YOGYAKARTA DAN LAMPUNG,1
PT LAUT TIMUR ARDIPRIMA,1
PT LAUTAN AIR INDONESIA,1
PT LAUTAN ARMADA NUSANTARA,1
PT LAUTAN ARTHA INVESTAMA,1
PT LAUTAN BERKAH AMANAH,1
PT LAUTAN BERKAH UTAMA,1
PT LAUTAN INOVASI TEKNOLOGI,1
PT LAUTAN JASAINDO,1
PT LAUTAN LUAS TBK,1
PT LAUTAN NATURAL KRIMERINDO,1
PT LAUTAN PASIFIK SEJAHTERA,1
PT LAUTAN SOLUSIAIR NUSANTARA,1
PT LAUTAN SWEETENER INDONESIA,1
PT LAWANGMAS PRIMAPACK INDONESIA,1
PT LAWE ADYAPRIMA SPINNING MILLS,0
PT LAYANA BUANA HOTELINDO,1
PT LAYANAN PUSAKA PRIMA,0
PT LAYAR LINTAS JAYA,1
PT LAYAR SUKSES INVESTAMA,1
PT LAZ COAL MANDIRI,1
PT LAZADA INDONESIA,0
PT LAZULI KARYA SARANA,1
PT LCK GLOBAL KEDATON TBK,1
PT LCK INVESTAMA PRIMA INDONESIA,1
PT LDC EAST INDONESIA,1
PT LDC INDONESIA,2
PT LDC TRADING INDONESIA,1
PT LEBAK ENERGI NUSANTARA,1
PT LEMATANG JAYA,1
PT LEMBAGA TABUNG ANGKATAN TENTERA,2
PT LEN INDUSTRI (PERSERO),1
PT LEN RAILWAY SYSTEMS,1
PT LENOVO INDONESIA,1
PT LENOX PASIFIK INVESTAMA TBK,0
PT LENTERA ABADI SEJAHTERA,1
PT LENTERA DUNIA,2
PT LEONG HUP JAYAINDO,1
PT LESTARI BANTEN ENERGI,1
PT LESTARI KIRANA PERSADA,1
PT LESTARI MITRA SEMBADA,2
PT LESTARI NASIONAL GAS,1
PT LESTARI SAGU PAPUA,1
PT LESTARI SMELTER INDONESIA,2
PT LESTARI TANI TELADAN,1
PT LETAWA,1
PT LEVI STRAUSS INDONESIA,2
PT LF SERVICES INDONESIA,0
PT LG ELECTRONICS INDONESIA,0
PT LIBERA TECHNOLOGIES INDONESIA,0
PT LIE LING INDONESIA,2
PT LIGA INDONESIA BARU,0
PT LIKU TELAGA,1
PT LIKUID NUSANTARA GAS,1
PT LIM SIANG HUAT BALINDO,0
PT LIMA DUA LIMA TIGA TBK,0
PT LIMA PILAR RESOURCES,1
PT LIMA SRIKANDI JAYA,2
PT LIMASLAND REALTI CILEGON,1
PT LIMPAH SEJAHTERA,1
PT LINDA HANTA WIJAYA,1
PT LINDE INDONESIA,1
PT LINGE MINERAL RESOURCES,1
PT LINGGA TRASINDO PRIMA,0
PT LINGGARJATI MAHARDIKA MULIA,2
PT LINGKAR ALAM SENTOSA,1
PT LINGKAR MATRA,2
PT LINK NET TBK,0
PT LINKNET FIBER INDONESIA,0
PT LINTAN INTICEMERLANG UTAMA,1
PT LINTANG BUWANA EKATRA,0
PT LINTANG LAKSANA UTAMA,1
PT LINTAS BAHANA ABADI,1
PT LINTAS BUANA JAYA,1
PT LINTAS BUANA TAKSI,0
PT LINTAS DATA PRIMA,2
PT LINTAS DUNIA TRAVELINDO,1
PT LINTAS INDONESIA SEJAHTERA,1
PT LINTAS MARGA SEDAYA,1
PT LINTAS MEDIA DAMAWA,2
PT LINTAS PROMOSI GLOBAL,0
PT LINTAS SAMUDRA MARITIM,1
PT LION SUPER INDO,2
PT LIPE METAL INDUSTRY,1
PT LIPPO INDORENT,1
PT LIPPO LIFE ASSURANCE,0
PT LIPPO MALLS INDONESIA,0
PT LIPUTAN ENAM DOT COM,1
PT LIQTRO SANURBALI,2
PT LIS INTERNASIONAL,2
PT LISHAR SENTOSA PRATAMA,1
PT LITUP NETWORK INDONESIA,2
PT LIUGONG MACHINERY INDONESIA,1
PT LOA HAUR,1
PT LOE CUAN DULUAN,1
PT LOGINDO NUSANTARA GASINDO,1
PT LOGINDO SAMUDRAMAKMUR TBK,1
PT LOGITEK DIGITAL NUSANTARA,1
PT LOKAL KULTURE KREATIF ABADI,1
PT LOKITA KARYA BERSAMA,1
PT LOMBOK TAKSI UTAMA,0
PT LONG HAUL INDONESIA,1
PT LONTAR PAPYRUS PULP & PAPER INDUSTRY,1
PT LORENA,1
PT LOTTE CHEMICAL TITAN NUSANTARA,1
PT LOTTE CHEMICAL TITAN TBK,1
PT LOTTE INDONESIA,0
PT LOTUS LINGGA PRATAMA,1
PT LOTUS MAS,2
PT LSAG CABLE INDONESIA,1
PT LUCAS DJAJA,0
PT LUCASTA MURNI CEMERLANG,0
PT LUCKY JOINT INDONESIA,2
PT LUCKY MOM INDONESIA,2
PT LUCKY PRINT ABADI,2
PT LUCKY TOP METALS,1
PT LUHUR SATRIA SEJATI KENCANA,0
PT LUKOS MINERAL NUSANTARA,1
PT LUMBANG JAYA MAKMUR,1
PT LUMBUNG SARI,1
PT LUMENA MANDIRI NUSANTARA,1
PT LUMOSO PRATAMA LINE,1
PT LUNO INDONESIA LTD,0
PT LUSAVINDRA JAYAMADYA,0
PT LUXASIA INDONESIA,1
PT LUXENA VICTORY INDONESIA,2
PT LUXURY HOTELS INTERNATIONAL INDONESIA,1
PT LYRA AKRELUX,0
PT LYTO SUKSES BERSAMA,1
PT M CASH INTEGRASI TBK,1
PT M-I PRODUCTION CHEMICALS INDONESIA,1
PT MABAR FEED INDONESIA,0
PT MABT,1
PT MAC SARANA DJAYA,1
