Nama,Betweenness
AMRITA RANDHAWA,0.0
ARIF SUHARTOJO,0.0
MEDINA,0.0
PT PASARAYA INTERNATIONAL HEDONISARANA,0.0
YASUYUKI NAKAHARA,0.0
RINDU RAULI PERSADAAN KARO KARO,0.0
PT WISISCO BAJA PUTRA,0.0
M ALI HASAN,0.0
BUDI SUTRISNO,0.0
PATRICH BIONDI,0.0
PATRICCO BARON,0.0
MUHAMMAD YUSUF RIANG HEPAT,0.0
SUGENG PANGRAKSA,0.0
DAZUL HERMAN,0.0
PATRICK HUBERTUS RAINIER VAN DE COOLWIJK,0.0
NENCY,0.0
PT AEL INDONESIA,0.0
PT MACMAHON INDONESIA,0.0
PT MACMAHON MINING SERVICES,0.0
DAMIEN RAJAH MARIK,0.0
PT ORICA MINING SERVICES,0.0
KHORNAYLIUS RINA,0.0
EDDY CHANDRA TJOA,0.0
CV GALLERY AUTO SOLUTION,0.0
KUSTOMO,0.0
CV TIGA CAHAYA INTAN,0.0
MELIANA,0.0
PT SURABAYA KERAMIK,0.0
PRAMUDJI SUGINAWAN,0.0
AGUS WIJAYANTO,0.0
NADINE GRAF,0.0
PT ELC BEAUTY INDONESIA,0.0
ROY KOHARJAYA,0.0
PT JAYA AGRINDO,0.0
ANTOINE JEAN JACQUES ARNAULD BERNARD DE SAINT,0.0
PT NUTRICIA INDONESIA SEJAHTERA,0.0
SURYA EDUKASI BANGSA,0.0
MARGIMAN,0.0
MARK MH EKELSCHOT,0.0
CONY AVIANTI,0.0
NURCAN ERTAS KUZU,0.0
PT BEKO APPLIANCES INDONESIA,0.0
SUKARTONO,0.0
YULIA,0.0
AYNI,0.0
NURHAYATI,0.0
PT DAYA UTAMA TANGGUH AMANAH,0.0
SUSANTO WIJAYA,0.0
PT GAJAH UNGGUL INTERNASIONAL,0.0
PENG LEI,0.0
KLEMEN DROLE,0.0
NELSON AMIDJAJA,0.0
PT TOPINDO ATLAS ASIA,0.0
MUCHAMMAD FADHLI,0.0
PT ZULU ALPHA PAPA,0.0
FRANSISCO KENTJANA,0.0
YAYAH KOMALASARI DEWI,0.0
ENI KUSUMA DEWI HERU,0.0
DONNA TANIA LIDO,0.0
LINDA HUSNY,0.0
AMELIA THE,0.0
FANNY TIARA,0.0
WILLIAM BUDIARSA,0.0
JOHANNES EDWIN PUTRA,0.0
KRIDA,0.0
MARTIN WIBOWO,0.0
PT SUKSES KARYA AGUNG,0.0
TJANDRA NJOTO WINARSO,0.0
JOHANNES SETIJONO,0.0
PT JAYATAMA SELARAS,0.0
IWAN TJANDRA,0.0
TEUKU HASRULLIZAR,0.0
PT SUMBER KEMAS INDONESIA,0.0
INDRA BOEDIJONO,0.0
PT FASTRATA BUANA,0.0
OSAMU KURIBARA,0.0
PT HOKKAN INDONESIA,0.0
RONY HANITYO APRIANTO,0.0
YULDANINGSIH,0.0
AHMAD YUNALDI,0.0
GUNA JAYA MALIK,0.0
PT INTIM PUTRA PERKASA,0.0
DONNY LEIMENA,0.0
SOEGIANTO,0.0
LI FUYING,0.0
PT MULTI INDO TRADING,0.0
KRISTIYANI,0.0
TRI IRAWAN HADI,0.0
EKA PUTRA WIRYA,0.0
PT WIRYA KRENINDO PERKASA,0.0
HENRY PAKPAHAN,0.0
PT BASUKI RAHMANTA PUTRA,0.0
SURYA ADIPUTRA SURUADJI,0.0
RUDDY DARMAWANGSA,0.0
ARIONO DARMAWANGSA,0.0
KUO JEN CHIU,0.0
PT HIJAU LESTARI RAYA FIBREBOARD,0.0
MASAYUKI SATO,0.0
PT JGC INDONESIA,0.0
IVAN YONAGA SANTOSO,0.0
HENDRY YONAGA SANTOSO,0.0
YANBIAO YAN,0.0
HERMAN JAYA,0.0
DEKY SURYAWAN,0.0
PT PROGRESMAX,0.0
JIMMY,0.0
YASINTA ARINTARINI,0.0
PT DUTA MAS INDAH,0.0
JIANG FENG,0.0
PT HAILIANG NOVA MATERIAL INDONESIA,0.0
ANDREW HIDAYAT,0.0
BUDI SANTOSO SIMIN,0.0
YOGA SUSILO,0.0
KARIM NAGADIPURNA NG,0.0
ARPIAN,0.0
PT MEKAR MULTI JASA,0.0
BONAR PAULUS SALOMO SCHULZ,0.0
PT SAC NUSANTARA,0.0
YO ANGELA SOEDJANA,0.0
PT MACROPRIMA PANGANUTAMA,0.0
FARELL GRANDISURI SUTANTIO,0.0
WENZEL SUTANTIO,0.0
ALEXANDER RUSLI,0.0
BHARAT SHAH JOSHI,0.0
ARJOSO WISANTO,0.0
MARTUA PARNINGOTAN SIHALOHO,0.0
FREDY ROBIN SUMENDAP,0.0
PAULIUS JUTA,0.0
INDRA SAKTI,0.0
PT CATURADILUHUR SENTOSA,0.0
PT CATUR HASIL SENTOSA,0.0
PT CATUR SENTOSA ANUGERAH,0.0
PT CATUR LOGAMINDO SENTOSA,0.0
CATUR SENTOSA ADIPRANA TBK,0.0
SEMAN SENDJAJA,0.0
VIVERY JERRY DENNY WALUKOW,0.0
ERWIN KURNIAWAN,0.0
COKRO CIENTURI SUHENDRA,0.0
KOH BING HOCK,0.0
EDITYAWARMAN,0.0
GITA SAPTA ADI,0.0
SAIFUL MIZRA BIN KASSIM,0.0
PT CIPUTRA INDAH GRIYA ASRI,0.0
NANIK JOELIAWATI SANTOSO,0.0
SUTOTO YAKOBUS,0.0
TULUS SANTOSO,0.0
PT DUTA ENERGY MINERATAMA,0.0
DUTA ANGGADA REALTY TBK,0.0
ALISSA QOTRUNNADA MUNAWAROH WAHID,0.0
IRWAN BUNYAMIN AFIFF,0.0
DOMINIC KAI MING LAI,0.0
SCOTT JOHN BLAKEMORE,0.0
EDITH SHIH,0.0
LILIS MULYAWATI,0.0
ERWANTHO SIREGAR,0.0
MARINA BUDIMAN,0.0
HAN ARMING HANAFIA,0.0
PT BATAMINDO INVESTMENT CAKRAWALA,0.0
PT INDOMARCO PRISMATAMA,0.0
PT INDOMARCO PRISMATAMA (IPT),0.0
PT WAHANA INTI SELARAS,0.0
PT INTI CAKRAWALA CITRA (ICC),0.0
PT SARANA PACTINDO,0.0
PT FORTRESS DATA SERVICES,0.0
PT SURYAPRABHA JATISATYA,0.0
PT PALMA CONTE MAS,0.0
PT SURYA KARMAN KENCANA,0.0
JOHNNY LIYANTO,0.0
AHMAD HILYADI,0.0
MAHMUD SAMURI,0.0
FREDIA YUZIRWAN,0.0
SUADI ATMA,0.0
ASHOK MITRA,0.0
BAMBANG IRAWAN HENDRADI,0.0
MUKSON ARIF ROSYIDI,0.0
FARUK FAUZI,0.0
ANNY TJANDRA,0.0
EDY SELAMAT,0.0
BILLY DAHLAN,0.0
ARVIN JAHJA TJAHJANA,0.0
RIZALDI LIMPAS,0.0
GANDA KUSUMA,0.0
ADE RAHARDJA,0.0
DJOKO PRABOWO,0.0
RIJANTO ONGGO WAHONO,0.0
PUBLIC,0.0
SUSILO BUDI UTOMO,0.0
IWA SUKRESNO KARUNIA,0.0
SUWARJONO,0.0
STEPHEN K SULISTYO,0.0
ARIYO ALI SUPRAPTO,0.0
POPI PUSPITASARI,0.0
SINARTO DHARMAWAN,0.0
UTAMA GONDOKUSUMO,0.0
PT ANUGERAH TEKNOLOGI MANDIRI,0.0
PT QERJA MANFAAT BANGSA,0.0
PT BERKAH KARUNIA KREASI,0.0
PT KASIH ANUGERAH KHARISMA,0.0
PT NUSANTARA INTI KARUNIA,0.0
PT CHAT BOT NUSANTARA,0.0
PT DAM KORPORINDO DIGITAL,0.0
PT SICEPAT MCASH INDONESIA,0.0
PT INOVA DUAPULUH DUAPULUH,0.0
PT MEDIA KARYA NUSANTARA,0.0
PT DISTRIBUSI VOUCHER NUSANTARA TBK,0.0
KIKI HAMIDJAJA,0.0
FENI SILVIANI BUDIMAN,0.0
ANDI JAYA,0.0
PT ABDI ANUGERAH PERSADA,0.0
PT ENERGI SELALU BARU,0.0
PT VOLTA INDONESIA SEMESTA,0.0
ANANDA RAJA,0.0
HARTONO FRANSCESCO,0.0
SURYANDY JAHJA,0.0
BUDIASTO KUSUMA,0.0
PT HIT PENTABENUA,0.0
PT SUKANDA DJAYA,0.0
CHIAO YULON,0.0
WALSIN NICKEL INDUSTRIAL INDONESIA,0.0
PT HUTAN RINDANG BANUA,0.0
SYAFRIADI,0.0
PT IVO MAS TUNGGAL,0.0
WIWIEK BUDIONO MULJONO,0.0
PT SINARMAS BIO ENERGY,0.0
MOH RIZAL PAHLEVI,0.0
PT ANGKASA PURA II,0.0
MASAYUKI INOUE,0.0
PT IRC GAJAH TUNGGAL MANUFACTURING INDONESIA,0.0
ANTONIUS,0.0
PT ECS INDO JAYA,0.0
RISTIA TRISGIYANTI,0.0
PT ELIFE DIGITAL ECOSYSTEM,0.0
URIPTO WIDJAJA,0.0
CHEN CHUNSHEN JASON CHEN,0.0
PT ACER INDONESIA,0.0
LEE WENDER,0.0
FU LIQUAN,0.0
PT DAHUA VISION TECHNOLOGY INDONESIA,0.0
PT FALCON ASIA INVESTAMA,0.0
PT GARUDA ELANG NUSANTARA,0.0
SANDY ARDIAN,0.0
PT DINAR ENERGI UTAMA,0.0
NANIWATI,0.0
PT KURNIA ABADY INDONESIA,0.0
DEDY DORES HUTAHAEAN,0.0
PT SITAU NAMONANG,0.0
ALEXANDER PRAWIRO BAYU SAPUTRO,0.0
PT GL ASIA,0.0
SOEMARSON KAMANDITO,0.0
PT SINAR ARTA MULIA,0.0
HARIHARAN SELVANATHAN,0.0
PT AGRO WANA LESTARI,0.0
BENNY WIDJAJA,0.0
PT ELISABETH BERKAT ENERGI,0.0
FELIX COKROSURYA,0.0
PT SURYA SUBUR LESTARI,0.0
PT SUKAJADI SAWIT MEKAR,0.0
IMAN SJAFEI,0.0
PT BARUNA DIRGA DHARMA,0.0
STEFANUS NAJOAN,0.0
PT BUMI PERSADA PERMAI,0.0
ENDRO WIJAYA,0.0
HERMANTO SUWARKO,0.0
PT MARITIME POWER,0.0
ALMETA PANDORA DISA,0.0
PT PANDORA MULTI ARTHA,0.0
LOLITA DJONG,0.0
PT PERMATA LINTAS ABADI,0.0
KARYONO RAHARDJO,0.0
EMMA,0.0
PT BARUNA POWER LINE,0.0
BUYUNG HAMZAH,0.0
PT BORNEO SAMUDRA PERKASA,0.0
MASDJAN,0.0
PT PULAU SEROJA JAYA,0.0
TJIOE SUGIANTO CUN,0.0
PT SAGA MAS ASIA,0.0
WAHYUDI PRASETIYA,0.0
PT WALASUJI PADMARIN NUSANTARA,0.0
NATHAN KUM,0.0
YAYASAN PEMBERDAYAAN MASYARAKAT AMUNGME DAN KAMORO,0.0
AHMAD MASHURI,0.0
PT PHILIP MORRIS SAMPOERNA INTERNATIONAL SERVICE CENTER,0.0
LISTY SUTIANI HARTANTO,0.0
PT ALUN INDAH,0.0
ADLEY ENDERSON WAHYADIYATMIKA,0.0
PT ARMADA AUTO TARA,0.0
HASAN DJAIDIGUNA,0.0
PT CITRA SANJAYA GUNA PERKASA,0.0
LIE KHIMTAMY KURNIADY,0.0
PT GEMILANG BERLIAN INDAH,0.0
FAJRIATY M C BHUANA,0.0
PT GOWA KENCANA MOTOR,0.0
H ADE RUHYANA,0.0
PT HUDAYA MAJU MANDIRI,0.0
FUAD ABU YUSUF,0.0
PT MEGATRADINDO INTERNASIONAL,0.0
THEN LIE HWA,0.0
PT PANGERAN PUTRA PERKASA,0.0
H ABDUL RAIS,0.0
PT PRATAMA GALUR USAHA,0.0
YONATHAN,0.0
PT AGRO JAYA,0.0
KHENDRY,0.0
PT HAKA POLAR INDONESIA,0.0
PT MAHA RAJA MINERAL,0.0
PT BUMI NUSANTARA JAYA,0.0
HENDI PRIO SANTOSO,0.0
GUNTUR WINARTA,0.0
PT PRIMA CITRA PERDANA,0.0
YAYANG SUPRIYADI,0.0
PT TEKNO INFRASTRUKTUR SUKSES,0.0
PT PUTRI DAYA USAHATAMA (PDU),0.0
PT PUTRI DAYA USAHATAMA,0.0
IKATAN ALUMNI TEKNIK UNDIP,0.0
PT PATRA SUPPLIES AND SERVICES,0.0
ACHMAD MACHLUS SADAT,0.0
PT IDEA ASIA INVESTAMA,0.0
COROLINA JAP,0.0
PT MULTI EFEK NUSANTARA,0.0
BUDIMAN SUHANDYNATA,0.0
THE DJU HOK,0.0
PT ANUGRAH ALAM MITRA MAKMUR,0.0
PETER TOTO HARJANTO,0.0
PT BARIA BULK TERMINAL,0.0
PT MULTI BANGUN INDONESIA,0.0
FRANCISCUS ANTONIUS MARIA KEURENTJES,0.0
PT FRISIAN FLAG INDONESIA,0.0
JEMY SUTJIAWAN,0.0
PT SANSAINE EXINDO,0.0
JOHANES PANDYOPRANOTO,0.0
PT TASTI ANUGERAH MANDIRI,0.0
MUARA SEJAGAT ABADI,0.0
NG EK SONG,0.0
PT JAKSON NIAGATAMA,0.0
RUDDY CHANDRA,0.0
PT SAPTA UNGGUL,0.0
ADE SUHERMAN,0.0
PT TRIYASA GEOKOMUNINDO,0.0
JAKOB IMAN,0.0
PT BUMI MULIA PERKASA,0.0
SYAFRUDDIN ABDULLAH SYAFRUDDIN,0.0
PT NURMAN ABADI,0.0
MOH IRSAN,0.0
PT TEKNIK KONSTRUKSINDO PERKASA,0.0
INDAH AGUNG MANDIRI,0.0
PT SARANA STEEL,0.0
BAGUS PURBOYO,0.0
PT INTERNUX,0.0
HENNY SETIAWAN,0.0
IMELDA GRACIA SOEDHARMO,0.0
SANDI GUNAWAN HO,0.0
PT PRESTASI PIRANTI INFORMASI,0.0
NUGROHO,0.0
PT TELEKOMUNIKASI SELULAR,0.0
WILLY WIYATNO DJAMAL,0.0
PT HUME SAKTI INDONESIA,0.0
PRYSMIAN SPA,0.0
PT PRYSMIAN CABLES INDONESIA,0.0
YETTY CHRISTINA LOA,0.0
PT CIPTA MANDIRI INVESTAMA,0.0
ELI DEXTER XAVIER,0.0
PT DUTA LINTAS LAUTAN,0.0
PARK KYU WAN,0.0
PT GLOBAL HANSTAMA JAYA,0.0
PETER,0.0
JONNI,0.0
PT BENTENG CIPTA LAKSANA,0.0
EDO NOVELINO,0.0
PT BINA INFRASTRUKTUR NUSANTARA,0.0
DAHLAN,0.0
PT GENTA CIPTA ABADI,0.0
HERKURI,0.0
PT SAHASSA PRIMA NIAGA,0.0
GUNADI SANTOSO,0.0
PT SETIA PRATAMA KONINDO,0.0
RUDDY,0.0
CINDY LUKMAN,0.0
PT ARMADA ROCK KARUNIA TRANSSHIPMENT,0.0
HERU SUTANTIO,0.0
PT KERTOPATEN KENCANA,0.0
ROBERT EMIEL WANNEE,0.0
JUNG YOUNG SEOP,0.0
PT WOO IN,0.0
TOSHIAKI GOTO,0.0
PT YAMAHA MUSICAL PRODUCTS ASIA,0.0
ARIEF SUDARTO,0.0
CV BINO ARSITAMA,0.0
ARUWAN SOENARDI,0.0
JULIANTO MIHARDJA,0.0
PT JINGGA UNGGUL LOHJINAWI,0.0
KRISTANTO WIDJAJA,0.0
PT LYRA AKRELUX,0.0
FUAD ISMADI,0.0
PT MESTIKA MAKMUR PERSADA JAYA,0.0
YUSUF SUHARTONO,0.0
PT STARMEDIA INTISARANA SEJATI,0.0
SUNAN SUSILO,0.0
YOHANES IGN YUDHI SETIAWAN,0.0
PT BERSAMA LEMINDO ABADI,0.0
TAN SJUYANTI,0.0
SUHERMAN SAFRUDIN,0.0
SENTOSA TATA MULTI SARANA,0.0
DEDY CHANDRA,0.0
CV ATTHAFOOD,0.0
HERRY YANTO,0.0
PT IKAGRIYA DARMAPERSADA,0.0
NOER LEMING,0.0
PT INTAN PERSADA,0.0
LUCKY BUDIMAN SANTOSA,0.0
PT TRIMATRA BANGUN PERSADA,0.0
TAN UNTUNG SUTIKNO SAMUDRA,0.0
OEY KOK HWANG,0.0
PT TIGA SAUDARA PUTRI,0.0
PT GENTING PROPERTI NUSANTARA,0.0
PT GENTING PROPERTI CEMERLANG,0.0
TATSUO MOMII,0.0
PT ASAHIMAS CHEMICAL,0.0
JAMES ARTHUR RATCLIFFE,0.0
PT INEOS AROMATICS INDONESIA,0.0
PT PELITA AGUNG AGRINDUSTRI,0.0
PT PERMATA HIJAU,0.0
WADIMAN,0.0
PT SEBATIK MARIN SERVIS,0.0
FPE MULOCK VAN DER VILES BIK,0.0
PT SHELL INDONESIA,0.0
HERMANTO IRSAN,0.0
PT ATOM MEDIA INDONESIA,0.0
HANS GUNADI,0.0
PT NUSANTARA ELANG SEJAHTERA,0.0
BENNY SUHERMAN,0.0
MIMING THENIKO,0.0
SHIRISH SRIVASTAVA,0.0
TOMMY HO,0.0
BALBIR KELLY BISLA,0.0
PT WIRA PAMUNGKAS PARIWARA,0.0
AJAY PESSUMAL FULWANI,0.0
PT OMEGA FILM,0.0
WIRSON,0.0
CV DIGITAL JAYA SUMATERA,0.0
LUCKMAN HARJANTO BACHTIAR WILOPO,0.0
PT LUMBANG JAYA MAKMUR,0.0
ANGOLA ANGGRAINI,0.0
LIPPO CIKARANG TBK,0.0
PT RASHAL SIAR CAKRA MEDIKA,0.0
PT ASRI GRIYA UTAMA,0.0
PT VISIONET DATA INTERNASIONAL,0.0
PT PRIMA WIRA UTAMA,0.0
PT FIRST MEDIA NEWS,0.0
LIPPO KARAWACI TBK,0.0
MULTIPOLAR TBK,0.0
STEPHEN RIADY,0.0
TATI SANTOSA,0.0
PT PREMIER DOUGHNUT INDONESIA,0.0
PT SARI BURGER INDONESIA,0.0
PT SAMSONITE INDONESIA,0.0
PT PANEN LESTARI INDONESIA,0.0
PT SWALAYAN SUKSES ABADI,0.0
PT PANEN GL INDONESIA,0.0
PT MAP ZONA ADIPERKASA,0.0
PT SARI COFFEE INDONESIA,0.0
PT PANEN SELARAS INTIBUANA,0.0
PT MITRA ADIPERKASA TBK,0.0
INDRAWATI NURSALIM,0.0
KRISTIANI HERRAWATI,0.0
SIGIT PRAMONO,0.0
PT ATABA GROUP INDONESIA,0.0
PT DAIDAN ADITAMA YAKSA,0.0
PT GALLEY ADHIKA ARNAWAMA,0.0
PT KEMALA SHIPPING,0.0
PT ANAGA ABYUDAYA ANANTA,0.0
FAUZIAH ANNA,0.0
MUHAMMAD KHOERUR ROZIQIN,0.0
MOH ADIB,0.0
NGATARI,0.0
MUH ARIEF ROSYID HASAN,0.0
HASANUDIN,0.0
HARTONO HONORIS,0.0
NITA TANAWIDJAJA,0.0
AHMAD TRIAHDANI,0.0
IRWANSYAH,0.0
ADITYA YESSIKA CAHYONO,0.0
FRANS B PATTIRANE,0.0
ASWIN DEM,0.0
JHONSON JOVIAL,0.0
ELLY ROTH,0.0
SURJA RAHARDJA,0.0
SIWIE HONORIS,0.0
BOENJAMIN SETIAWAN,0.0
KHOUW LIP SWAN,0.0
THERESIA HARSINI,0.0
FRANCISCUS BING ARYANTO,0.0
MARIA KARMILA,0.0
GERDA VERONICA,0.0
PT PULAU KENCANA RAYA,0.0
TONI PRANANTO,0.0
CHRISTOPHORUS TAUFIK,0.0
JENNY INTAN PERMATASARI,0.0
TJHANG KIAN MIN,0.0
CIPTO SULISTIO,0.0
DWIJANTO GONDOKUSUMO,0.0
MASKAPAI REASURANSI INDONESIA TBK,0.0
LYNDA TJANDRA BRASALI,0.0
ALESSIA PUTRI BRASALI,0.0
ADRIAN PUTRA BRASALI,0.0
LITA ASTRALITA,0.0
BOEDIMAN SOEKRISMAN,0.0
CHRISHANTI,0.0
PT SCREENPLAY BUMILANGIT PRODUKSI,0.0
INGGRID KUSUMODJOJO,0.0
ANTONIO BARRY,0.0
SHINICHI NAKAMURA,0.0
KEISUKE KITAMURA,0.0
TAKASHI HIROSE,0.0
MUHAMMAD AKBAR,0.0
YOSHIAKI TAKEMASU,0.0
PT NIRVANA WASTU AMERTA,0.0
PT KALINGGA MURDA PRATAMA,0.0
WONG PIK KUEN HELEN,0.0
BOYKE WANGGE GOZALI,0.0
INDONESIA PRIMA PROPERTY TBK,0.0
YONGGI TANUWIDJAJA,0.0
PT PARAMITA MULTI SARANA,0.0
PT PRAJAMITA INTERNUSA,0.0
PELANGI INDAH CANINDO TBK,0.0
I NENGAH PUTRA WINATA,0.0
SURYANO TANTRI,0.0
SENDY ADITYA KAMESVARA,0.0
COLLIN PETER DE WIT,0.0
ASIA PACIFIC FIBERS TBK,0.0
NATASYA IMMANUELA SANDJOJO,0.0
MUHAMMAD MUAZZIR,0.0
MADE SUDHARTA,0.0
MADE SUSILA,0.0
MINARDEWI SOEDARGO,0.0
MINARSRIANI SOEDARGO,0.0
HAJI SJAFRUDIN BACHRI,0.0
LILIES HANDAYANI,0.0
SALMAN EL FARISY,0.0
ANTONY SUTONO,0.0
PT ETHICA INDUSTRI FARMASI,0.0
PT PYRIDAM FARMA TBK,0.0
ALWIN ARIFIN,0.0
RICHARD RACHMADI WIRIAHARDJA,0.0
PT MANGGALA DUTA MAKMUR,0.0
DENNY RUSMIYANTO,0.0
PT RIZKY ARMADA TRANSPORTASI,0.0
MAURIZIO SUTOJO,0.0
PT BIMA MARITIMINDO,0.0
SOMA ARIYAKA,0.0
PT HASNUR CIPTA KARYA,0.0
KAMSRI,0.0
PT ANUGERAH BUMIPUTRA,0.0
UMAR SUWANDI,0.0
PT BARATAMA PUTRA PERKASA,0.0
ERLIM SAAT,0.0
PT FALCON PATRIOT UDARA,0.0
WILLYANTO THUNGGAL SOEPARDI,0.0
PT DEWA PATRIA,0.0
THE HENDRA GUNAWAN,0.0
PT MITRA ANEKA SOLUSINDO,0.0
SIMON LEGIMAN,0.0
PT BESAR CIPTA KARYA,0.0
DESSY MARIA QIMTY,0.0
CV SELALU LANCAR USAHA,0.0
ANDRI SATIA WANGSADIRDJA,0.0
PT ALTEK TIRTA SARANA,0.0
CAO ZHIQIANG,0.0
PT HIRONG METAL TRADING,0.0
BAYU WICAKSONO,0.0
PT DAVILAND PROPERTY PARTNERS,0.0
PT TAMAN MERAH INVESTASI,0.0
PT PASTI BALI,0.0
PT TAMAN MERAH BALI,0.0
MICHAEL JASON KURNIAWAN,0.0
PT LOKAL KULTURE KREATIF ABADI,0.0
PT JIMBARAN HILLTOWN,0.0
PT JIMBARAN HIJAU INVESTA,0.0
PT SILIKON BALI INDONESIA,0.0
MARIA SANTOSO,0.0
YAYASAN GEREJA KEMAH TABERNAKEL,0.0
CHEUNG CHUNG NING,0.0
PT INTER WORLD STEEL MILLS INDONESIA,0.0
JUANA SUMALI,0.0
PT HANSURYA STEEL INDONESIA,0.0
WIDJAJA SARWONO,0.0
PT BERNOFARM,0.0
SIM RUDY TJAHJADI,0.0
PT CIPTA KARYA SUKSES ABADI,0.0
HERI HERMANTO ANG,0.0
PT KILAT MAJU JAYA,0.0
DAVID GUNAWAN,0.0
PT SAMUDERA NAGA GLOBAL,0.0
KEVIN GERARD GLUSKIE,0.0
PT PIONIRBETON INDUSTRI,0.0
TENG TIEN ENG MOSES,0.0
PT SERVINDO JAYA UTAMA,0.0
BAMBANG PRIJONO SUSANTO PUTRO,0.0
PT MAKMUR KARSA MULIA,0.0
NG AH KOO ERIC NG,0.0
PT INDO GLOBAL TRAKTOR,0.0
SATRIA WIBOWO HARTONO,0.0
PT ASTARI NIAGARA INTERNASIONAL,0.0
CHANDRA LUMY,0.0
PT SENGON KONDANG NUSANTARA,0.0
DANIEL HANDOKO,0.0
CV GARUDA MAS LESTARI,0.0
AMIEN GONDOSABDONO,0.0
PT LABAN RAYA SAMODRA,0.0
DAVID KIANARDI,0.0
PT KURNIA MAKMUR ABADI JAYA,0.0
SANDROS MULIA GOZALI,0.0
PT PANDA MAS KIMIA ABADI,0.0
KRIS HARYANTO,0.0
PT PRO 8 INDONESIA,0.0
YUWANA,0.0
PT ARKANANTA APTA PRATISTA,0.0
EFAN HANDOKO,0.0
PT MITRA ALAM PERSADA,0.0
SUROTO,0.0
PT DIMAS AQNI PUTRA,0.0
TONY PRIJANTO,0.0
PT ARMINDO PERKASA,0.0
FAHMI ABD KADIR ASKAR,0.0
PT DUTAGRAHA NIRWANA REALTINDO,0.0
AHMAD LUSSY,0.0
PT TATA MANDIRI DAERAH LIPPO KARAWACI,0.0
JOS HERY WIDJAJA,0.0
PT NETINCO SOLUSI INDONESIA,0.0
IMAN RACHMAN,0.0
PT KUSTODIAN SENTRAL EFEK INDONESIA,0.0
WIDIYANTO,0.0
PT ECOTEKNO ANUGERAH KARYA,0.0
GITHA SUSILO,0.0
PT JENINDO PRAKARSA,0.0
ENANG SANTOSO,0.0
PT PINTU TIGA RAHARJA,0.0
RUDY SUSANTO WIJAYA,0.0
PT GRAHA PRIMA MENTARI,0.0
SUPIAR SELAMAT,0.0
PT ARIZONA KARYA MITRA,0.0
SURYA HARIANTO,0.0
PT TRINITI PRATAMA MULIA,0.0
TERDY MENGKO,0.0
PT PATOKA SARANA,0.0
ADYAN HADIKUSUMAH,0.0
PT NIAGA BARA SUKSES,0.0
PRAHARA FIRDAUSI,0.0
PT BINTORO ENERGI PERSADA,0.0
NICO,0.0
PT RIAN JAYA ABADI,0.0
GEDE MADE ADI SANJAYA,0.0
COMPAGNIE GENERALE DES ETABLISSEMENTS MICHELIN,0.0
CANDRA WINATA,0.0
PT UTAMA WIRA KARYA JAYA PERKASA,0.0
MAIMA WARDHA SYAKHROZA,0.0
PT ALFA GRANITAMA,0.0
GOH SEOW HEE,0.0
PT SCHNEIDER ELECTRIC MANUFACTURING BATAM,0.0
YANG WEN,0.0
PT WEICHAI INDONESIA UTAMA,0.0
HERMAN PRASETYO,0.0
PT EIKTO BATTERY INDONESIA,0.0
ANGELINA,0.0
PT INTERNASIONAL PRIMA NIAGA,0.0
IVAN M BASREWAN,0.0
PT EFA SEJAHTERA ABADI,0.0
AGUS HARIONO IBRAHIM,0.0
PT JAGA CITRA INTI,0.0
HELEN GUMANTI,0.0
TATA MAKMUR SEJAHTERA,0.0
WIYANTO ALAMSYAH,0.0
PT ARENA AGRO ANDALAN,0.0
AGUS,0.0
CIPTA SEJAHTERA SUKSES MAKMUR,0.0
PT KABULINCO JAYA,0.0
KABULINCO JAYA,0.0
SANDJAJA DIHARDJA,0.0
PT TOPPAN PLASINDO LESTARI,0.0
PT PLASINDO LESTARI,0.0
TAN TANDJOENG SOEHERU,0.0
SURABAYA PERDANA ROTOPACK,0.0
WIRAWAN SOELYSTIO,0.0
PT SURYAKEMASINDO SEJATI,0.0
YERRY SUSANTO,0.0
BERITO PANGAN MAKMUR,0.0
FINSA NOORCAHYO F,0.0
CV HIDUP HIDAYAH ILAHI,0.0
PT GERAK BANGUN UTAMA,0.0
PT BERKAT NUSANTARA INDAH,0.0
KRISTANTO,0.0
CV JAYA ENERGI TRANS,0.0
TJIOE GALUNG PURWANTO HADISAPUTRO,0.0
PT BUANA EKA PRIMA,0.0
DENNY ALEXANDER TARIGAN,0.0
PT BUMIPUTERA MAHA TERPERCAYA,0.0
ANANG BASRI,0.0
PT HARKAT TANJUNG MULIA,0.0
MUHAMMAD SYAHRIL,0.0
PT MITRA BERLIAN BORNEO,0.0
AGUS FAUZI,0.0
PT PRATAMA ABADI SENTOSA,0.0
TOSHIYUKI SATO,0.0
PT RIKEN INDONESIA,0.0
CHRISTIAN DEVI FEBRIANTO P,0.0
PT RODAMAS INTI TEKNIKA,0.0
CHRIS KOESOEMA ADHIE SR,0.0
PT BIOMASA JAYA ABADI,0.0
PT SUMATERA KARYA AGRO,0.0
PT HAMPARAN KEMILAU INDAH,0.0
SOEMARLI,0.0
PT MITRA BUMI,0.0
PT ERA SAWITA,0.0
PT RAMBAH SAWIT MANDIRI,0.0
JOKO TAMORA,0.0
PT TAMORA AGRO LESTARI,0.0
LUCERIA SIAGIAN,0.0
PT TEBOPLASMA INTILESTARI,0.0
ALBERT KUSUMA LIM,0.0
PT ANTARA TETAP JAYA,0.0
HENRY AMIANCO THEE,0.0
PT ASIA SINAR INTI ABADI,0.0
