kodeEmiten,NamaEmiten,field,year,contextRef,id,name
MDLN,PT MODERNLAND REALTY TBK,idx-cor:CounterpartyName,2024,CurrentYearDuration_2620300_Rank7CounterpartyMember_ThirdPartyMember,IXF2620300E02_1368_00057_00_0001,PT UNITAMA SINERGI SUKSES
MDLN,PT MODERNLAND REALTY TBK,idx-cor:CounterpartyName,2023,CurrentYearDuration_2620300_Rank9CounterpartyMember_ThirdPartyMember,IXF2620300E02_1368_00061_00_0001,PT YIHUA INDOCHINA TRADING
MDLN,PT MODERNLAND REALTY TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank6CounterpartyMember_ThirdPartyMember_1,IX02_1446_20463_00_0002,PT ACSET INDONUSA TBK
MDLN,PT MODERNLAND REALTY TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank10CounterpartyMember_ThirdPartyMember_1,IX02_1446_20403_00_0002,PT BERCA SCHINDLER LIFTS
MDLN,PT MODERNLAND REALTY TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_2640300_Rank5CounterpartyMember_ThirdPartyMember,IXF2640300E02_1451_00051_00_0001,PT BUDI MULYA JAYA
MDLN,PT MODERNLAND REALTY TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank9CounterpartyMember_ThirdPartyMember_1,IX02_1446_20493_00_0002,PT CATUR PUTRA MANUNGGAL
MDLN,PT MODERNLAND REALTY TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_2640300_Rank4CounterpartyMember_ThirdPartyMember,IXF2640300E02_1451_00049_00_0001,PT CHANDRA MITRA STRUKTURINDO
MDLN,PT MODERNLAND REALTY TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_2640300_Rank8CounterpartyMember_ThirdPartyMember,IXF2640300E02_1451_00057_00_0001,PT CHANDRA PERSADA
MDLN,PT MODERNLAND REALTY TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank4CounterpartyMember_ThirdPartyMember_1,IX02_1446_20443_00_0002,PT GREENSTAR ARTEK INDONESIA
MDLN,PT MODERNLAND REALTY TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_2640300_Rank1CounterpartyMember_ThirdPartyMember,IXF2640300E02_1451_00043_00_0001,PT IKAGRIYA DARMAPERSADA
MDLN,PT MODERNLAND REALTY TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_2640300_Rank7CounterpartyMember_ThirdPartyMember,IXF2640300E02_1451_00055_00_0001,PT KARYA CIPTA BANGUN MANDIRI
MDLN,PT MODERNLAND REALTY TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_2640300_Rank5CounterpartyMember_ThirdPartyMember,IXF2640300E02_1451_00051_00_0001,PT KOKOH BANGKIT PERKASA
MDLN,PT MODERNLAND REALTY TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_2640300_Rank6CounterpartyMember_ThirdPartyMember,IXF2640300E02_1451_00053_00_0001,PT LANCAR LAJU MEMBANGUN
MDLN,PT MODERNLAND REALTY TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_2640300_Rank3CounterpartyMember_ThirdPartyMember,IXF2640300E02_1451_00047_00_0001,PT MITRA GARDA PERKASA
MDLN,PT MODERNLAND REALTY TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_2640300_Rank6CounterpartyMember_ThirdPartyMember,IXF2640300E02_1451_00053_00_0001,PT MITRA TATA ABADI BERSAMA
MDLN,PT MODERNLAND REALTY TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_2640300_Rank1CounterpartyMember_RelatedPartyMember,IXF2640300E02_1451_00042_00_0001,PT MODERN GRIYA REKSA
MDLN,PT MODERNLAND REALTY TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_2640300_Rank9CounterpartyMember_ThirdPartyMember,IXF2640300E02_1451_00059_00_0001,PT PAGAR BATU LESTARI
MDLN,PT MODERNLAND REALTY TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_2640300_Rank10CounterpartyMember_ThirdPartyMember,IXF2640300E02_1451_00041_00_0001,PT RAJAWALI ARIES KREASINDO
MDLN,PT MODERNLAND REALTY TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_2640300_Rank8CounterpartyMember_ThirdPartyMember,IXF2640300E02_1451_00057_00_0001,PT REKAGUNATEK PERSADA
MDLN,PT MODERNLAND REALTY TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_2640300_Rank9CounterpartyMember_ThirdPartyMember,IXF2640300E02_1451_00059_00_0001,PT TANGGUH KARYA UNGGUL
MDLN,PT MODERNLAND REALTY TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_2640300_Rank10CounterpartyMember_ThirdPartyMember,IXF2640300E02_1451_00041_00_0001,PT TIGA JAYA ANDALAN
MDLN,PT MODERNLAND REALTY TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_2640300_Rank1CounterpartyMember_ThirdPartyMember,IXF2640300E02_1451_00043_00_0001,PT VICTORY UTAMA KARYA
MDLN,PT MODERNLAND REALTY TBK,idx-cor:PartyName,2022,PriorYearDuration_2616000_RelatedPartiesMember,IXF2616000E02_1378_00034_00_0001,PT WASKITA MODERN REALTI
MERK,MERCK TBK,idx-cor:CounterpartyName,2023,CurrentYearDuration_1620300_Rank10CounterpartyMember_ThirdPartyMember,IXF1620300E02_1368_00043_00_0001,KIMIA FARMA TBK
MERK,MERCK TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank2CounterpartyMember_RelatedPartyMember,IX02_1363_04283_00_0001,MERCK LIFE SCIENCE PRIVATE LIMITED
MERK,MERCK TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank3CounterpartyMember_RelatedPartyMember,IX02_1363_04285_00_0001,MERCK LTD KOREA
MERK,MERCK TBK,idx-cor:CounterpartyName,2022,CurrentYearDuration_Rank1CounterpartyMember_RelatedPartyMember,IX02_1363_04281_00_0001,MERCK SDN BHD
MERK,MERCK TBK,idx-cor:CounterpartyName,2024,CurrentYearDuration_1620300_Rank2CounterpartyMember_ThirdPartyMember,IXF1620300E02_1368_00047_00_0001,PROCTER & GAMBLE INTERNATIONAL
MERK,MERCK TBK,idx-cor:CounterpartyName,2024,CurrentYearDuration_1620300_Rank1CounterpartyMember_ThirdPartyMember,IXF1620300E02_1368_00045_00_0001,PT ANUGERAH PHARMINDO LESTARI
MERK,MERCK TBK,idx-cor:CounterpartyName,2023,CurrentYearDuration_1620300_Rank5CounterpartyMember_ThirdPartyMember,IXF1620300E02_1368_00053_00_0001,PT BAYER INDONESIA
MERK,MERCK TBK,idx-cor:CounterpartyName,2023,CurrentYearDuration_1620300_Rank4CounterpartyMember_ThirdPartyMember,IXF1620300E02_1368_00051_00_0001,PT GLOBAL SATRIA AJI
MERK,MERCK TBK,idx-cor:CounterpartyName,2023,CurrentYearDuration_1620300_Rank7CounterpartyMember_ThirdPartyMember,IXF1620300E02_1368_00057_00_0001,PT KALBIO GLOBAL MEDIKA
MERK,MERCK TBK,idx-cor:CounterpartyName,2023,CurrentYearDuration_1620300_Rank6CounterpartyMember_ThirdPartyMember,IXF1620300E02_1368_00055_00_0001,PT PERFETTI VAN MELLE
MERK,MERCK TBK,idx-cor:CounterpartyName,2023,CurrentYearDuration_1620300_Rank9CounterpartyMember_ThirdPartyMember,IXF1620300E02_1368_00061_00_0001,PT PHARMA HEALTH CARE
MERK,MERCK TBK,idx-cor:CounterpartyName,2024,CurrentYearDuration_1620300_Rank3CounterpartyMember_ThirdPartyMember,IXF1620300E02_1368_00049_00_0001,PT PROCTER & GAMBLE HOME PRODUCTS
MERK,MERCK TBK,idx-cor:CounterpartyName,2023,CurrentYearDuration_1620300_Rank3CounterpartyMember_ThirdPartyMember,IXF1620300E02_1368_00049_00_0001,PT PROCTER & GAMBLE HOME PRODUCTS INDONESIA
MERK,MERCK TBK,idx-cor:CounterpartyName,2023,CurrentYearDuration_1620300_Rank8CounterpartyMember_ThirdPartyMember,IXF1620300E02_1368_00059_00_0001,PT SETIAJAYA ERA UNGGUL
MERK,MERCK TBK,idx-cor:CounterpartyNameTradePayable,2022,PriorEndYearDuration_1640300_Rank1CounterpartyMember_RelatedPartyMember,IXF1640300E02_1451_00086_00_0001,ARES TRADING SA
MERK,MERCK TBK,idx-cor:CounterpartyNameTradePayable,2022,PriorEndYearDuration_1640300_Rank5CounterpartyMember_RelatedPartyMember,IXF1640300E02_1451_00094_00_0001,MERCK BUSINESS SOLUTIONS ASIA INC
MERK,MERCK TBK,idx-cor:CounterpartyNameTradePayable,2022,PriorEndYearDuration_1640300_Rank4CounterpartyMember_RelatedPartyMember,IXF1640300E02_1451_00092_00_0001,MERCK FINANCIAL SERVICES GMBH JERMAN
MERK,MERCK TBK,idx-cor:CounterpartyNameTradePayable,2024,CurrentYearDuration_1640300_Rank1CounterpartyMember_RelatedPartyMember,IXF1640300E02_1451_00042_00_0001,MERCK HEALTHCARE KGAA
MERK,MERCK TBK,idx-cor:CounterpartyNameTradePayable,2022,PriorEndYearDuration_1640300_Rank6CounterpartyMember_RelatedPartyMember,IXF1640300E02_1451_00096_00_0001,MERCK KGAA
MERK,MERCK TBK,idx-cor:CounterpartyNameTradePayable,2022,PriorEndYearDuration_1640300_Rank3CounterpartyMember_RelatedPartyMember,IXF1640300E02_1451_00090_00_0001,MERCK SANTE SAS
MERK,MERCK TBK,idx-cor:CounterpartyNameTradePayable,2022,PriorEndYearDuration_1640300_Rank7CounterpartyMember_RelatedPartyMember,IXF1640300E02_1451_00098_00_0001,MERCK SDN BHD
MERK,MERCK TBK,idx-cor:PartyName,2022,CurrentYearDuration_ThirdParty7Member,IX02_1373_00354_00_0001,KALBE FARMA TBK
MERK,MERCK TBK,idx-cor:PartyName,2023,CurrentYearDuration_1616000_RelatedParty3Member,IXF1616000E02_1378_00014_00_0001,MERCK HEALTHCARE KGAA
MERK,MERCK TBK,idx-cor:PartyName,2024,CurrentYearDuration_1616000_RelatedParty1Member,IXF1616000E02_1378_00012_00_0001,MERCK INC PHILIPPINES
MERK,MERCK TBK,idx-cor:PartyName,2022,CurrentYearDuration_RelatedParty6Member,IX02_1373_00311_00_0001,MERCK KGAA
MERK,MERCK TBK,idx-cor:PartyName,2022,CurrentYearDuration_RelatedParty4Member,IX02_1373_00309_00_0001,MERCK LIFE SCIENCE PRIVATE LIMITED
MERK,MERCK TBK,idx-cor:PartyName,2022,CurrentYearDuration_RelatedParty5Member,IX02_1373_00310_00_0001,MERCK LTD KOREA
MERK,MERCK TBK,idx-cor:PartyName,2024,CurrentYearDuration_1616000_RelatedParty2Member,IXF1616000E02_1378_00013_00_0001,MERCK SANTE SAS
MERK,MERCK TBK,idx-cor:PartyName,2022,CurrentYearDuration_RelatedParty1Member,IX02_1373_00306_00_0001,MERCK SHARP & DOHME LLC
MERK,MERCK TBK,idx-cor:PartyName,2024,CurrentYearDuration_1616000_ThirdParty3Member,IXF1616000E02_1378_00025_00_0001,PROCTER & GAMBLE INTERNATIONAL
MERK,MERCK TBK,idx-cor:PartyName,2024,CurrentYearDuration_1616000_ThirdParty1Member,IXF1616000E02_1378_00023_00_0001,PT ANUGERAH PHARMINDO LESTARI
MERK,MERCK TBK,idx-cor:PartyName,2022,CurrentYearDuration_ThirdParty8Member,IX02_1373_00355_00_0001,PT ANUGRAH ARGON MEDICA
MERK,MERCK TBK,idx-cor:PartyName,2023,CurrentYearDuration_1616000_ThirdParty6Member,IXF1616000E02_1378_00028_00_0001,PT BAYER INDONESIA
MERK,MERCK TBK,idx-cor:PartyName,2023,CurrentYearDuration_1616000_ThirdParty4Member,IXF1616000E02_1378_00026_00_0001,PT GLOBAL SATRIA AJI
MERK,MERCK TBK,idx-cor:PartyName,2024,CurrentYearDuration_1616000_ThirdParty2Member,IXF1616000E02_1378_00024_00_0001,PT PROCTER & GAMBLE HOME PRODUCTS
MERK,MERCK TBK,idx-cor:PartyName,2023,CurrentYearDuration_1616000_ThirdParty7Member,IXF1616000E02_1378_00029_00_0001,PT SETIAJAYA ERA UNGGUL
MERK,MERCK TBK,idx-cor:PartyName,2023,CurrentYearDuration_1616000_ThirdParty5Member,IXF1616000E02_1378_00027_00_0001,PT TATARASA PRIMATAMA
META,NUSANTARA INFRASTRUCTURE TBK,idx-cor:PartyName,2022,CurrentYearDuration_Party1Member,IX02_1373_00282_00_0003,PT PLN (PERSERO)
MFMI,MULTIFILING MITRA INDONESIA TBK,idx-cor:PartyName,2023,CurrentYearDuration_1616000_RelatedParty1Member,IXF1616000E02_1378_00012_00_0001,PT IRON MOUNTAIN INDONESIA
MGRO,PT MAHKOTA GROUP TBK,idx-cor:CounterpartyNameTradePayable,2022,PriorEndYearDuration_1640300_Rank5CounterpartyMember_ThirdPartyMember,IXF1640300E02_1451_00095_00_0001,CV JASA SAHABAT ABADI
MGRO,PT MAHKOTA GROUP TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_1640300_Rank9CounterpartyMember_ThirdPartyMember,IXF1640300E02_1451_00059_00_0001,CV MITRA KERJA LESTARI
MGRO,PT MAHKOTA GROUP TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_1640300_Rank1CounterpartyMember_ThirdPartyMember,IXF1640300E02_1451_00043_00_0001,CV RINDASIWI MAKMUR JAYA
MGRO,PT MAHKOTA GROUP TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank9CounterpartyMember_ThirdPartyMember_1,IX02_1446_20493_00_0001,CV SRI REZEKI
MGRO,PT MAHKOTA GROUP TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_1640300_Rank6CounterpartyMember_ThirdPartyMember,IXF1640300E02_1451_00053_00_0001,KOPERASI UNIT DESA SUPER
MGRO,PT MAHKOTA GROUP TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_1640300_Rank4CounterpartyMember_ThirdPartyMember,IXF1640300E02_1451_00049_00_0001,PT ANDERSON UNEDO
MGRO,PT MAHKOTA GROUP TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_1640300_Rank10CounterpartyMember_ThirdPartyMember,IXF1640300E02_1451_00041_00_0001,PT ATELIERS MECANIQUES D INDONESIE TBK
MGRO,PT MAHKOTA GROUP TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_1640300_Rank3CounterpartyMember_RelatedPartyMember,IXF1640300E02_1451_00046_00_0001,PT BERLIAN MITRA INTI
MGRO,PT MAHKOTA GROUP TBK,idx-cor:CounterpartyNameTradePayable,2022,PriorEndYearDuration_1640300_Rank10CounterpartyMember_ThirdPartyMember,IXF1640300E02_1451_00085_00_0001,PT BILAH BAJA MAKMUR ABADI
MGRO,PT MAHKOTA GROUP TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_1640300_Rank2CounterpartyMember_RelatedPartyMember,IXF1640300E02_1451_00044_00_0001,PT BUKIT MAHKOTA
MGRO,PT MAHKOTA GROUP TBK,idx-cor:CounterpartyNameTradePayable,2022,PriorEndYearDuration_1640300_Rank2CounterpartyMember_ThirdPartyMember,IXF1640300E02_1451_00089_00_0001,PT DUTARAYA SEJATI
MGRO,PT MAHKOTA GROUP TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_1640300_Rank1CounterpartyMember_RelatedPartyMember,IXF1640300E02_1451_00042_00_0001,PT INTAN SIAK LESTARI
MGRO,PT MAHKOTA GROUP TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_1640300_Rank7CounterpartyMember_ThirdPartyMember,IXF1640300E02_1451_00055_00_0001,PT JAYA UTAMA RAMOS
MGRO,PT MAHKOTA GROUP TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_1640300_Rank7CounterpartyMember_RelatedPartyMember,IXF1640300E02_1451_00054_00_0001,PT KARYA MITRA ANDALAN
MGRO,PT MAHKOTA GROUP TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_1640300_Rank3CounterpartyMember_ThirdPartyMember,IXF1640300E02_1451_00047_00_0001,PT KARYABADI SAMASEJATI
MGRO,PT MAHKOTA GROUP TBK,idx-cor:CounterpartyNameTradePayable,2022,PriorEndYearDuration_1640300_Rank3CounterpartyMember_RelatedPartyMember,IXF1640300E02_1451_00090_00_0001,PT KAWASAN INDUSTRI BANYUASIN RAYA
MGRO,PT MAHKOTA GROUP TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_1640300_Rank5CounterpartyMember_RelatedPartyMember,IXF1640300E02_1451_00050_00_0001,PT MAHKOTA ANDALAN SAWIT
MGRO,PT MAHKOTA GROUP TBK,idx-cor:CounterpartyNameTradePayable,2022,PriorEndYearDuration_1640300_Rank4CounterpartyMember_RelatedPartyMember,IXF1640300E02_1451_00092_00_0001,PT MEGA SAWIT SRIWIJAYA
MGRO,PT MAHKOTA GROUP TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_1640300_Rank4CounterpartyMember_RelatedPartyMember,IXF1640300E02_1451_00048_00_0001,PT MULINDO RAYA SEJATI
MGRO,PT MAHKOTA GROUP TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_1640300_Rank6CounterpartyMember_RelatedPartyMember,IXF1640300E02_1451_00052_00_0001,PT SAMUDERA MANDIRI LESTARI
MGRO,PT MAHKOTA GROUP TBK,idx-cor:CounterpartyNameTradePayable,2022,PriorEndYearDuration_1640300_Rank8CounterpartyMember_ThirdPartyMember,IXF1640300E02_1451_00101_00_0001,PT SERUMPUN INDAH LESTARI
MGRO,PT MAHKOTA GROUP TBK,idx-cor:CounterpartyNameTradePayable,2022,PriorEndYearDuration_1640300_Rank7CounterpartyMember_ThirdPartyMember,IXF1640300E02_1451_00099_00_0001,PT SUKSES SENTOSA
MGRO,PT MAHKOTA GROUP TBK,idx-cor:CounterpartyNameTradePayable,2022,PriorEndYearDuration_1640300_Rank3CounterpartyMember_ThirdPartyMember,IXF1640300E02_1451_00091_00_0001,PT SUROPATI JAYA ABADI
MGRO,PT MAHKOTA GROUP TBK,idx-cor:CounterpartyNameTradePayable,2022,CurrentYearDuration_Rank4CounterpartyMember_ThirdPartyMember_1,IX02_1446_20443_00_0001,PT WAHANA TIRTASARI
MGRO,PT MAHKOTA GROUP TBK,idx-cor:CounterpartyNameTradePayable,2022,PriorEndYearDuration_1640300_Rank6CounterpartyMember_ThirdPartyMember,IXF1640300E02_1451_00097_00_0001,PT WIRA JAYA MANDIRI
MGRO,PT MAHKOTA GROUP TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_1640300_Rank2CounterpartyMember_ThirdPartyMember,IXF1640300E02_1451_00045_00_0001,SAWIPAC SDN BHD
MGRO,PT MAHKOTA GROUP TBK,idx-cor:PartyName,2023,CurrentYearDuration_1619000_Party3Member,IXF1619000E02_1378_00012_00_0001,AGRI OILS PTE LTD
MGRO,PT MAHKOTA GROUP TBK,idx-cor:PartyName,2024,CurrentYearDuration_1619000_Party1Member,IXF1619000E02_1378_00010_00_0001,MAHKOTA OILS FATS PTE LTD
MGRO,PT MAHKOTA GROUP TBK,idx-cor:PartyName,2024,CurrentYearDuration_1619000_Party3Member,IXF1619000E02_1378_00012_00_0001,PT GREEN PRODUCT INTERNATIONAL
MGRO,PT MAHKOTA GROUP TBK,idx-cor:PartyName,2024,CurrentYearDuration_1619000_Party2Member,IXF1619000E02_1378_00011_00_0001,PT INTIBENUA PERKASATAMA
MIDI,MIDI UTAMA INDONESIA TBK,idx-cor:PartyName,2024,CurrentYearDuration_1616000_RelatedParty6Member,IXF1616000E02_1378_00017_00_0001,PT ALFINDO LF MAKMUR
MIDI,MIDI UTAMA INDONESIA TBK,idx-cor:PartyName,2024,CurrentYearDuration_1616000_RelatedParty5Member,IXF1616000E02_1378_00016_00_0001,PT ATRI DISTRIBUSINDO
MIDI,MIDI UTAMA INDONESIA TBK,idx-cor:PartyName,2024,CurrentYearDuration_1616000_RelatedParty7Member,IXF1616000E02_1378_00018_00_0001,PT BENFOOD DINAMIKA SENTOSA
MIDI,MIDI UTAMA INDONESIA TBK,idx-cor:PartyName,2024,CurrentYearDuration_1616000_RelatedParty1Member,IXF1616000E02_1378_00012_00_0001,PT SUMBER ALFARIA TRIJAYA TBK
MIDI,MIDI UTAMA INDONESIA TBK,idx-cor:PartyName,2024,CurrentYearDuration_1616000_RelatedParty4Member,IXF1616000E02_1378_00015_00_0001,PT SUMBER INDAH LESTARI
MIDI,MIDI UTAMA INDONESIA TBK,idx-cor:PartyName,2024,CurrentYearDuration_1616000_RelatedParty2Member,IXF1616000E02_1378_00013_00_0001,PT SUMBER TRIJAYA LESTARI
MIDI,MIDI UTAMA INDONESIA TBK,idx-cor:PartyName,2024,CurrentYearDuration_1616000_RelatedParty3Member,IXF1616000E02_1378_00014_00_0001,PT YAMAZAKI INDONESIA
MIKA,PT MITRA KELUARGA KARYASEHAT TBK,idx-cor:CounterpartyName,2023,CurrentYearDuration_1620300_Rank2CounterpartyMember_ThirdPartyMember,IXF1620300E02_1368_00047_00_0001,BADAN PENYELENGGARA JAMINAN SOSIAL
MIKA,PT MITRA KELUARGA KARYASEHAT TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_1640300_Rank1CounterpartyMember_RelatedPartyMember,IXF1640300E02_1451_00042_00_0001,ENSEVAL PUTERA MEGATRADING TBK
MIKA,PT MITRA KELUARGA KARYASEHAT TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_1640300_Rank2CounterpartyMember_ThirdPartyMember,IXF1640300E02_1451_00045_00_0001,PT ANTARMITRA SEMBADA
MIKA,PT MITRA KELUARGA KARYASEHAT TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_1640300_Rank3CounterpartyMember_ThirdPartyMember,IXF1640300E02_1451_00047_00_0001,PT ANUGERAH PHARMINDO LESTARI
MIKA,PT MITRA KELUARGA KARYASEHAT TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_1640300_Rank1CounterpartyMember_ThirdPartyMember,IXF1640300E02_1451_00043_00_0001,PT ANUGRAH ARGON MEDICA
MIKA,PT MITRA KELUARGA KARYASEHAT TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_1640300_Rank6CounterpartyMember_ThirdPartyMember,IXF1640300E02_1451_00053_00_0001,PT BINA SAN PRIMA
MIKA,PT MITRA KELUARGA KARYASEHAT TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_1640300_Rank3CounterpartyMember_RelatedPartyMember,IXF1640300E02_1451_00046_00_0001,PT ENSEVAL MEDIKA PRIMA
MIKA,PT MITRA KELUARGA KARYASEHAT TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_1640300_Rank9CounterpartyMember_ThirdPartyMember,IXF1640300E02_1451_00059_00_0001,PT INTISUMBER HASIL SEMPURNA GLOBAL
MIKA,PT MITRA KELUARGA KARYASEHAT TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_1640300_Rank5CounterpartyMember_ThirdPartyMember,IXF1640300E02_1451_00051_00_0001,PT KEBAYORAN PHARMA
MIKA,PT MITRA KELUARGA KARYASEHAT TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_1640300_Rank4CounterpartyMember_ThirdPartyMember,IXF1640300E02_1451_00049_00_0001,PT MENSA BINASUKSES
MIKA,PT MITRA KELUARGA KARYASEHAT TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_1640300_Rank8CounterpartyMember_ThirdPartyMember,IXF1640300E02_1451_00057_00_0001,PT MERAPI UTAMA PHARMA
MIKA,PT MITRA KELUARGA KARYASEHAT TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_1640300_Rank10CounterpartyMember_ThirdPartyMember,IXF1640300E02_1451_00041_00_0001,PT MILLENIUM PHARMACON
MIKA,PT MITRA KELUARGA KARYASEHAT TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_1640300_Rank7CounterpartyMember_ThirdPartyMember,IXF1640300E02_1451_00055_00_0001,PT PARIT PADANG GLOBAL
MIKA,PT MITRA KELUARGA KARYASEHAT TBK,idx-cor:CounterpartyNameTradePayable,2022,PriorEndYearDuration_1640300_Rank9CounterpartyMember_ThirdPartyMember,IXF1640300E02_1451_00103_00_0001,PT REKAMILENIUMINDO SELARAS
MIKA,PT MITRA KELUARGA KARYASEHAT TBK,idx-cor:CounterpartyNameTradePayable,2023,CurrentYearDuration_1640300_Rank2CounterpartyMember_RelatedPartyMember,IXF1640300E02_1451_00044_00_0001,PT TRI SAPTA JAYA
MITI,MITRA INVESTINDO TBK,idx-cor:CounterpartyName,2024,CurrentYearDuration_1620300_Rank7CounterpartyMember_ThirdPartyMember,IXF1620300E02_1368_00057_00_0001,BAYSWATER SHIPPING & FORWADING PTE LTD
MITI,MITRA INVESTINDO TBK,idx-cor:CounterpartyName,2024,CurrentYearDuration_1620300_Rank8CounterpartyMember_ThirdPartyMember,IXF1620300E02_1368_00059_00_0001,BUKAKA TEKNIK UTAMA TBK
MITI,MITRA INVESTINDO TBK,idx-cor:CounterpartyName,2023,CurrentYearDuration_1620300_Rank6CounterpartyMember_ThirdPartyMember,IXF1620300E02_1368_00055_00_0001,GLOBAL MARINE SERVICE CO LTD
MITI,MITRA INVESTINDO TBK,idx-cor:CounterpartyName,2024,CurrentYearDuration_1620300_Rank2CounterpartyMember_ThirdPartyMember,IXF1620300E02_1368_00047_00_0001,ORIENT OVERSEAS CONTAINER LINE
MITI,MITRA INVESTINDO TBK,idx-cor:CounterpartyName,2023,CurrentYearDuration_1620300_Rank3CounterpartyMember_ThirdPartyMember,IXF1620300E02_1368_00049_00_0001,PT BARUNA RAYA LOGISTICS
MITI,MITRA INVESTINDO TBK,idx-cor:CounterpartyName,2023,CurrentYearDuration_1620300_Rank1CounterpartyMember_RelatedPartyMember,IXF1620300E02_1368_00044_00_0001,PT MARINA LOGISTIK SEJAHTERA
MITI,MITRA INVESTINDO TBK,idx-cor:CounterpartyName,2024,CurrentYearDuration_1620300_Rank1CounterpartyMember_RelatedPartyMember,IXF1620300E02_1368_00044_00_0001,PT PELAYARAN SAMUDRA KARANA LINE
MITI,MITRA INVESTINDO TBK,idx-cor:CounterpartyName,2024,CurrentYearDuration_1620300_Rank4CounterpartyMember_ThirdPartyMember,IXF1620300E02_1368_00051_00_0001,PT POSCO INDONESIA JAKARTA PROCESSING CENTRE
MITI,MITRA INVESTINDO TBK,idx-cor:CounterpartyName,2024,CurrentYearDuration_1620300_Rank6CounterpartyMember_ThirdPartyMember,IXF1620300E02_1368_00055_00_0001,PT SAMUDERA ENERGI TANGGUH
MITI,MITRA INVESTINDO TBK,idx-cor:CounterpartyName,2024,CurrentYearDuration_1620300_Rank3CounterpartyMember_ThirdPartyMember,IXF1620300E02_1368_00049_00_0001,PT SINOKOR INTERNATIONAL
MITI,MITRA INVESTINDO TBK,idx-cor:CounterpartyName,2024,CurrentYearDuration_1620300_Rank1CounterpartyMember_ThirdPartyMember,IXF1620300E02_1368_00045_00_0001,PT UNIONINDO STEEL INDUSTRY
MITI,MITRA INVESTINDO TBK,idx-cor:CounterpartyName,2024,CurrentYearDuration_1620300_Rank5CounterpartyMember_ThirdPartyMember,IXF1620300E02_1368_00053_00_0001,UNITED TRACTORS TBK
